uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,sr_rs_repeat_region,47,,SEG
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,unknown,,acidic_region,40,,SEG
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,unknown,,basic_enriched_region,22,,SEG
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,unknown,,disorder_rich_spacer_region,19,,SEG
Q9HC10|ensembl_protein_id=ENSP00000272371|entry=OTOF_HUMAN|source=pfam38|protein_name=Otoferlin,unknown,,other,19,,SEG
Q9HCJ0|ensembl_protein_id=ENSP00000512514|entry=TNR6C_HUMAN|source=rbpdb|protein_name=Trinucleotide,mRNA,,basic_enriched_region,15,,SEG
Q9HCJ0|ensembl_protein_id=ENSP00000512514|entry=TNR6C_HUMAN|source=rbpdb|protein_name=Trinucleotide,mRNA,,other,19,,SEG
Q9HCK8|ensembl_protein_id=ENSP00000451601|entry=CHD8_HUMAN|source=pfam38|protein_name=ATP-dependent,mRNA,,disorder_rich_spacer_region,16,,SEG
Q9HCK8|ensembl_protein_id=ENSP00000451601|entry=CHD8_HUMAN|source=pfam38|protein_name=ATP-dependent,mRNA,,other,17,,SEG
Q9NP64|ensembl_protein_id=ENSP00000444742|entry=ZCC17_HUMAN|source=pfam27|protein_name=Zinc,unknown,,basic_enriched_region,17,,SEG
Q9NP92|ensembl_protein_id=ENSP00000424328|entry=RT30_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,acidic_region,18,,SEG
Q9NQ29|ensembl_protein_id=ENSP00000293872|entry=LUC7L_HUMAN|source=pfam27|protein_name=Putative,mRNA,,sr_rs_repeat_region,27,,SEG
Q9NQZ2|ensembl_protein_id=ENSP00000254803|entry=SAS10_HUMAN|source=pfam27|protein_name=Something,snoRNA,,acidic_region,19,,SEG
Q9NR56|ensembl_protein_id=ENSP00000282486|entry=MBNL1_HUMAN|source=rbpdb|protein_name=Muscleblind-like,mRNA,,disorder_rich_spacer_region,18,,SEG
Q9NTZ6|ensembl_protein_id=ENSP00000352668|entry=RBM12_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,30,,SEG
Q9NVH2|ensembl_protein_id=ENSP00000355961|entry=INT7_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,disorder_rich_spacer_region,14,,SEG
Q9NW07|ensembl_protein_id=ENSP00000472305|entry=ZN358_HUMAN|source=pfam38|protein_name=Zinc,unknown,,disorder_rich_spacer_region,17,,SEG
Q9NW13|ensembl_protein_id=ENSP00000223073|entry=RBM28_HUMAN|source=pfam27|protein_name=RNA-binding,snRNA,,acidic_region,21,,SEG
Q9NWH9|ensembl_protein_id=ENSP00000369887|entry=SLTM_HUMAN|source=pfam27|protein_name=SAFB-like,mRNA,,disorder_rich_spacer_region,21,,SEG
Q9NY12|ensembl_protein_id=ENSP00000226796|entry=GAR1_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,rg_rgg_repeat_region,101,,SEG
Q9NYF8|ensembl_protein_id=ENSP00000376159|entry=BCLF1_HUMAN|source=pfam27|protein_name=Bcl-2-associated,mRNA,,other,16,,SEG
Q9NYF8|ensembl_protein_id=ENSP00000376159|entry=BCLF1_HUMAN|source=pfam27|protein_name=Bcl-2-associated,mRNA,,sr_rs_repeat_region,57,,SEG
Q9NZJ5|ensembl_protein_id=ENSP00000307235|entry=E2AK3_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,other,19,,SEG
Q9P2N5|ensembl_protein_id=ENSP00000265271|entry=RBM27_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,acidic_region,15,,SEG
Q9P2N5|ensembl_protein_id=ENSP00000265271|entry=RBM27_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,42,,SEG
Q9P2N5|ensembl_protein_id=ENSP00000265271|entry=RBM27_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,rg_rgg_repeat_region,14,,SEG
Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,ncRNA,,gs_rich_neutral_region,27,,SEG
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,mRNA,,gs_rich_neutral_region,15,,SEG
Q9UIF8|ensembl_protein_id=ENSP00000376533|entry=BAZ2B_HUMAN|source=pfam27|protein_name=Bromodomain,ncRNA,,acidic_region,59,,SEG
Q9UJV8|ensembl_protein_id=ENSP00000345168|entry=PURG_HUMAN|source=pfam27|protein_name=Purine-rich,mRNA,,rg_rgg_repeat_region,13,,SEG
Q9UKA9|ensembl_protein_id=ENSP00000359217|entry=PTBP2_HUMAN|source=pfam27|protein_name=Polypyrimidine,mRNA,,disorder_rich_spacer_region,10,,SEG
Q9UKJ3|ensembl_protein_id=ENSP00000467556|entry=GPTC8_HUMAN|source=pfam27;pfam38|protein_name=G,unknown,,basic_enriched_region,22,,SEG
Q9UKM9|ensembl_protein_id=ENSP00000246194|entry=RALY_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,gs_rich_neutral_region,33,,SEG
Q9UKV3|ensembl_protein_id=ENSP00000262710|entry=ACINU_HUMAN|source=pfam27|protein_name=Apoptotic,mRNA,,acidic_region,23,,SEG
Q9UKV3|ensembl_protein_id=ENSP00000262710|entry=ACINU_HUMAN|source=pfam27|protein_name=Apoptotic,mRNA,,disorder_rich_spacer_region,36,,SEG
Q9UKV3|ensembl_protein_id=ENSP00000262710|entry=ACINU_HUMAN|source=pfam27|protein_name=Apoptotic,mRNA,,sr_rs_repeat_region,28,,SEG
Q9ULG1|ensembl_protein_id=ENSP00000497609|entry=INO80_HUMAN|source=pfam38|protein_name=Chromatin-remodeling,unknown,,disorder_rich_spacer_region,27,,SEG
Q9UNW9|ensembl_protein_id=ENSP00000263257|entry=NOVA2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,47,,SEG
Q9UPN6|ensembl_protein_id=ENSP00000356154|entry=SCAF8_HUMAN|source=pfam27|protein_name=SR-related,mRNA,,disorder_rich_spacer_region,25,,SEG
Q9UPQ9|ensembl_protein_id=ENSP00000384795|entry=TNR6B_HUMAN|source=pfam27|protein_name=Trinucleotide,mRNA,,disorder_rich_spacer_region,14,,SEG
Q9UPQ9|ensembl_protein_id=ENSP00000384795|entry=TNR6B_HUMAN|source=pfam27|protein_name=Trinucleotide,mRNA,,other,22,,SEG
Q9UPR6|ensembl_protein_id=ENSP00000262961|entry=ZFR2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,22,,SEG
Q9UPS6|ensembl_protein_id=ENSP00000442924|entry=SET1B_HUMAN|source=pfam27|protein_name=Histone-lysine,ncRNA,,acidic_region,99,,SEG
Q9UPS6|ensembl_protein_id=ENSP00000442924|entry=SET1B_HUMAN|source=pfam27|protein_name=Histone-lysine,ncRNA,,disorder_rich_spacer_region,141,,SEG
Q9UPS6|ensembl_protein_id=ENSP00000442924|entry=SET1B_HUMAN|source=pfam27|protein_name=Histone-lysine,ncRNA,,other,17,,SEG
Q9UPT8|ensembl_protein_id=ENSP00000253048|entry=ZC3H4_HUMAN|source=rbpdb|protein_name=Zinc,unknown,,disorder_rich_spacer_region,52,,SEG
Q9UQ35|ensembl_protein_id=ENSP00000301740|entry=SRRM2_HUMAN|source=rbpdb|protein_name=Serine/arginine,mRNA,,disorder_rich_spacer_region,78,,SEG
Q9Y2T7|ensembl_protein_id=ENSP00000007699|entry=YBOX2_HUMAN|source=pfam27|protein_name=Y-box-binding,mRNA,,disorder_rich_spacer_region,17,,SEG
Q9Y2U8|ensembl_protein_id=ENSP00000308369|entry=MAN1_HUMAN|source=rbpdb|protein_name=Inner,snRNA,,disorder_rich_spacer_region,16,,SEG
Q9Y2W1|ensembl_protein_id=ENSP00000433825|entry=TR150_HUMAN|source=pfam27|protein_name=Thyroid,mRNA,,sr_rs_repeat_region,45,,SEG
Q9Y2X3|ensembl_protein_id=ENSP00000264279|entry=NOP58_HUMAN|source=pfam27|protein_name=Nucleolar,snoRNA,,acidic_region,17,,SEG
Q9Y388|ensembl_protein_id=ENSP00000339090|entry=RBMX2_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,mRNA,,basic_enriched_region,19,,SEG
Q9Y3Y2|ensembl_protein_id=ENSP00000357683|entry=CHTOP_HUMAN|source=pfam27|protein_name=Chromatin,mRNA,,rg_rgg_repeat_region,33,,SEG
Q9Y4B4|ensembl_protein_id=ENSP00000386520|entry=ARIP4_HUMAN|source=pfam38|protein_name=Helicase,unknown,,acidic_region,20,,SEG
Q9Y4C8|ensembl_protein_id=ENSP00000442053|entry=RBM19_HUMAN|source=pfam27|protein_name=Probable,pre-rRNA,,acidic_region,12,,SEG
X6R7H2|ensembl_protein_id=ENSP00000359029|entry=X6R7H2_HUMAN|source=pfam27|protein_name=Peroxisome,mRNA,,sr_rs_repeat_region,69,,SEG
