uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q96FC9,unknown,970.0,15,400,0.41237113402061853,3+,AlcoR
Q96FX7,mRNA,289.0,3,136,0.47058823529411764,3+,AlcoR
Q96G46,tRNA,650.0,3,166,0.2553846153846154,3+,AlcoR
Q96GW9,tRNA,593.0,1,158,0.26644182124789206,1,AlcoR
Q96H35,mRNA,190.0,1,177,0.9315789473684211,1,AlcoR
Q96H79,unknown,300.0,5,120,0.4,3+,AlcoR
Q96HR8,snoRNA,494.0,1,14,0.02834008097165992,1,AlcoR
Q96I27,unknown,306.0,1,128,0.41830065359477125,1,AlcoR
Q96IP4,unknown,442.0,2,104,0.23529411764705882,2,AlcoR
Q96IZ5,mRNA,413.0,5,194,0.46973365617433416,3+,AlcoR
Q96J87,mRNA,481.0,1,16,0.033264033264033266,1,AlcoR
Q96JM7,unknown,780.0,3,542,0.6948717948717948,3+,AlcoR
Q96K58,unknown,619.0,2,439,0.7092084006462036,2,AlcoR
Q96KR1,unknown,1074.0,1,23,0.021415270018621976,1,AlcoR
Q96L91,unknown,3159.0,4,103,0.03260525482747705,3+,AlcoR
Q96LT9,snRNA,517.0,1,20,0.03868471953578337,1,AlcoR
Q96M93,mRNA,576.0,1,91,0.1579861111111111,1,AlcoR
Q96MU7,mRNA,727.0,1,145,0.19944979367262725,1,AlcoR
Q96MX3,unknown,618.0,3,62,0.10032362459546926,3+,AlcoR
Q96N46,unknown,770.0,2,542,0.7038961038961039,2,AlcoR
Q96P11,pre-rRNA,429.0,2,106,0.24708624708624707,2,AlcoR
Q96P70,mRNA,1041.0,5,122,0.11719500480307397,3+,AlcoR
Q96PK6,mRNA,669.0,1,75,0.11210762331838565,1,AlcoR
Q96Q11,tRNA,434.0,3,424,0.9769585253456221,3+,AlcoR
Q96Q15,mRNA,3661.0,4,659,0.18000546298825457,3+,AlcoR
Q96QC0,unknown,940.0,2,251,0.2670212765957447,2,AlcoR
Q96QU8,mRNA,1125.0,18,340,0.3022222222222222,3+,AlcoR
Q96RP9,mRNA,751.0,2,35,0.04660452729693742,2,AlcoR
Q96S44,tRNA,253.0,1,30,0.11857707509881422,1,AlcoR
Q96SZ4,unknown,780.0,2,191,0.24487179487179486,2,AlcoR
Q96T37,mRNA,977.0,7,290,0.2968270214943705,3+,AlcoR
Q96T58,mRNA,3664.0,7,972,0.2652838427947598,3+,AlcoR
Q99459,mRNA,802.0,2,283,0.35286783042394015,2,AlcoR
Q99575,ncRNA,1024.0,3,220,0.21484375,3+,AlcoR
Q99613,mRNA,913.0,4,63,0.06900328587075576,3+,AlcoR
Q99633,mRNA,342.0,4,113,0.3304093567251462,3+,AlcoR
Q99714,tRNA,261.0,4,135,0.5172413793103449,3+,AlcoR
Q99973,ncRNA,2627.0,13,1490,0.5671869052150742,3+,AlcoR
Q9BQ39,pre-rRNA,737.0,1,13,0.017639077340569877,1,AlcoR
Q9BQC6,ribosomal protein,102.0,1,102,1.0,1,AlcoR
Q9BQG2,mRNA,462.0,2,23,0.049783549783549784,2,AlcoR
Q9BR11,unknown,485.0,6,138,0.2845360824742268,3+,AlcoR
Q9BRP8,mRNA,204.0,2,83,0.4068627450980392,2,AlcoR
Q9BRS2,pre-rRNA,568.0,2,401,0.7059859154929577,2,AlcoR
Q9BRS8,mRNA,491.0,13,402,0.8187372708757638,3+,AlcoR
Q9BSC4,pre-rRNA,688.0,2,37,0.05377906976744186,2,AlcoR
Q9BSV6,tRNA,310.0,1,26,0.08387096774193549,1,AlcoR
Q9BTD8,mRNA,480.0,1,11,0.022916666666666665,1,AlcoR
Q9BTF0,tRNA,503.0,1,13,0.02584493041749503,1,AlcoR
Q9BUB4,tRNA,502.0,16,321,0.6394422310756972,3+,AlcoR
Q9BUJ2,mRNA,856.0,1,12,0.014018691588785047,1,AlcoR
Q9BUQ8,snRNA,820.0,1,385,0.4695121951219512,1,AlcoR
Q9BV44,tRNA,507.0,3,495,0.9763313609467456,3+,AlcoR
Q9BVP2,pre-rRNA,549.0,3,73,0.13296903460837886,3+,AlcoR
Q9BWE0,unknown,567.0,1,16,0.02821869488536155,1,AlcoR
Q9BWT3,mRNA,736.0,1,210,0.28532608695652173,1,AlcoR
Q9BX63,unknown,1249.0,2,32,0.025620496397117692,2,AlcoR
Q9BXP5,ncRNA,876.0,5,139,0.158675799086758,3+,AlcoR
Q9BXR0,tRNA,403.0,2,95,0.23573200992555832,2,AlcoR
Q9BXT6,ncRNA,1211.0,2,144,0.11890999174236168,2,AlcoR
Q9BXT8,mRNA,1623.0,2,38,0.02341343191620456,2,AlcoR
Q9BXU2,mRNA,312.0,5,98,0.3141025641025641,3+,AlcoR
Q9BXV9,tRNA,100.0,2,94,0.94,2,AlcoR
Q9BY44,tRNA,585.0,2,28,0.04786324786324787,2,AlcoR
Q9BYD2,ribosomal protein,267.0,1,267,1.0,1,AlcoR
Q9BYJ9,mRNA,559.0,1,82,0.14669051878354203,1,AlcoR
Q9BYX4,ncRNA,1025.0,15,406,0.3960975609756098,3+,AlcoR
Q9BZJ0,mRNA,848.0,6,195,0.22995283018867924,3+,AlcoR
Q9C0B1,mRNA,505.0,1,257,0.5089108910891089,1,AlcoR
Q9C0B9,unknown,1178.0,15,390,0.3310696095076401,3+,AlcoR
Q9C0D7,unknown,883.0,1,31,0.035107587768969425,1,AlcoR
Q9GZR2,pre-rRNA,422.0,1,24,0.05687203791469194,1,AlcoR
Q9H0A0,pre-rRNA,1025.0,1,922,0.8995121951219512,1,AlcoR
Q9H0A6,unknown,362.0,1,14,0.03867403314917127,1,AlcoR
Q9H0H0,snRNA,1196.0,5,176,0.14715719063545152,3+,AlcoR
Q9H0W8,mRNA,520.0,1,14,0.026923076923076925,1,AlcoR
Q9H1J1,mRNA,476.0,3,55,0.11554621848739496,3+,AlcoR
Q9H2T7,mRNA,1088.0,3,1076,0.9889705882352942,3+,AlcoR
Q9H2U1,mRNA,1008.0,1,19,0.018849206349206348,1,AlcoR
Q9H2W6,ribosomal protein,279.0,1,16,0.05734767025089606,1,AlcoR
Q9H307,mRNA,717.0,2,65,0.09065550906555091,2,AlcoR
Q9H3H1,tRNA,467.0,4,143,0.30620985010706636,3+,AlcoR
Q9H3J6,mRNA,166.0,1,166,1.0,1,AlcoR
Q9H4L7,unknown,1026.0,6,701,0.6832358674463938,3+,AlcoR
Q9H4T2,unknown,348.0,2,29,0.08333333333333333,2,AlcoR
Q9H5H4,unknown,540.0,3,93,0.17222222222222222,3+,AlcoR
Q9H633,ncRNA,154.0,1,154,1.0,1,AlcoR
Q9H668,unknown,368.0,2,29,0.07880434782608696,2,AlcoR
Q9H6F5,unknown,360.0,1,38,0.10555555555555556,1,AlcoR
Q9H6R0,mRNA,707.0,1,127,0.17963224893917965,1,AlcoR
Q9H6S0,mRNA,1430.0,2,1321,0.9237762237762238,2,AlcoR
Q9H7N4,mRNA,1312.0,4,246,0.1875,3+,AlcoR
Q9H840,snRNA,131.0,2,39,0.29770992366412213,2,AlcoR
Q9H9G7,ncRNA,860.0,7,128,0.14883720930232558,3+,AlcoR
Q9H9J2,ribosomal protein,332.0,2,325,0.9789156626506024,2,AlcoR
Q9H9L3,pre-rRNA,353.0,1,15,0.042492917847025496,1,AlcoR
Q9HAU5,mRNA,1272.0,4,211,0.16588050314465408,3+,AlcoR
Q9HAV4,ncRNA,1204.0,7,203,0.1686046511627907,3+,AlcoR
Q9HBD1,mRNA,1191.0,2,27,0.022670025188916875,2,AlcoR
Q9HBD4,unknown,1679.0,9,1177,0.7010125074449077,3+,AlcoR
Q9HC10,unknown,1997.0,14,236,0.11817726589884828,3+,AlcoR
Q9HC16,mRNA,384.0,1,14,0.036458333333333336,1,AlcoR
Q9HC36,pre-rRNA,420.0,4,148,0.3523809523809524,3+,AlcoR
Q9HC44,unknown,474.0,4,100,0.2109704641350211,3+,AlcoR
Q9HCJ3,mRNA,691.0,7,146,0.21128798842257598,3+,AlcoR
Q9HCK5,ncRNA,861.0,1,23,0.026713124274099883,1,AlcoR
Q9HCK8,mRNA,2581.0,4,1098,0.4254165052305308,3+,AlcoR
Q9HCS7,mRNA,855.0,1,14,0.016374269005847954,1,AlcoR
Q9HD33,ribosomal protein,250.0,5,112,0.448,3+,AlcoR
Q9NP77,mRNA,194.0,1,127,0.654639175257732,1,AlcoR
Q9NP92,ribosomal protein,439.0,1,173,0.3940774487471526,1,AlcoR
Q9NPD3,diverse,245.0,1,245,1.0,1,AlcoR
Q9NPJ8,mRNA,142.0,1,13,0.09154929577464789,1,AlcoR
Q9NQ29,mRNA,371.0,1,257,0.692722371967655,1,AlcoR
Q9NQ50,ribosomal protein,206.0,1,13,0.06310679611650485,1,AlcoR
Q9NQI0,mRNA,724.0,1,214,0.2955801104972376,1,AlcoR
Q9NQM4,unknown,214.0,1,12,0.056074766355140186,1,AlcoR
Q9NR48,ncRNA,2969.0,2,71,0.023913775682047826,2,AlcoR
Q9NR90,mRNA,486.0,1,246,0.5061728395061729,1,AlcoR
Q9NR97,ncRNA,1041.0,1,110,0.10566762728146013,1,AlcoR
Q9NRA8,mRNA,985.0,3,610,0.6192893401015228,3+,AlcoR
Q9NRX2,ribosomal protein,175.0,1,35,0.2,1,AlcoR
Q9NS39,mRNA,739.0,1,91,0.12313937753721245,1,AlcoR
Q9NTZ6,mRNA,932.0,9,239,0.25643776824034337,3+,AlcoR
Q9NUM4,unknown,274.0,3,31,0.11313868613138686,3+,AlcoR
Q9NV66,tRNA,732.0,8,226,0.3087431693989071,3+,AlcoR
Q9NV88,snRNA,658.0,1,70,0.10638297872340426,1,AlcoR
Q9NVH2,snRNA,962.0,1,15,0.015592515592515593,1,AlcoR
Q9NVM6,unknown,304.0,4,87,0.28618421052631576,3+,AlcoR
Q9NVN8,pre-rRNA,582.0,7,117,0.20103092783505155,3+,AlcoR
Q9NVP1,pre-rRNA,670.0,1,356,0.5313432835820896,1,AlcoR
Q9NVS2,ribosomal protein,196.0,4,110,0.5612244897959183,3+,AlcoR
Q9NW07,unknown,568.0,1,229,0.40316901408450706,1,AlcoR
Q9NX05,unknown,1096.0,5,196,0.17883211678832117,3+,AlcoR
Q9NX07,tRNA,287.0,1,82,0.2857142857142857,1,AlcoR
Q9NXL6,ncRNA,827.0,4,659,0.7968561064087062,3+,AlcoR
Q9NXZ2,mRNA,648.0,1,16,0.024691358024691357,1,AlcoR
Q9NY93,pre-rRNA,547.0,1,17,0.031078610603290677,1,AlcoR
Q9NYF8,mRNA,920.0,1,18,0.01956521739130435,1,AlcoR
Q9NYH9,snoRNA,597.0,1,19,0.031825795644891124,1,AlcoR
Q9NZB2,mRNA,1118.0,2,543,0.4856887298747764,2,AlcoR
Q9NZJ5,mRNA,1116.0,3,877,0.78584229390681,3+,AlcoR
Q9P1Y6,mRNA,1649.0,1,18,0.010915706488781079,1,AlcoR
Q9P2E3,unknown,1918.0,15,357,0.18613138686131386,3+,AlcoR
Q9P2E9,mRNA,1410.0,2,127,0.09007092198581561,2,AlcoR
Q9P2I0,mRNA,782.0,1,15,0.01918158567774936,1,AlcoR
Q9P2J5,tRNA,1176.0,4,109,0.09268707482993198,3+,AlcoR
Q9P2K8,tRNA,1649.0,3,61,0.03699211643420255,3+,AlcoR
Q9P2N5,mRNA,1060.0,9,261,0.24622641509433962,3+,AlcoR
Q9P2P1,unknown,1898.0,1,17,0.008956796628029505,1,AlcoR
Q9UBC3,diverse,853.0,2,416,0.4876905041031653,2,AlcoR
Q9UBK2,unknown,798.0,2,120,0.15037593984962405,2,AlcoR
Q9UBP6,tRNA,276.0,1,15,0.05434782608695652,1,AlcoR
Q9UBQ5,mRNA,218.0,3,86,0.3944954128440367,3+,AlcoR
Q9UBS3,unknown,223.0,2,183,0.820627802690583,2,AlcoR
Q9UBU9,mRNA,619.0,7,364,0.5880452342487884,3+,AlcoR
Q9UEG4,unknown,869.0,2,30,0.03452243958573072,2,AlcoR
Q9UFF9,mRNA,292.0,2,33,0.11301369863013698,2,AlcoR
Q9UGY1,pre-rRNA,213.0,2,36,0.16901408450704225,2,AlcoR
Q9UHB9,ncRNA,627.0,7,122,0.19457735247208932,3+,AlcoR
Q9UHC7,mRNA,482.0,2,473,0.9813278008298755,2,AlcoR
Q9UHI6,snRNA,824.0,2,143,0.17354368932038836,2,AlcoR
Q9UHK0,snoRNA,495.0,5,75,0.15151515151515152,3+,AlcoR
Q9UI10,mRNA,523.0,2,249,0.47609942638623326,2,AlcoR
Q9UIF8,ncRNA,2168.0,1,166,0.07656826568265683,1,AlcoR
Q9UIF9,ncRNA,1905.0,2,592,0.31076115485564304,2,AlcoR
Q9UJV9,mRNA,622.0,5,143,0.22990353697749197,3+,AlcoR
Q9UK39,mRNA,431.0,1,15,0.03480278422273782,1,AlcoR
Q9UKA9,mRNA,531.0,1,30,0.05649717514124294,1,AlcoR
Q9UKF6,mRNA,684.0,4,77,0.11257309941520467,3+,AlcoR
Q9UKJ3,unknown,1502.0,4,116,0.07723035952063914,3+,AlcoR
Q9UKT8,unknown,454.0,6,158,0.34801762114537443,3+,AlcoR
Q9UKV8,ncRNA,859.0,7,165,0.1920838183934808,3+,AlcoR
Q9UL03,snRNA,887.0,5,472,0.532130777903044,3+,AlcoR
Q9UL18,ncRNA,857.0,6,147,0.17152858809801633,3+,AlcoR
Q9UL40,unknown,294.0,2,131,0.445578231292517,2,AlcoR
Q9ULG1,unknown,1556.0,3,1192,0.7660668380462725,3+,AlcoR
Q9ULR0,mRNA,285.0,1,111,0.3894736842105263,1,AlcoR
Q9ULX3,pre-rRNA,412.0,1,49,0.11893203883495146,1,AlcoR
Q9ULX6,mRNA,646.0,9,131,0.20278637770897834,3+,AlcoR
Q9UMS4,mRNA,504.0,3,264,0.5238095238095238,3+,AlcoR
Q9UNX4,snoRNA,943.0,10,524,0.5556733828207847,3+,AlcoR
Q9UNY4,mRNA,1162.0,2,305,0.26247848537005164,2,AlcoR
Q9UPN6,mRNA,1271.0,3,119,0.0936270653029111,3+,AlcoR
Q9UPS6,ncRNA,1966.0,3,306,0.15564598168870802,3+,AlcoR
Q9UPU9,mRNA,718.0,2,37,0.05153203342618384,2,AlcoR
Q9UPY3,ncRNA,1922.0,2,670,0.3485952133194589,2,AlcoR
Q9Y230,mRNA,463.0,1,12,0.02591792656587473,1,AlcoR
Q9Y265,mRNA,456.0,1,172,0.37719298245614036,1,AlcoR
Q9Y291,ribosomal protein,106.0,1,106,1.0,1,AlcoR
Q9Y2L1,diverse,958.0,1,13,0.013569937369519834,1,AlcoR
Q9Y2T7,mRNA,364.0,2,42,0.11538461538461539,2,AlcoR
Q9Y2V2,mRNA,147.0,1,147,1.0,1,AlcoR
Q9Y2W1,mRNA,955.0,1,35,0.03664921465968586,1,AlcoR
Q9Y2W6,ncRNA,561.0,2,524,0.9340463458110517,2,AlcoR
Q9Y333,snRNA,95.0,2,24,0.25263157894736843,2,AlcoR
Q9Y388,mRNA,322.0,4,49,0.15217391304347827,3+,AlcoR
Q9Y399,ribosomal protein,296.0,6,245,0.8277027027027027,3+,AlcoR
Q9Y3A5,pre-rRNA,250.0,3,46,0.184,3+,AlcoR
Q9Y3E5,tRNA,179.0,1,77,0.4301675977653631,1,AlcoR
Q9Y3F4,mRNA,350.0,1,11,0.03142857142857143,1,AlcoR
Q9Y3U8,ribosomal protein,105.0,1,14,0.13333333333333333,1,AlcoR
Q9Y473,unknown,711.0,1,711,1.0,1,AlcoR
Q9Y4B4,unknown,1467.0,3,49,0.033401499659168374,3+,AlcoR
Q9Y4C8,pre-rRNA,960.0,2,222,0.23125,2,AlcoR
Q9Y4F3,ncRNA,1742.0,2,71,0.04075774971297359,2,AlcoR
Q9Y5A9,mRNA,579.0,1,119,0.20552677029360966,1,AlcoR
Q9Y6G3,ribosomal protein,142.0,2,135,0.9507042253521126,2,AlcoR
Q9Y6K5,ncRNA,1087.0,1,12,0.011039558417663294,1,AlcoR
Q9Y6M1,mRNA,599.0,1,12,0.02003338898163606,1,AlcoR
R4GMX9,snRNA,53.0,1,53,1.0,1,AlcoR
R4GNH1,unknown,168.0,2,121,0.7202380952380952,2,AlcoR
S4R469,mRNA,234.0,3,112,0.47863247863247865,3+,AlcoR
X6R7H2,mRNA,631.0,4,89,0.1410459587955626,3+,AlcoR
X6RDA4,ncRNA,248.0,1,150,0.6048387096774194,1,AlcoR
X6RJY0,snoRNA,320.0,1,11,0.034375,1,AlcoR
