uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
O60287,pre-rRNA,2271.0,disorder_rich_spacer_region,37,0.016292382210479964,AlcoR
O60287,pre-rRNA,2271.0,hydrophobic_region,39,0.017173051519154558,AlcoR
O60287,pre-rRNA,2271.0,other,18,0.007926023778071334,AlcoR
O60287,pre-rRNA,2271.0,unmapped_physicochemical_properties,74,0.03258476442095993,AlcoR
O60293,unknown,1989.0,acidic_region,34,0.017094017094017096,AlcoR
O60293,unknown,1989.0,aromatic_sticker_region,12,0.006033182503770739,AlcoR
O60293,unknown,1989.0,unmapped_physicochemical_properties,32,0.01608848667672197,AlcoR
O60306,mRNA,1485.0,disorder_rich_spacer_region,57,0.03838383838383838,AlcoR
O60306,mRNA,1485.0,other,12,0.00808080808080808,AlcoR
O60318,mRNA,1980.0,aromatic_sticker_region,504,0.2545454545454545,AlcoR
O60318,mRNA,1980.0,cation_pi_rich_neighborhood,316,0.1595959595959596,AlcoR
O60318,mRNA,1980.0,unmapped_physicochemical_properties,35,0.017676767676767676,AlcoR
O60506,mRNA,623.0,acidic_region,16,0.025682182985553772,AlcoR
O60506,mRNA,623.0,aromatic_sticker_region,57,0.09149277688603531,AlcoR
O60506,mRNA,623.0,cation_pi_rich_neighborhood,32,0.051364365971107544,AlcoR
O60522,ncRNA,2096.0,aromatic_sticker_region,12,0.0057251908396946565,AlcoR
O60522,ncRNA,2096.0,cation_pi_rich_neighborhood,141,0.06727099236641221,AlcoR
O60563,ncRNA,726.0,arginine_rich_rna_contact_region,14,0.01928374655647383,AlcoR
O60563,ncRNA,726.0,aromatic_sticker_region,134,0.18457300275482094,AlcoR
O60563,ncRNA,726.0,disorder_rich_spacer_region,30,0.04132231404958678,AlcoR
O60563,ncRNA,726.0,mixed_charge_polyampholyte,35,0.048209366391184574,AlcoR
O60573,mRNA,245.0,mixed_charge_polyampholyte,120,0.4897959183673469,AlcoR
O60603,unknown,784.0,acidic_region,12,0.015306122448979591,AlcoR
O60603,unknown,784.0,aromatic_sticker_region,552,0.7040816326530612,AlcoR
O60603,unknown,784.0,other,46,0.058673469387755105,AlcoR
O60739,mRNA,113.0,aromatic_sticker_region,106,0.9380530973451328,AlcoR
O60828,mRNA,265.0,aromatic_sticker_region,99,0.37358490566037733,AlcoR
O60828,mRNA,265.0,mixed_charge_polyampholyte,135,0.5094339622641509,AlcoR
O60828,mRNA,265.0,unmapped_physicochemical_properties,23,0.08679245283018867,AlcoR
O60841,tRNA,1220.0,acidic_region,18,0.014754098360655738,AlcoR
O60841,tRNA,1220.0,mixed_charge_polyampholyte,50,0.040983606557377046,AlcoR
O60942,mRNA,597.0,aromatic_sticker_region,403,0.6750418760469011,AlcoR
O75113,unknown,896.0,aromatic_sticker_region,238,0.265625,AlcoR
O75113,unknown,896.0,cation_pi_rich_neighborhood,139,0.15513392857142858,AlcoR
O75113,unknown,896.0,disorder_rich_spacer_region,16,0.017857142857142856,AlcoR
O75113,unknown,896.0,mixed_charge_polyampholyte,11,0.012276785714285714,AlcoR
O75113,unknown,896.0,other,14,0.015625,AlcoR
O75113,unknown,896.0,unmapped_physicochemical_properties,14,0.015625,AlcoR
O75123,unknown,536.0,aromatic_sticker_region,87,0.1623134328358209,AlcoR
O75152,mRNA,810.0,aromatic_sticker_region,189,0.23333333333333334,AlcoR
O75152,mRNA,810.0,cation_pi_rich_neighborhood,395,0.4876543209876543,AlcoR
O75152,mRNA,810.0,disorder_rich_spacer_region,46,0.056790123456790124,AlcoR
O75152,mRNA,810.0,mixed_charge_polyampholyte,29,0.03580246913580247,AlcoR
O75437,unknown,659.0,aromatic_sticker_region,166,0.251896813353566,AlcoR
O75437,unknown,659.0,other,61,0.09256449165402124,AlcoR
O75460,mRNA,977.0,aromatic_sticker_region,493,0.5046059365404298,AlcoR
O75460,mRNA,977.0,hydrophobic_region,20,0.02047082906857728,AlcoR
O75475,mRNA,530.0,acidic_region,13,0.024528301886792454,AlcoR
O75475,mRNA,530.0,disorder_rich_spacer_region,12,0.022641509433962263,AlcoR
O75475,mRNA,530.0,mixed_charge_polyampholyte,240,0.4528301886792453,AlcoR
O75494,mRNA,262.0,mixed_charge_polyampholyte,65,0.2480916030534351,AlcoR
O75494,mRNA,262.0,other,151,0.5763358778625954,AlcoR
O75525,mRNA,346.0,acidic_region,16,0.046242774566473986,AlcoR
O75525,mRNA,346.0,disorder_rich_spacer_region,15,0.04335260115606936,AlcoR
O75525,mRNA,346.0,mixed_charge_polyampholyte,104,0.30057803468208094,AlcoR
O75525,mRNA,346.0,other,173,0.5,AlcoR
O75525,mRNA,346.0,unmapped_physicochemical_properties,26,0.07514450867052024,AlcoR
O75643,snRNA,2136.0,unmapped_physicochemical_properties,16,0.00749063670411985,AlcoR
O75648,tRNA,421.0,aromatic_sticker_region,183,0.4346793349168646,AlcoR
O75691,snoRNA,2785.0,acidic_region,23,0.008258527827648115,AlcoR
O75691,snoRNA,2785.0,arginine_rich_rna_contact_region,17,0.006104129263913824,AlcoR
O75691,snoRNA,2785.0,aromatic_sticker_region,15,0.005385996409335727,AlcoR
O75691,snoRNA,2785.0,mixed_charge_polyampholyte,23,0.008258527827648115,AlcoR
O75792,diverse,299.0,aromatic_sticker_region,201,0.6722408026755853,AlcoR
O75792,diverse,299.0,cation_pi_rich_neighborhood,64,0.2140468227424749,AlcoR
O75792,diverse,299.0,unmapped_physicochemical_properties,18,0.06020066889632107,AlcoR
O75818,ncRNA,363.0,aromatic_sticker_region,14,0.03856749311294766,AlcoR
O75821,mRNA,320.0,acidic_region,48,0.15,AlcoR
O75821,mRNA,320.0,aromatic_sticker_region,25,0.078125,AlcoR
O75821,mRNA,320.0,cation_pi_rich_neighborhood,79,0.246875,AlcoR
O75821,mRNA,320.0,mixed_charge_polyampholyte,130,0.40625,AlcoR
O75923,unknown,2080.0,acidic_region,21,0.010096153846153847,AlcoR
O75923,unknown,2080.0,aromatic_sticker_region,396,0.19038461538461537,AlcoR
O75923,unknown,2080.0,cation_pi_rich_neighborhood,48,0.023076923076923078,AlcoR
O75923,unknown,2080.0,disorder_rich_spacer_region,30,0.014423076923076924,AlcoR
O75923,unknown,2080.0,unmapped_physicochemical_properties,17,0.008173076923076924,AlcoR
O77932,diverse,396.0,aromatic_sticker_region,119,0.3005050505050505,AlcoR
O94761,unknown,1208.0,aromatic_sticker_region,436,0.3609271523178808,AlcoR
O94761,unknown,1208.0,cation_pi_rich_neighborhood,561,0.4644039735099338,AlcoR
O94761,unknown,1208.0,mixed_charge_polyampholyte,110,0.09105960264900662,AlcoR
O94762,unknown,991.0,aromatic_sticker_region,686,0.6922300706357215,AlcoR
O94829,mRNA,963.0,arginine_rich_rna_contact_region,22,0.02284527518172378,AlcoR
O94829,mRNA,963.0,aromatic_sticker_region,375,0.3894080996884735,AlcoR
O94829,mRNA,963.0,cation_pi_rich_neighborhood,97,0.10072689511941849,AlcoR
O94829,mRNA,963.0,disorder_rich_spacer_region,28,0.029075804776739357,AlcoR
O94829,mRNA,963.0,unmapped_physicochemical_properties,20,0.020768431983385256,AlcoR
O94874,unknown,794.0,arginine_rich_rna_contact_region,20,0.02518891687657431,AlcoR
O94874,unknown,794.0,aromatic_sticker_region,374,0.47103274559193953,AlcoR
O94886,unknown,807.0,aromatic_sticker_region,477,0.5910780669144982,AlcoR
O94906,snRNA,941.0,aromatic_sticker_region,62,0.06588735387885228,AlcoR
O94906,snRNA,941.0,mixed_charge_polyampholyte,24,0.025504782146652496,AlcoR
O94913,mRNA,1555.0,aromatic_sticker_region,169,0.10868167202572347,AlcoR
O94992,ncRNA,359.0,arginine_rich_rna_contact_region,17,0.04735376044568245,AlcoR
O94992,ncRNA,359.0,cation_pi_rich_neighborhood,80,0.22284122562674094,AlcoR
O94992,ncRNA,359.0,disorder_rich_spacer_region,65,0.181058495821727,AlcoR
O95059,ncRNA,124.0,aromatic_sticker_region,21,0.1693548387096774,AlcoR
O95059,ncRNA,124.0,cation_pi_rich_neighborhood,96,0.7741935483870968,AlcoR
O95104,mRNA,1147.0,aromatic_sticker_region,17,0.014821272885789015,AlcoR
O95163,tRNA,1332.0,arginine_rich_rna_contact_region,14,0.010510510510510511,AlcoR
O95163,tRNA,1332.0,aromatic_sticker_region,616,0.4624624624624625,AlcoR
O95163,tRNA,1332.0,cation_pi_rich_neighborhood,50,0.03753753753753754,AlcoR
O95319,mRNA,508.0,aromatic_sticker_region,129,0.25393700787401574,AlcoR
O95319,mRNA,508.0,cation_pi_rich_neighborhood,377,0.7421259842519685,AlcoR
O95363,tRNA,451.0,aromatic_sticker_region,14,0.031042128603104215,AlcoR
O95391,mRNA,586.0,aromatic_sticker_region,72,0.12286689419795221,AlcoR
O95391,mRNA,586.0,mixed_charge_polyampholyte,366,0.6245733788395904,AlcoR
O95391,mRNA,586.0,other,33,0.05631399317406143,AlcoR
O95396,tRNA,460.0,cation_pi_rich_neighborhood,227,0.4934782608695652,AlcoR
O95396,tRNA,460.0,disorder_rich_spacer_region,78,0.16956521739130434,AlcoR
O95453,mRNA,639.0,aromatic_sticker_region,308,0.48200312989045385,AlcoR
O95453,mRNA,639.0,mixed_charge_polyampholyte,52,0.081377151799687,AlcoR
O95639,mRNA,269.0,aromatic_sticker_region,22,0.08178438661710037,AlcoR
O95758,mRNA,552.0,aromatic_sticker_region,336,0.6086956521739131,AlcoR
O95758,mRNA,552.0,cation_pi_rich_neighborhood,209,0.3786231884057971,AlcoR
O95777,snRNA,96.0,cation_pi_rich_neighborhood,96,1.0,AlcoR
O95900,tRNA,331.0,aromatic_sticker_region,269,0.8126888217522659,AlcoR
O95985,mRNA,862.0,acidic_region,12,0.013921113689095127,AlcoR
O95985,mRNA,862.0,aromatic_sticker_region,146,0.16937354988399073,AlcoR
O95985,mRNA,862.0,hydrophobic_region,12,0.013921113689095127,AlcoR
O95985,mRNA,862.0,unmapped_physicochemical_properties,57,0.06612529002320186,AlcoR
O96006,unknown,694.0,aromatic_sticker_region,361,0.5201729106628242,AlcoR
P04406,mRNA,335.0,other,18,0.05373134328358209,AlcoR
P08240,ncRNA,638.0,cation_pi_rich_neighborhood,633,0.9921630094043887,AlcoR
P08865,ribosomal protein,295.0,aromatic_sticker_region,200,0.6779661016949152,AlcoR
P09913,ncRNA,472.0,aromatic_sticker_region,134,0.2838983050847458,AlcoR
P09913,ncRNA,472.0,mixed_charge_polyampholyte,132,0.2796610169491525,AlcoR
P09914,ncRNA,478.0,aromatic_sticker_region,48,0.100418410041841,AlcoR
P09914,ncRNA,478.0,disorder_rich_spacer_region,36,0.07531380753138076,AlcoR
P09914,ncRNA,478.0,mixed_charge_polyampholyte,39,0.08158995815899582,AlcoR
P0C7T5,mRNA,689.0,aromatic_sticker_region,178,0.25834542815674894,AlcoR
P0CB38,mRNA,370.0,acidic_region,18,0.04864864864864865,AlcoR
P0CB38,mRNA,370.0,arginine_rich_rna_contact_region,21,0.05675675675675676,AlcoR
P0CB38,mRNA,370.0,aromatic_sticker_region,53,0.14324324324324325,AlcoR
P0CB38,mRNA,370.0,disorder_rich_spacer_region,13,0.03513513513513514,AlcoR
P0CB38,mRNA,370.0,other,13,0.03513513513513514,AlcoR
P0DJD3,mRNA,496.0,disorder_rich_spacer_region,15,0.03024193548387097,AlcoR
P10155,unknown,538.0,aromatic_sticker_region,192,0.35687732342007433,AlcoR
P10155,unknown,538.0,disorder_rich_spacer_region,16,0.02973977695167286,AlcoR
P10155,unknown,538.0,unmapped_physicochemical_properties,22,0.040892193308550186,AlcoR
P13639,tRNA,858.0,aromatic_sticker_region,141,0.16433566433566432,AlcoR
P14866,mRNA,589.0,aromatic_sticker_region,154,0.2614601018675722,AlcoR
P15170,mRNA,499.0,aromatic_sticker_region,234,0.46893787575150303,AlcoR
P15918,unknown,1043.0,arginine_rich_rna_contact_region,42,0.040268456375838924,AlcoR
P15918,unknown,1043.0,aromatic_sticker_region,143,0.137104506232023,AlcoR
P15918,unknown,1043.0,mixed_charge_polyampholyte,12,0.011505273250239693,AlcoR
P15918,unknown,1043.0,other,27,0.02588686481303931,AlcoR
P16383,mRNA,781.0,unmapped_physicochemical_properties,21,0.026888604353393086,AlcoR
P16989,mRNA,372.0,other,372,1.0,AlcoR
P17039,unknown,623.0,aromatic_sticker_region,16,0.025682182985553772,AlcoR
P17039,unknown,623.0,cation_pi_rich_neighborhood,14,0.02247191011235955,AlcoR
P17480,pre-rRNA,764.0,arginine_rich_rna_contact_region,14,0.01832460732984293,AlcoR
P18583,mRNA,2426.0,disorder_rich_spacer_region,30,0.01236603462489695,AlcoR
P19525,ncRNA,551.0,aromatic_sticker_region,56,0.10163339382940109,AlcoR
P19525,ncRNA,551.0,cation_pi_rich_neighborhood,105,0.19056261343012704,AlcoR
P21128,snoRNA,410.0,aromatic_sticker_region,120,0.2926829268292683,AlcoR
P21399,mRNA,889.0,aromatic_sticker_region,6,0.006749156355455568,AlcoR
P21506,unknown,573.0,aromatic_sticker_region,58,0.1012216404886562,AlcoR
P22314,mRNA,1058.0,aromatic_sticker_region,41,0.038752362948960305,AlcoR
P22314,mRNA,1058.0,cation_pi_rich_neighborhood,67,0.06332703213610585,AlcoR
P25311,unknown,298.0,unmapped_physicochemical_properties,13,0.0436241610738255,AlcoR
P25398,ribosomal protein,132.0,cation_pi_rich_neighborhood,42,0.3181818181818182,AlcoR
P26358,ncRNA,1616.0,aromatic_sticker_region,52,0.03217821782178218,AlcoR
P26358,ncRNA,1616.0,mixed_charge_polyampholyte,29,0.017945544554455444,AlcoR
P26599,mRNA,557.0,cation_pi_rich_neighborhood,15,0.026929982046678635,AlcoR
P26599,mRNA,557.0,unmapped_physicochemical_properties,29,0.05206463195691203,AlcoR
P26639,tRNA,723.0,acidic_region,13,0.017980636237897647,AlcoR
P26639,tRNA,723.0,arginine_rich_rna_contact_region,12,0.016597510373443983,AlcoR
P26639,tRNA,723.0,aromatic_sticker_region,22,0.030428769017980636,AlcoR
P26639,tRNA,723.0,mixed_charge_polyampholyte,105,0.14522821576763487,AlcoR
P26639,tRNA,723.0,other,36,0.04979253112033195,AlcoR
P26639,tRNA,723.0,unmapped_physicochemical_properties,15,0.02074688796680498,AlcoR
P26641,tRNA,437.0,aromatic_sticker_region,17,0.038901601830663615,AlcoR
P26641,tRNA,437.0,mixed_charge_polyampholyte,12,0.02745995423340961,AlcoR
P29692,tRNA,281.0,disorder_rich_spacer_region,15,0.05338078291814947,AlcoR
P29692,tRNA,281.0,other,29,0.10320284697508897,AlcoR
P29728,ncRNA,719.0,aromatic_sticker_region,44,0.061196105702364396,AlcoR
P29728,ncRNA,719.0,other,16,0.022253129346314324,AlcoR
P31483,mRNA,386.0,aromatic_sticker_region,72,0.18652849740932642,AlcoR
P31483,mRNA,386.0,unmapped_physicochemical_properties,14,0.03626943005181347,AlcoR
P31943,mRNA,449.0,aromatic_sticker_region,67,0.1492204899777283,AlcoR
P31943,mRNA,449.0,mixed_charge_polyampholyte,77,0.1714922048997773,AlcoR
P31943,mRNA,449.0,other,132,0.29398663697104677,AlcoR
P31944,unknown,242.0,aromatic_sticker_region,197,0.8140495867768595,AlcoR
P31944,unknown,242.0,unmapped_physicochemical_properties,37,0.15289256198347106,AlcoR
P32969,ribosomal protein,192.0,unmapped_physicochemical_properties,22,0.11458333333333333,AlcoR
P33240,mRNA,577.0,acidic_region,16,0.02772963604852686,AlcoR
P33240,mRNA,577.0,mixed_charge_polyampholyte,17,0.029462738301559793,AlcoR
P35789,unknown,620.0,unmapped_physicochemical_properties,12,0.01935483870967742,AlcoR
P38398,ncRNA,1863.0,aromatic_sticker_region,133,0.07139023081052066,AlcoR
P38398,ncRNA,1863.0,cation_pi_rich_neighborhood,611,0.32796564680622653,AlcoR
P38398,ncRNA,1863.0,unmapped_physicochemical_properties,17,0.00912506709608159,AlcoR
P40429,ribosomal protein,203.0,arginine_rich_rna_contact_region,75,0.3694581280788177,AlcoR
P40429,ribosomal protein,203.0,other,20,0.09852216748768473,AlcoR
P41250,tRNA,739.0,acidic_region,54,0.07307171853856563,AlcoR
P41250,tRNA,739.0,aromatic_sticker_region,125,0.16914749661705006,AlcoR
P41250,tRNA,739.0,mixed_charge_polyampholyte,63,0.08525033829499323,AlcoR
P41250,tRNA,739.0,other,19,0.02571041948579161,AlcoR
P41250,tRNA,739.0,unmapped_physicochemical_properties,33,0.044654939106901215,AlcoR
P41252,tRNA,1262.0,acidic_region,24,0.01901743264659271,AlcoR
P41252,tRNA,1262.0,aromatic_sticker_region,161,0.12757527733755944,AlcoR
P42285,diverse,1042.0,aromatic_sticker_region,313,0.30038387715930903,AlcoR
P42285,diverse,1042.0,hydrophobic_region,13,0.012476007677543186,AlcoR
P42285,diverse,1042.0,mixed_charge_polyampholyte,21,0.02015355086372361,AlcoR
P42285,diverse,1042.0,unmapped_physicochemical_properties,19,0.018234165067178502,AlcoR
P42694,mRNA,1942.0,aromatic_sticker_region,730,0.37590113285272914,AlcoR
P43243,mRNA,847.0,aromatic_sticker_region,426,0.5029515938606848,AlcoR
P43243,mRNA,847.0,cation_pi_rich_neighborhood,342,0.4037780401416765,AlcoR
P43897,mRNA,325.0,aromatic_sticker_region,325,1.0,AlcoR
P46087,pre-rRNA,812.0,aromatic_sticker_region,314,0.3866995073891626,AlcoR
P46087,pre-rRNA,812.0,mixed_charge_polyampholyte,326,0.4014778325123153,AlcoR
P46100,unknown,2492.0,aromatic_sticker_region,84,0.033707865168539325,AlcoR
P46100,unknown,2492.0,cation_pi_rich_neighborhood,234,0.09390048154093097,AlcoR
P49411,mRNA,455.0,aromatic_sticker_region,21,0.046153846153846156,AlcoR
P49411,mRNA,455.0,disorder_rich_spacer_region,16,0.035164835164835165,AlcoR
P49411,mRNA,455.0,unmapped_physicochemical_properties,45,0.0989010989010989,AlcoR
P49588,tRNA,968.0,hydrophobic_region,13,0.013429752066115703,AlcoR
P49588,tRNA,968.0,mixed_charge_polyampholyte,25,0.025826446280991736,AlcoR
P49588,tRNA,968.0,unmapped_physicochemical_properties,52,0.05371900826446281,AlcoR
P49589,tRNA,748.0,acidic_region,12,0.016042780748663103,AlcoR
P49589,tRNA,748.0,aromatic_sticker_region,47,0.06283422459893048,AlcoR
P49589,tRNA,748.0,disorder_rich_spacer_region,31,0.04144385026737968,AlcoR
P49589,tRNA,748.0,hydrophobic_region,20,0.026737967914438502,AlcoR
P49590,tRNA,506.0,arginine_rich_rna_contact_region,12,0.023715415019762844,AlcoR
P49642,diverse,420.0,other,17,0.04047619047619048,AlcoR
P49760,mRNA,499.0,other,499,1.0,AlcoR
P49761,mRNA,490.0,aromatic_sticker_region,317,0.6469387755102041,AlcoR
P49770,mRNA,351.0,unmapped_physicochemical_properties,31,0.08831908831908832,AlcoR
P49790,diverse,1475.0,arginine_rich_rna_contact_region,35,0.023728813559322035,AlcoR
P49790,diverse,1475.0,aromatic_sticker_region,16,0.010847457627118645,AlcoR
P49790,diverse,1475.0,disorder_rich_spacer_region,27,0.01830508474576271,AlcoR
P49790,diverse,1475.0,other,14,0.009491525423728813,AlcoR
P49792,mRNA,3224.0,aromatic_sticker_region,214,0.0663771712158809,AlcoR
P49792,mRNA,3224.0,cation_pi_rich_neighborhood,26,0.008064516129032258,AlcoR
P50750,ncRNA,372.0,aromatic_sticker_region,290,0.7795698924731183,AlcoR
P50914,ribosomal protein,215.0,arginine_rich_rna_contact_region,33,0.15348837209302327,AlcoR
P50914,ribosomal protein,215.0,aromatic_sticker_region,26,0.12093023255813953,AlcoR
P51114,mRNA,621.0,acidic_region,12,0.01932367149758454,AlcoR
P51116,mRNA,673.0,aromatic_sticker_region,303,0.45022288261515603,AlcoR
P51116,mRNA,673.0,other,155,0.2303120356612184,AlcoR
P51508,unknown,661.0,aromatic_sticker_region,60,0.0907715582450832,AlcoR
P51825,mRNA,1210.0,cation_pi_rich_neighborhood,48,0.03966942148760331,AlcoR
P51825,mRNA,1210.0,disorder_rich_spacer_region,37,0.030578512396694214,AlcoR
P51825,mRNA,1210.0,other,62,0.0512396694214876,AlcoR
P51843,mRNA,470.0,aromatic_sticker_region,77,0.16382978723404254,AlcoR
P51843,mRNA,470.0,cation_pi_rich_neighborhood,66,0.14042553191489363,AlcoR
P51991,mRNA,378.0,other,378,1.0,AlcoR
P52272,mRNA,730.0,aromatic_sticker_region,13,0.01780821917808219,AlcoR
P52597,mRNA,415.0,aromatic_sticker_region,18,0.043373493975903614,AlcoR
P52815,ribosomal protein,198.0,disorder_rich_spacer_region,18,0.09090909090909091,AlcoR
P52815,ribosomal protein,198.0,unmapped_physicochemical_properties,38,0.1919191919191919,AlcoR
P54136,tRNA,660.0,aromatic_sticker_region,36,0.05454545454545454,AlcoR
P54253,mRNA,815.0,aromatic_sticker_region,244,0.29938650306748466,AlcoR
P54253,mRNA,815.0,cation_pi_rich_neighborhood,136,0.1668711656441718,AlcoR
P54577,tRNA,528.0,aromatic_sticker_region,26,0.04924242424242424,AlcoR
P55010,mRNA,431.0,other,3,0.0069605568445475635,AlcoR
P56182,pre-rRNA,461.0,aromatic_sticker_region,161,0.3492407809110629,AlcoR
P56182,pre-rRNA,461.0,unmapped_physicochemical_properties,39,0.08459869848156182,AlcoR
P56270,unknown,477.0,arginine_rich_rna_contact_region,29,0.06079664570230608,AlcoR
P56270,unknown,477.0,aromatic_sticker_region,53,0.1111111111111111,AlcoR
P56270,unknown,477.0,cation_pi_rich_neighborhood,135,0.2830188679245283,AlcoR
P56270,unknown,477.0,disorder_rich_spacer_region,20,0.041928721174004195,AlcoR
P57052,mRNA,281.0,aromatic_sticker_region,39,0.1387900355871886,AlcoR
P57081,tRNA,412.0,arginine_rich_rna_contact_region,23,0.055825242718446605,AlcoR
P57081,tRNA,412.0,aromatic_sticker_region,51,0.12378640776699029,AlcoR
P57081,tRNA,412.0,hydrophobic_region,12,0.02912621359223301,AlcoR
P57678,snRNA,1058.0,aromatic_sticker_region,6,0.005671077504725898,AlcoR
P57772,tRNA,596.0,aromatic_sticker_region,12,0.020134228187919462,AlcoR
P57772,tRNA,596.0,hydrophobic_region,15,0.025167785234899327,AlcoR
P60842,mRNA,406.0,aromatic_sticker_region,51,0.12561576354679804,AlcoR
P60842,mRNA,406.0,cation_pi_rich_neighborhood,120,0.2955665024630542,AlcoR
P61129,unknown,1189.0,acidic_region,43,0.03616484440706476,AlcoR
P61129,unknown,1189.0,aromatic_sticker_region,88,0.07401177460050462,AlcoR
P61129,unknown,1189.0,disorder_rich_spacer_region,18,0.015138772077375946,AlcoR
P61129,unknown,1189.0,other,11,0.009251471825063078,AlcoR
P61129,unknown,1189.0,unmapped_physicochemical_properties,38,0.031959629941127,AlcoR
P61970,mRNA,127.0,aromatic_sticker_region,127,1.0,AlcoR
P62241,ribosomal protein,208.0,aromatic_sticker_region,20,0.09615384615384616,AlcoR
P62241,ribosomal protein,208.0,disorder_rich_spacer_region,15,0.07211538461538461,AlcoR
P62241,ribosomal protein,208.0,other,22,0.10576923076923077,AlcoR
P62241,ribosomal protein,208.0,unmapped_physicochemical_properties,25,0.1201923076923077,AlcoR
P62249,ribosomal protein,146.0,aromatic_sticker_region,146,1.0,AlcoR
P62269,ribosomal protein,152.0,aromatic_sticker_region,126,0.8289473684210527,AlcoR
P62277,ribosomal protein,151.0,aromatic_sticker_region,66,0.4370860927152318,AlcoR
P62277,ribosomal protein,151.0,other,84,0.5562913907284768,AlcoR
P62304,snRNA,92.0,acidic_region,12,0.13043478260869565,AlcoR
P62304,snRNA,92.0,hydrophobic_region,9,0.09782608695652174,AlcoR
P62316,snRNA,118.0,acidic_region,14,0.11864406779661017,AlcoR
P62633,mRNA,177.0,mixed_charge_polyampholyte,96,0.5423728813559322,AlcoR
P62701,ribosomal protein,263.0,aromatic_sticker_region,12,0.045627376425855515,AlcoR
P62750,ribosomal protein,156.0,arginine_rich_rna_contact_region,12,0.07692307692307693,AlcoR
P62753,ribosomal protein,249.0,disorder_rich_spacer_region,16,0.0642570281124498,AlcoR
P62826,mRNA,216.0,aromatic_sticker_region,216,1.0,AlcoR
P62851,ribosomal protein,125.0,disorder_rich_spacer_region,18,0.144,AlcoR
P62851,ribosomal protein,125.0,unmapped_physicochemical_properties,43,0.344,AlcoR
P62861,ribosomal protein,133.0,arginine_rich_rna_contact_region,48,0.3609022556390977,AlcoR
P62861,ribosomal protein,133.0,aromatic_sticker_region,37,0.2781954887218045,AlcoR
P62861,ribosomal protein,133.0,unmapped_physicochemical_properties,15,0.11278195488721804,AlcoR
P62875,mRNA,67.0,hydrophobic_region,11,0.16417910447761194,AlcoR
P62888,ribosomal protein,115.0,other,7,0.06086956521739131,AlcoR
P62891,ribosomal protein,51.0,arginine_rich_rna_contact_region,16,0.3137254901960784,AlcoR
P62995,mRNA,288.0,other,242,0.8402777777777778,AlcoR
P67809,mRNA,324.0,mixed_charge_polyampholyte,16,0.04938271604938271,AlcoR
P67809,mRNA,324.0,other,15,0.046296296296296294,AlcoR
P68104,tRNA,462.0,aromatic_sticker_region,39,0.08441558441558442,AlcoR
P68104,tRNA,462.0,cation_pi_rich_neighborhood,49,0.10606060606060606,AlcoR
P68104,tRNA,462.0,unmapped_physicochemical_properties,58,0.12554112554112554,AlcoR
P78316,pre-rRNA,857.0,disorder_rich_spacer_region,15,0.01750291715285881,AlcoR
P78317,unknown,190.0,cation_pi_rich_neighborhood,52,0.2736842105263158,AlcoR
P78346,ncRNA,268.0,disorder_rich_spacer_region,12,0.04477611940298507,AlcoR
P78563,mRNA,741.0,aromatic_sticker_region,307,0.4143049932523617,AlcoR
P82675,ribosomal protein,430.0,mixed_charge_polyampholyte,44,0.10232558139534884,AlcoR
P82912,ribosomal protein,194.0,aromatic_sticker_region,25,0.12886597938144329,AlcoR
P82979,mRNA,210.0,disorder_rich_spacer_region,15,0.07142857142857142,AlcoR
P82979,mRNA,210.0,other,18,0.08571428571428572,AlcoR
P84022,ncRNA,425.0,aromatic_sticker_region,78,0.18352941176470589,AlcoR
P84022,ncRNA,425.0,other,33,0.07764705882352942,AlcoR
P84103,mRNA,164.0,aromatic_sticker_region,59,0.3597560975609756,AlcoR
P86452,unknown,979.0,other,390,0.3983656792645557,AlcoR
Q00059,mRNA,246.0,aromatic_sticker_region,125,0.508130081300813,AlcoR
Q00059,mRNA,246.0,mixed_charge_polyampholyte,81,0.32926829268292684,AlcoR
Q00341,mRNA,1268.0,unmapped_physicochemical_properties,14,0.011041009463722398,AlcoR
Q00839,mRNA,825.0,other,357,0.43272727272727274,AlcoR
Q01085,mRNA,375.0,aromatic_sticker_region,181,0.4826666666666667,AlcoR
Q01130,mRNA,221.0,disorder_rich_spacer_region,15,0.06787330316742081,AlcoR
Q01130,mRNA,221.0,other,133,0.6018099547511312,AlcoR
Q01844,unknown,656.0,aromatic_sticker_region,240,0.36585365853658536,AlcoR
Q01844,unknown,656.0,cation_pi_rich_neighborhood,49,0.07469512195121951,AlcoR
Q01844,unknown,656.0,other,164,0.25,AlcoR
Q04637,mRNA,1599.0,aromatic_sticker_region,98,0.06128830519074421,AlcoR
Q05048,mRNA,431.0,aromatic_sticker_region,190,0.4408352668213457,AlcoR
Q05519,mRNA,484.0,cation_pi_rich_neighborhood,103,0.2128099173553719,AlcoR
Q05519,mRNA,484.0,other,375,0.7747933884297521,AlcoR
Q05639,tRNA,463.0,aromatic_sticker_region,21,0.04535637149028078,AlcoR
Q05639,tRNA,463.0,hydrophobic_region,15,0.032397408207343416,AlcoR
Q06265,diverse,439.0,aromatic_sticker_region,16,0.03644646924829157,AlcoR
Q06265,diverse,439.0,cation_pi_rich_neighborhood,62,0.14123006833712984,AlcoR
Q06265,diverse,439.0,hydrophobic_region,19,0.04328018223234624,AlcoR
