rna_class,n,median,mean,sd,q1,q3,iqr,p_value,method,level,metric,p_fdr
tRNA,6,0.1002304147465437,0.0861879160266257,0.074106681211961,0.0178571428571428,0.144758064516129,0.1269009216589861,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
unknown,93,0.0588235294117647,0.0844141389819104,0.1298142581651102,0.0,0.1111111111111111,0.1111111111111111,0.1805466216472907,SEG,lcr,frac_strong_hydro,0.1805466216472907
diverse,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
mRNA,287,0.0,0.0382579036396827,0.0724208070822401,0.0,0.0555555555555555,0.0555555555555555,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
ncRNA,34,0.0,0.0444992784215972,0.1139639442907132,0.0,0.0449735449735449,0.0449735449735449,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
pre-rRNA,20,0.0,0.0070643939393939,0.0178964324274443,0.0,0.0,0.0,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
ribosomal protein,4,0.0208333333333333,0.0223214285714285,0.0258888657751981,0.0,0.0431547619047619,0.0431547619047619,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
snRNA,26,0.0,0.0469266574386711,0.0887240680663882,0.0,0.0638888888888888,0.0638888888888888,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
snoRNA,21,0.0,0.0393829726162809,0.0516407572264072,0.0,0.0697674418604651,0.0697674418604651,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
tRNA,6,0.0607142857142857,0.069521249359959,0.0678673965021711,0.0125,0.1146313364055299,0.1021313364055299,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
unknown,93,0.0,0.0306428778115434,0.054792376740954,0.0,0.0454545454545454,0.0454545454545454,0.1025937305010642,SEG,lcr,frac_aromatic,0.1119204332738882
diverse,2,0.7740384615384616,0.7740384615384616,0.2107722136229132,0.6995192307692308,0.8485576923076923,0.1490384615384614,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
mRNA,287,0.8947368421052632,0.8621062185515815,0.1302371720981549,0.8181818181818182,0.9384469696969696,0.1202651515151514,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
ncRNA,34,0.8416666666666667,0.8011704497903399,0.1716520157079605,0.7766172506738545,0.908008658008658,0.1313914073348034,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
pre-rRNA,20,0.8009868421052632,0.7431443763946103,0.1991082996354415,0.6678571428571428,0.8875711574952562,0.2197140146381133,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
ribosomal protein,4,0.8931159420289855,0.8731452726017943,0.08034291435724,0.8426501035196687,0.923611111111111,0.0809610075914423,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
snRNA,26,0.8741258741258742,0.8310880121129126,0.1400565382127657,0.7536764705882353,0.9285390199637024,0.174862549375467,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
snoRNA,21,0.8064516129032258,0.7488332897035362,0.2055117943294787,0.6875,0.8947368421052632,0.2072368421052631,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
tRNA,6,0.8616625310173698,0.7517049706565836,0.2991236904975213,0.8034274193548387,0.908653846153846,0.1052264267990074,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
unknown,93,0.875,0.8224359171918979,0.1743923409376093,0.8,0.9166666666666666,0.1166666666666665,0.0007822095453307,SEG,lcr,frac_disorder,0.0013409306491384
diverse,2,0.0384615384615384,0.0384615384615384,0.0543928293220421,0.0192307692307692,0.0576923076923076,0.0384615384615384,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
mRNA,287,0.0476190476190476,0.1653454459528014,0.2120238078086672,0.0,0.3036890645586297,0.3036890645586297,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
ncRNA,34,0.037037037037037,0.0640716686280155,0.1277153479843103,0.0,0.0572755417956656,0.0572755417956656,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
pre-rRNA,20,0.0,0.0404131447300327,0.1376367162885451,0.0,0.0,0.0,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
ribosomal protein,4,0.0869565217391304,0.1372282608695652,0.1784604198571116,0.0,0.2241847826086956,0.2241847826086956,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
snRNA,26,0.5,0.3468816616986467,0.2697525394638573,0.0,0.5508373205741627,0.5508373205741627,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
snoRNA,21,0.037037037037037,0.0802972766507864,0.0953783002849897,0.0,0.1764705882352941,0.1764705882352941,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
tRNA,6,0.1002304147465437,0.1656750955138052,0.2098475424019408,0.0553571428571428,0.157258064516129,0.1019009216589862,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
unknown,93,0.0,0.0852513194473828,0.1725740054062556,0.0,0.0526315789473684,0.0526315789473684,3.035521332114788e-05,SEG,lcr,frac_positive,7.285251197075491e-05
diverse,2,0.03125,0.03125,0.0441941738241592,0.015625,0.046875,0.03125,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
mRNA,287,0.0,0.1138819937684183,0.2365286424286265,0.0,0.0666666666666666,0.0666666666666666,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
ncRNA,34,0.0192307692307692,0.2012713253991144,0.2984998803766492,0.0,0.3295454545454545,0.3295454545454545,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
pre-rRNA,20,0.7529411764705882,0.6644443731676525,0.2762541769959367,0.5064338235294118,0.887987012987013,0.3815531894576012,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
ribosomal protein,4,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
snRNA,26,0.0419580419580419,0.1162451260208525,0.1981640058349994,0.0,0.1160130718954248,0.1160130718954248,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
snoRNA,21,0.4285714285714285,0.3677475686816628,0.3532433486543903,0.0227272727272727,0.5294117647058824,0.5066844919786097,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
tRNA,6,0.1746794871794871,0.3175049562146336,0.3554809410820099,0.0346102150537634,0.6019230769230769,0.5673128618693135,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
unknown,93,0.0333333333333333,0.2399544515547653,0.3354902369988802,0.0,0.5882352941176471,0.5882352941176471,6.154493368197197e-12,SEG,lcr,frac_negative,2.648575294691113e-11
diverse,2,0.0697115384615384,0.0697115384615384,0.0101986554978828,0.0661057692307692,0.0733173076923077,0.0072115384615384,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
mRNA,287,0.1379310344827586,0.2792274397212198,0.3167387204046469,0.0,0.4913793103448276,0.4913793103448276,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
ncRNA,34,0.1188235294117646,0.2653429940271299,0.3078735563848476,0.0373931623931623,0.4926948051948052,0.4553016428016428,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
pre-rRNA,20,0.8117647058823529,0.7048575178976852,0.2462009062566856,0.5542279411764706,0.887987012987013,0.3337590718105424,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
ribosomal protein,4,0.2536231884057971,0.2205615942028985,0.170677268993937,0.1304347826086956,0.34375,0.2133152173913043,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
snRNA,26,0.583916083916084,0.4631267877194993,0.3425956533172311,0.0416666666666666,0.7012867647058824,0.6596200980392157,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
snoRNA,21,0.4285714285714285,0.4480448453324493,0.3046120707316804,0.2045454545454546,0.7058823529411765,0.5013368983957219,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
tRNA,6,0.4791666666666666,0.4831800517284388,0.3662173240485273,0.1730510752688172,0.7916666666666667,0.6186155913978495,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
unknown,93,0.1379310344827586,0.3252057710021481,0.3570175611870479,0.0,0.7058823529411765,0.7058823529411765,6.303253025789377e-06,SEG,lcr,fcr,1.8909759077368133e-05
diverse,2,0.0072115384615384,0.0072115384615384,0.0985870031462013,-0.0276442307692307,0.0420673076923076,0.0697115384615384,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
mRNA,287,0.0208333333333333,0.0514634521843831,0.3185535599079976,0.0,0.2083333333333333,0.2083333333333333,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
ncRNA,34,0.0,-0.1371996567710989,0.3406473993298656,-0.3181818181818182,0.0440909090909091,0.3622727272727273,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
pre-rRNA,20,-0.7370967741935484,-0.6240312284376197,0.3604241747097138,-0.887987012987013,-0.5064338235294118,0.3815531894576012,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
ribosomal protein,4,0.0869565217391304,0.0538949275362318,0.3002017127124359,-0.0833333333333333,0.2241847826086956,0.307518115942029,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
snRNA,26,0.3506944444444444,0.230636535677794,0.3266481744012765,0.0,0.5,0.5,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
snoRNA,21,-0.3529411764705883,-0.2874502920308763,0.4182908718011897,-0.4736842105263158,0.1590909090909091,0.6327751196172249,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
tRNA,6,0.0751728110599078,-0.1518298607008284,0.4546319969119063,-0.4741071428571428,0.1179435483870967,0.5920506912442396,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
unknown,93,0.0,-0.1547031321073825,0.3964964488253315,-0.4137931034482759,0.04,0.4537931034482759,6.649661246627635e-13,SEG,lcr,ncpr,7.979593495953162e-12
diverse,2,0.4158653846153846,0.4158653846153846,0.4997341193962619,0.2391826923076923,0.592548076923077,0.3533653846153847,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
mRNA,287,0.3809523809523809,0.363286531212199,0.3055755082834531,0.0533428165007112,0.6236383442265796,0.5702955277258683,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
ncRNA,34,0.1463068181818182,0.2935187364182368,0.3094714718875722,0.0421195652173913,0.5674603174603174,0.5253407522429261,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
pre-rRNA,20,0.1072106261859582,0.2016913315737941,0.221180427414746,0.034090909090909,0.3841911764705882,0.3501002673796791,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
ribosomal protein,4,0.0434782608695652,0.1467391304347826,0.2390480754087925,0.0,0.1902173913043478,0.1902173913043478,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
snRNA,26,0.1909722222222222,0.198318236354741,0.2067886909641385,0.0555555555555555,0.2721139430284857,0.2165583874729301,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
snoRNA,21,0.5,0.4068898078574056,0.2975897200932699,0.0769230769230769,0.6666666666666666,0.5897435897435896,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
tRNA,6,0.375,0.3989380243412501,0.3420119659430778,0.0993589743589743,0.6538978494623655,0.5545388751033912,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
unknown,93,0.12,0.2712629191866748,0.2918299131725104,0.0,0.5416666666666666,0.5416666666666666,0.0311910611843555,SEG,lcr,frac_GS,0.0415880815791407
