uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
P62753,ribosomal protein,249.0,3,110,0.4417670682730923,3+,FLPS
P62826,mRNA,216.0,1,5,0.0231481481481481,1,FLPS
P62851,ribosomal protein,125.0,1,40,0.32,1,FLPS
P62854,ribosomal protein,115.0,2,55,0.4782608695652174,2,FLPS
P62861,ribosomal protein,133.0,2,22,0.1654135338345864,2,FLPS
P62888,ribosomal protein,115.0,1,5,0.0434782608695652,1,FLPS
P62891,ribosomal protein,51.0,1,6,0.1176470588235294,1,FLPS
P62906,ribosomal protein,217.0,1,16,0.0737327188940092,1,FLPS
P62945,ribosomal protein,25.0,1,24,0.96,1,FLPS
P62979,ribosomal protein,156.0,2,59,0.3782051282051282,2,FLPS
P62995,mRNA,288.0,2,182,0.6319444444444444,2,FLPS
P63162,snRNA,240.0,3,143,0.5958333333333333,3+,FLPS
P67809,mRNA,324.0,7,122,0.3765432098765432,3+,FLPS
P68104,tRNA,462.0,1,31,0.0670995670995671,1,FLPS
P78316,pre-rRNA,857.0,8,172,0.2007001166861143,3+,FLPS
P78317,unknown,190.0,2,33,0.1736842105263158,2,FLPS
P78332,mRNA,1123.0,15,432,0.3846838824577026,3+,FLPS
P78344,mRNA,907.0,8,190,0.2094818081587651,3+,FLPS
P78362,mRNA,688.0,8,189,0.2747093023255814,3+,FLPS
P78563,mRNA,741.0,5,76,0.1025641025641025,3+,FLPS
P79522,unknown,188.0,2,121,0.6436170212765957,2,FLPS
P82663,ribosomal protein,173.0,2,41,0.2369942196531791,2,FLPS
P82664,ribosomal protein,201.0,1,21,0.1044776119402985,1,FLPS
P82673,ribosomal protein,323.0,5,125,0.3869969040247678,3+,FLPS
P82675,ribosomal protein,430.0,6,92,0.213953488372093,3+,FLPS
P82909,ribosomal protein,103.0,2,30,0.2912621359223301,2,FLPS
P82912,ribosomal protein,194.0,1,13,0.0670103092783505,1,FLPS
P82914,ribosomal protein,257.0,2,11,0.0428015564202334,2,FLPS
P82930,ribosomal protein,218.0,2,67,0.3073394495412844,2,FLPS
P82933,ribosomal protein,396.0,1,5,0.0126262626262626,1,FLPS
P82979,mRNA,210.0,1,37,0.1761904761904762,1,FLPS
P83369,snRNA,360.0,4,152,0.4222222222222222,3+,FLPS
P83731,ribosomal protein,157.0,2,65,0.4140127388535032,2,FLPS
P83876,snRNA,142.0,1,6,0.0422535211267605,1,FLPS
P84022,ncRNA,425.0,4,73,0.1717647058823529,3+,FLPS
P84098,ribosomal protein,196.0,2,92,0.4693877551020408,2,FLPS
P84103,mRNA,164.0,1,100,0.6097560975609756,1,FLPS
P86452,unknown,979.0,5,111,0.1133810010214504,3+,FLPS
P98175,mRNA,930.0,10,229,0.2462365591397849,3+,FLPS
P98179,mRNA,157.0,2,74,0.4713375796178344,2,FLPS
Q00013,unknown,466.0,3,25,0.0536480686695279,3+,FLPS
Q00059,mRNA,246.0,1,26,0.1056910569105691,1,FLPS
Q00341,mRNA,1268.0,6,81,0.0638801261829653,3+,FLPS
Q00577,mRNA,322.0,3,56,0.1739130434782608,3+,FLPS
Q00839,mRNA,825.0,9,369,0.4472727272727272,3+,FLPS
Q01081,mRNA,240.0,3,103,0.4291666666666666,3+,FLPS
Q01085,mRNA,375.0,3,65,0.1733333333333333,3+,FLPS
Q01130,mRNA,221.0,1,139,0.6289592760180995,1,FLPS
Q01780,diverse,885.0,5,114,0.1288135593220339,3+,FLPS
Q01844,unknown,656.0,11,528,0.8048780487804879,3+,FLPS
Q02040,mRNA,695.0,4,256,0.3683453237410072,3+,FLPS
Q02878,ribosomal protein,288.0,3,66,0.2291666666666666,3+,FLPS
Q03468,unknown,1493.0,9,161,0.1078365706630944,3+,FLPS
Q03701,pre-rRNA,1054.0,6,211,0.2001897533206831,3+,FLPS
Q04637,mRNA,1599.0,16,503,0.3145716072545341,3+,FLPS
Q05048,mRNA,431.0,1,21,0.0487238979118329,1,FLPS
Q05481,unknown,1191.0,2,70,0.0587741393786733,2,FLPS
Q05519,mRNA,484.0,4,242,0.5,3+,FLPS
Q05823,ncRNA,741.0,1,8,0.0107962213225371,1,FLPS
Q06265,diverse,439.0,4,63,0.143507972665148,3+,FLPS
Q06787,mRNA,632.0,4,95,0.1503164556962025,3+,FLPS
Q06830,mRNA,199.0,1,10,0.050251256281407,1,FLPS
Q07020,ribosomal protein,188.0,2,52,0.2765957446808511,2,FLPS
Q07021,mRNA,282.0,2,23,0.0815602836879432,2,FLPS
Q07352,mRNA,338.0,2,63,0.1863905325443787,2,FLPS
Q07666,mRNA,443.0,6,208,0.4695259593679458,3+,FLPS
Q07864,unknown,2286.0,7,100,0.0437445319335083,3+,FLPS
Q07955,mRNA,248.0,2,65,0.2620967741935484,2,FLPS
Q08117,unknown,197.0,3,94,0.4771573604060913,3+,FLPS
Q08170,mRNA,494.0,5,338,0.6842105263157895,3+,FLPS
Q08211,ncRNA,1270.0,8,219,0.1724409448818897,3+,FLPS
Q08AF3,unknown,891.0,2,13,0.0145903479236812,2,FLPS
Q08J23,tRNA,767.0,4,60,0.0782268578878748,3+,FLPS
Q09161,mRNA,790.0,6,68,0.0860759493670886,3+,FLPS
Q12788,snoRNA,808.0,2,40,0.0495049504950495,2,FLPS
Q12849,mRNA,480.0,7,135,0.28125,3+,FLPS
Q12872,mRNA,951.0,13,399,0.4195583596214511,3+,FLPS
Q12874,snRNA,501.0,4,71,0.1417165668662674,3+,FLPS
Q12904,tRNA,312.0,2,39,0.125,2,FLPS
Q12905,mRNA,390.0,3,85,0.2179487179487179,3+,FLPS
Q12906,mRNA,894.0,10,367,0.4105145413870246,3+,FLPS
Q12926,mRNA,359.0,1,38,0.1058495821727019,1,FLPS
Q12972,diverse,351.0,4,88,0.2507122507122507,3+,FLPS
Q12986,mRNA,1120.0,7,595,0.53125,3+,FLPS
Q12996,mRNA,717.0,3,96,0.1338912133891213,3+,FLPS
Q13064,mRNA,507.0,7,155,0.3057199211045365,3+,FLPS
Q13117,mRNA,558.0,4,90,0.1612903225806451,3+,FLPS
Q13148,mRNA,414.0,3,163,0.393719806763285,3+,FLPS
Q13151,mRNA,305.0,3,137,0.4491803278688525,3+,FLPS
Q13155,tRNA,320.0,2,28,0.0875,2,FLPS
Q13242,mRNA,221.0,2,63,0.2850678733031674,2,FLPS
Q13243,mRNA,272.0,2,128,0.4705882352941176,2,FLPS
Q13247,mRNA,344.0,2,202,0.5872093023255814,2,FLPS
Q13283,mRNA,466.0,6,222,0.4763948497854077,3+,FLPS
Q13310,mRNA,644.0,4,112,0.1739130434782608,3+,FLPS
Q13325,tRNA,482.0,1,26,0.0539419087136929,1,FLPS
Q13360,unknown,481.0,1,24,0.0498960498960499,1,FLPS
Q13395,mRNA,1621.0,10,243,0.1499074645280691,3+,FLPS
Q13405,ribosomal protein,166.0,1,31,0.1867469879518072,1,FLPS
Q13428,pre-rRNA,1488.0,29,564,0.3790322580645161,3+,FLPS
Q13435,mRNA,895.0,16,455,0.5083798882681564,3+,FLPS
Q13485,ncRNA,552.0,5,108,0.1956521739130435,3+,FLPS
Q13523,snRNA,1007.0,9,443,0.4399205561072492,3+,FLPS
Q13573,mRNA,536.0,4,108,0.2014925373134328,3+,FLPS
Q13595,mRNA,282.0,3,168,0.5957446808510638,3+,FLPS
Q13601,snoRNA,381.0,3,82,0.2152230971128609,3+,FLPS
Q13686,mRNA,389.0,2,36,0.0925449871465295,2,FLPS
Q13823,pre-rRNA,731.0,9,170,0.2325581395348837,3+,FLPS
Q13825,mRNA,339.0,2,32,0.0943952802359882,2,FLPS
Q13895,pre-rRNA,437.0,2,35,0.080091533180778,2,FLPS
Q14011,mRNA,172.0,3,88,0.5116279069767442,3+,FLPS
Q14103,mRNA,355.0,4,164,0.4619718309859155,3+,FLPS
Q14137,pre-rRNA,746.0,6,146,0.195710455764075,3+,FLPS
Q14146,pre-rRNA,1524.0,5,69,0.0452755905511811,3+,FLPS
Q14147,mRNA,1143.0,7,107,0.0936132983377077,3+,FLPS
Q14151,mRNA,953.0,10,447,0.4690451206715635,3+,FLPS
Q14152,mRNA,1382.0,6,694,0.5021707670043415,3+,FLPS
Q14157,mRNA,1087.0,14,577,0.53081876724931,3+,FLPS
Q14197,tRNA,206.0,2,50,0.2427184466019417,2,FLPS
Q14204,mRNA,4646.0,10,196,0.04218682737839,3+,FLPS
Q14206,unknown,197.0,4,51,0.2588832487309644,3+,FLPS
Q14249,diverse,297.0,3,82,0.2760942760942761,3+,FLPS
Q14258,mRNA,630.0,6,159,0.2523809523809524,3+,FLPS
Q14296,mRNA,549.0,7,157,0.2859744990892532,3+,FLPS
Q14444,mRNA,709.0,10,276,0.389280677009873,3+,FLPS
Q14493,mRNA,270.0,3,58,0.2148148148148148,3+,FLPS
Q14498,mRNA,530.0,3,134,0.2528301886792453,3+,FLPS
Q14562,mRNA,1220.0,7,214,0.1754098360655737,3+,FLPS
Q14576,mRNA,367.0,1,18,0.0490463215258855,1,FLPS
Q14587,unknown,947.0,3,21,0.0221752903907074,3+,FLPS
Q14657,tRNA,143.0,2,42,0.2937062937062937,2,FLPS
Q14671,mRNA,1186.0,13,416,0.3507588532883642,3+,FLPS
Q14684,pre-rRNA,758.0,7,103,0.1358839050131926,3+,FLPS
Q14690,snoRNA,1871.0,9,158,0.0844468198824158,3+,FLPS
Q14692,pre-rRNA,1282.0,13,256,0.1996879875195008,3+,FLPS
Q14694,mRNA,798.0,5,67,0.0839598997493734,3+,FLPS
Q14764,ncRNA,893.0,3,35,0.0391937290033594,3+,FLPS
Q14839,unknown,1912.0,23,573,0.2996861924686193,3+,FLPS
Q14966,mRNA,1978.0,15,529,0.2674418604651162,3+,FLPS
Q14974,mRNA,876.0,3,31,0.0353881278538812,3+,FLPS
Q14CZ7,mRNA,662.0,2,40,0.0604229607250755,2,FLPS
Q15007,mRNA,396.0,3,111,0.2803030303030303,3+,FLPS
Q15020,snRNA,963.0,8,136,0.1412253374870197,3+,FLPS
Q15022,ncRNA,739.0,5,102,0.1380243572395128,3+,FLPS
Q15029,tRNA,972.0,2,39,0.0401234567901234,2,FLPS
Q15032,unknown,1099.0,12,515,0.4686078252957233,3+,FLPS
Q15050,pre-rRNA,365.0,3,126,0.3452054794520548,3+,FLPS
Q15056,mRNA,248.0,2,89,0.3588709677419355,2,FLPS
Q15061,pre-rRNA,677.0,2,83,0.1225997045790251,2,FLPS
Q15072,unknown,292.0,2,23,0.0787671232876712,2,FLPS
Q15185,ncRNA,160.0,3,50,0.3125,3+,FLPS
Q15233,ncRNA,471.0,7,170,0.3609341825902335,3+,FLPS
Q15269,snoRNA,919.0,5,48,0.0522306855277475,3+,FLPS
Q15287,mRNA,305.0,4,233,0.7639344262295082,3+,FLPS
Q15365,mRNA,356.0,1,30,0.0842696629213483,1,FLPS
Q15366,mRNA,365.0,3,58,0.1589041095890411,3+,FLPS
Q15393,mRNA,1217.0,3,60,0.0493015612161051,3+,FLPS
Q15397,mRNA,648.0,2,74,0.1141975308641975,2,FLPS
Q15415,mRNA,496.0,4,222,0.4475806451612903,3+,FLPS
Q15424,mRNA,915.0,13,517,0.5650273224043716,3+,FLPS
Q15427,mRNA,424.0,1,209,0.4929245283018867,1,FLPS
Q15428,snRNA,464.0,5,298,0.6422413793103449,3+,FLPS
Q15434,mRNA,407.0,5,62,0.1523341523341523,3+,FLPS
Q15459,snRNA,793.0,10,346,0.4363177805800756,3+,FLPS
Q15477,mRNA,1246.0,6,55,0.0441412520064205,3+,FLPS
Q15633,mRNA,366.0,4,60,0.1639344262295081,3+,FLPS
Q15637,mRNA,639.0,7,285,0.4460093896713615,3+,FLPS
Q15646,ncRNA,514.0,2,34,0.0661478599221789,2,FLPS
Q15696,mRNA,482.0,3,237,0.491701244813278,3+,FLPS
Q15796,ncRNA,467.0,4,53,0.1134903640256959,3+,FLPS
Q15797,ncRNA,465.0,4,124,0.2666666666666666,3+,FLPS
Q15910,ncRNA,746.0,9,192,0.257372654155496,3+,FLPS
Q16206,mRNA,610.0,6,199,0.3262295081967213,3+,FLPS
Q16560,snRNA,246.0,2,108,0.4390243902439024,2,FLPS
Q16587,unknown,644.0,2,33,0.0512422360248447,2,FLPS
Q16594,snoRNA,264.0,3,75,0.2840909090909091,3+,FLPS
Q16600,unknown,458.0,1,5,0.0109170305676855,1,FLPS
Q16629,mRNA,238.0,2,182,0.7647058823529411,2,FLPS
Q16630,mRNA,551.0,3,320,0.5807622504537205,3+,FLPS
Q16637,snRNA,294.0,5,102,0.3469387755102041,3+,FLPS
Q17RN3,unknown,349.0,3,35,0.1002865329512893,3+,FLPS
Q17RY0,mRNA,729.0,7,174,0.2386831275720164,3+,FLPS
Q1KMD3,mRNA,747.0,9,291,0.3895582329317269,3+,FLPS
Q2M296,mRNA,383.0,3,78,0.2036553524804177,3+,FLPS
Q2NKX8,unknown,1250.0,5,147,0.1176,3+,FLPS
Q2NL82,pre-rRNA,804.0,5,165,0.2052238805970149,3+,FLPS
Q2Q1W2,ncRNA,868.0,9,148,0.1705069124423963,3+,FLPS
Q2TBE0,mRNA,894.0,6,74,0.0827740492170022,3+,FLPS
Q2VIR3,tRNA,472.0,2,53,0.1122881355932203,2,FLPS
Q2VPK5,tRNA,515.0,6,117,0.2271844660194174,3+,FLPS
Q2WGJ9,unknown,1857.0,11,295,0.1588583737210554,3+,FLPS
Q32MZ4,ncRNA,808.0,5,189,0.2339108910891089,3+,FLPS
Q32P41,tRNA,509.0,1,25,0.0491159135559921,1,FLPS
Q32P51,mRNA,320.0,2,118,0.36875,2,FLPS
Q3L8U1,unknown,2897.0,23,599,0.2067656196064894,3+,FLPS
Q3MHD2,mRNA,195.0,1,13,0.0666666666666666,1,FLPS
Q3MIT2,tRNA,529.0,2,23,0.0434782608695652,2,FLPS
Q3SXZ3,unknown,478.0,2,46,0.0962343096234309,2,FLPS
Q460N5,unknown,1801.0,6,92,0.0510827318156579,3+,FLPS
Q499Z4,unknown,452.0,4,130,0.2876106194690265,3+,FLPS
Q4G0J3,ncRNA,582.0,6,93,0.1597938144329896,3+,FLPS
Q4VXA5,mRNA,237.0,1,19,0.080168776371308,1,FLPS
Q4VXU2,mRNA,619.0,4,113,0.1825525040387722,3+,FLPS
Q4ZG55,unknown,1949.0,12,278,0.1426372498717291,3+,FLPS
Q504Q3,mRNA,1202.0,6,103,0.0856905158069883,3+,FLPS
Q52LJ0,tRNA,433.0,2,107,0.2471131639722864,2,FLPS
Q53EL6,mRNA,469.0,5,84,0.1791044776119403,3+,FLPS
Q53F19,unknown,620.0,9,167,0.2693548387096774,3+,FLPS
Q53GL7,unknown,1025.0,6,151,0.1473170731707317,3+,FLPS
Q53GS9,snRNA,565.0,5,112,0.1982300884955752,3+,FLPS
Q53H54,tRNA,448.0,2,25,0.0558035714285714,2,FLPS
Q53S33,unknown,107.0,1,9,0.0841121495327102,1,FLPS
Q587J7,ncRNA,1177.0,2,40,0.0339847068819031,2,FLPS
Q58A45,mRNA,887.0,9,308,0.3472378804960541,3+,FLPS
Q5C9Z4,pre-rRNA,860.0,8,269,0.3127906976744186,3+,FLPS
Q5CZA5,unknown,627.0,1,5,0.0079744816586921,1,FLPS
Q5D1E8,ncRNA,599.0,5,112,0.1869782971619365,3+,FLPS
Q5FWF4,unknown,1079.0,2,35,0.0324374420759962,2,FLPS
Q5GAN4,unknown,147.0,1,6,0.0408163265306122,1,FLPS
Q5GAN6,unknown,216.0,1,17,0.0787037037037037,1,FLPS
Q5H9U9,ncRNA,1706.0,6,87,0.0509964830011723,3+,FLPS
Q5HYM0,diverse,836.0,4,66,0.0789473684210526,3+,FLPS
Q5JPI9,tRNA,236.0,2,23,0.097457627118644,2,FLPS
Q5JSJ4,mRNA,861.0,3,67,0.0778164924506387,3+,FLPS
Q5JTH9,pre-rRNA,1297.0,7,169,0.1303006939090208,3+,FLPS
Q5JTZ9,tRNA,985.0,7,62,0.0629441624365482,3+,FLPS
Q5JVS0,mRNA,413.0,8,173,0.4188861985472155,3+,FLPS
Q5JW28,unknown,199.0,4,110,0.5527638190954773,3+,FLPS
Q5MCW4,unknown,686.0,1,12,0.0174927113702623,1,FLPS
Q5PRF9,mRNA,694.0,9,210,0.3025936599423631,3+,FLPS
Q5QJE6,pre-rRNA,756.0,8,118,0.156084656084656,3+,FLPS
Q5QPL9,mRNA,237.0,2,61,0.2573839662447257,2,FLPS
Q5RKV6,diverse,272.0,4,65,0.2389705882352941,3+,FLPS
Q5RL73,mRNA,367.0,5,86,0.2343324250681198,3+,FLPS
Q5ST30,tRNA,1063.0,4,51,0.0479774223894637,3+,FLPS
Q5SY16,pre-rRNA,702.0,5,148,0.2108262108262108,3+,FLPS
Q5SZ64,mRNA,190.0,1,9,0.0473684210526315,1,FLPS
Q5SZQ8,mRNA,465.0,4,169,0.3634408602150538,3+,FLPS
Q5T1V6,mRNA,619.0,2,40,0.0646203554119547,2,FLPS
Q5T200,unknown,1668.0,20,1031,0.61810551558753,3+,FLPS
Q5T280,unknown,376.0,2,38,0.101063829787234,2,FLPS
Q5T481,mRNA,1227.0,9,383,0.3121434392828036,3+,FLPS
Q5T5C7,tRNA,536.0,4,42,0.0783582089552238,3+,FLPS
Q5T5J6,mRNA,900.0,3,63,0.07,3+,FLPS
Q5T619,unknown,568.0,2,41,0.0721830985915493,2,FLPS
Q5T6F2,mRNA,1119.0,15,544,0.486148346738159,3+,FLPS
Q5T760,mRNA,491.0,6,255,0.5193482688391039,3+,FLPS
Q5T764,ncRNA,474.0,2,24,0.050632911392405,2,FLPS
Q5T7F5,mRNA,372.0,2,46,0.1236559139784946,2,FLPS
Q5T7N2,mRNA,865.0,8,305,0.3526011560693641,3+,FLPS
Q5T890,unknown,1561.0,8,146,0.0935297885970531,3+,FLPS
Q5T8P6,mRNA,1007.0,10,365,0.3624627606752731,3+,FLPS
Q5T8Z2,unknown,184.0,2,49,0.266304347826087,2,FLPS
Q5T9H5,mRNA,84.0,1,9,0.1071428571428571,1,FLPS
Q5TAP6,snoRNA,766.0,7,137,0.1788511749347258,3+,FLPS
Q5TAX3,ncRNA,1644.0,14,361,0.2195863746958637,3+,FLPS
Q5TBB1,diverse,312.0,4,106,0.3397435897435897,3+,FLPS
Q5TBQ0,mRNA,296.0,1,22,0.0743243243243243,1,FLPS
Q5TC82,mRNA,1133.0,8,287,0.2533097969991174,3+,FLPS
Q5U5Q3,mRNA,659.0,9,266,0.4036418816388467,3+,FLPS
Q5VTE6,mRNA,544.0,2,33,0.0606617647058823,2,FLPS
Q5VTL8,snRNA,546.0,5,319,0.5842490842490843,3+,FLPS
Q5VUC9,ncRNA,145.0,1,16,0.1103448275862069,1,FLPS
Q5VUG0,unknown,894.0,8,136,0.1521252796420581,3+,FLPS
Q5VV42,tRNA,579.0,4,39,0.0673575129533678,3+,FLPS
Q5VV67,mRNA,1664.0,17,815,0.4897836538461538,3+,FLPS
Q5VWX1,mRNA,349.0,3,153,0.4383954154727794,3+,FLPS
Q5VYS8,ncRNA,1495.0,11,154,0.103010033444816,3+,FLPS
Q5VZF2,mRNA,373.0,4,144,0.3860589812332439,3+,FLPS
Q5VZU3,pre-rRNA,215.0,1,5,0.0232558139534883,1,FLPS
Q5W0B1,unknown,726.0,6,175,0.2410468319559228,3+,FLPS
Q5XG87,diverse,792.0,12,332,0.4191919191919191,3+,FLPS
Q659C4,mRNA,914.0,9,190,0.2078774617067833,3+,FLPS
Q66PJ3,mRNA,237.0,4,86,0.3628691983122363,3+,FLPS
Q68D06,tRNA,897.0,3,85,0.0947603121516165,3+,FLPS
Q69YN2,mRNA,538.0,3,34,0.0631970260223048,3+,FLPS
Q69YN4,mRNA,1812.0,15,340,0.1876379690949227,3+,FLPS
Q6AZW8,unknown,331.0,2,18,0.0543806646525679,2,FLPS
Q6BEB4,unknown,398.0,6,180,0.4522613065326633,3+,FLPS
Q6GMV3,tRNA,140.0,1,27,0.1928571428571428,1,FLPS
Q6I9Y2,mRNA,204.0,2,52,0.2549019607843137,2,FLPS
Q6IEG0,snRNA,339.0,6,122,0.359882005899705,3+,FLPS
Q6IN84,pre-rRNA,353.0,1,28,0.0793201133144475,1,FLPS
Q6IPR3,tRNA,259.0,1,5,0.0193050193050193,1,FLPS
Q6L8Q7,mRNA,609.0,2,17,0.0279146141215106,2,FLPS
Q6NTF7,ncRNA,200.0,2,21,0.105,2,FLPS
Q6NXG1,mRNA,681.0,4,83,0.1218795888399412,3+,FLPS
Q6NZI2,pre-rRNA,390.0,4,127,0.3256410256410256,3+,FLPS
Q6P087,mRNA,351.0,2,58,0.1652421652421652,2,FLPS
Q6P158,mRNA,1386.0,7,93,0.0670995670995671,3+,FLPS
Q6P161,ribosomal protein,138.0,1,23,0.1666666666666666,1,FLPS
Q6P1Q9,tRNA,378.0,1,5,0.0132275132275132,1,FLPS
Q6P2E9,mRNA,1401.0,9,155,0.1106352605281941,3+,FLPS
Q6P2Q9,snRNA,2335.0,12,188,0.0805139186295503,3+,FLPS
Q6P6C2,mRNA,394.0,4,81,0.2055837563451776,3+,FLPS
Q6P9B9,snRNA,1019.0,11,157,0.1540726202158979,3+,FLPS
Q6PF06,tRNA,316.0,1,29,0.0917721518987341,1,FLPS
Q6PI26,snoRNA,577.0,3,105,0.1819757365684575,3+,FLPS
Q6PIY7,mRNA,484.0,1,32,0.0661157024793388,1,FLPS
Q6PJT7,mRNA,736.0,6,183,0.248641304347826,3+,FLPS
Q6PKG0,mRNA,1096.0,16,361,0.3293795620437956,3+,FLPS
Q6R2W3,unknown,1325.0,5,139,0.1049056603773584,3+,FLPS
Q6UX04,mRNA,472.0,8,107,0.2266949152542373,3+,FLPS
Q6XE24,mRNA,437.0,6,118,0.2700228832951945,3+,FLPS
Q6ZMS7,unknown,546.0,3,121,0.2216117216117216,3+,FLPS
Q6ZN04,mRNA,569.0,11,200,0.351493848857645,3+,FLPS
Q6ZN17,mRNA,250.0,4,80,0.32,3+,FLPS
Q6ZN19,unknown,808.0,2,16,0.0198019801980198,2,FLPS
Q6ZNH5,unknown,498.0,3,51,0.1024096385542168,3+,FLPS
Q6ZP01,mRNA,1051.0,3,69,0.0656517602283539,3+,FLPS
Q6ZRS2,unknown,3230.0,44,1706,0.5281733746130031,3+,FLPS
Q6ZRY4,mRNA,209.0,2,38,0.1818181818181818,2,FLPS
Q71RC2,mRNA,724.0,5,110,0.1519337016574585,3+,FLPS
Q75QN2,snRNA,995.0,3,72,0.0723618090452261,3+,FLPS
Q76FK4,pre-rRNA,1167.0,14,263,0.2253641816623821,3+,FLPS
Q76MJ5,mRNA,926.0,5,95,0.1025917926565874,3+,FLPS
Q7KZ85,mRNA,1726.0,13,379,0.2195828505214368,3+,FLPS
Q7KZF4,mRNA,910.0,5,106,0.1164835164835164,3+,FLPS
Q7L0Y3,ncRNA,403.0,2,37,0.0918114143920595,2,FLPS
Q7L2E3,mRNA,1194.0,11,183,0.1532663316582914,3+,FLPS
Q7L2H7,mRNA,374.0,2,17,0.0454545454545454,2,FLPS
Q7L2J0,ncRNA,689.0,11,222,0.3222060957910014,3+,FLPS
Q7L3T8,tRNA,475.0,2,22,0.0463157894736842,2,FLPS
Q7L775,unknown,607.0,2,19,0.0313014827018121,2,FLPS
Q7L8L6,mRNA,764.0,1,29,0.037958115183246,1,FLPS
Q7RTV0,mRNA,110.0,1,75,0.6818181818181818,1,FLPS
Q7Z2E3,diverse,356.0,2,17,0.047752808988764,2,FLPS
Q7Z2T5,tRNA,733.0,5,97,0.1323328785811732,3+,FLPS
Q7Z2W4,mRNA,902.0,7,160,0.1773835920177383,3+,FLPS
Q7Z2W9,ribosomal protein,205.0,2,71,0.3463414634146341,2,FLPS
Q7Z2Z2,tRNA,1120.0,4,104,0.0928571428571428,3+,FLPS
Q7Z333,mRNA,2677.0,15,346,0.1292491595069107,3+,FLPS
Q7Z3E1,unknown,657.0,3,30,0.045662100456621,3+,FLPS
Q7Z3Z4,ncRNA,852.0,3,52,0.0610328638497652,3+,FLPS
Q7Z417,mRNA,695.0,4,159,0.2287769784172661,3+,FLPS
Q7Z478,mRNA,1369.0,9,172,0.1256391526661797,3+,FLPS
Q7Z4G4,tRNA,463.0,1,26,0.0561555075593952,1,FLPS
Q7Z570,unknown,1209.0,7,173,0.1430934656741108,3+,FLPS
Q7Z5Q1,mRNA,589.0,4,125,0.2122241086587436,3+,FLPS
Q7Z5W3,ncRNA,292.0,2,59,0.2020547945205479,2,FLPS
Q7Z6E9,mRNA,1792.0,23,734,0.4095982142857143,3+,FLPS
Q7Z6J9,tRNA,526.0,4,86,0.1634980988593156,3+,FLPS
Q7Z6M4,pre-rRNA,381.0,1,71,0.1863517060367454,1,FLPS
Q7Z6V5,tRNA,191.0,1,22,0.1151832460732984,1,FLPS
Q7Z739,mRNA,585.0,9,222,0.3794871794871794,3+,FLPS
Q7Z7A3,tRNA,348.0,6,159,0.4568965517241379,3+,FLPS
Q7Z7F7,ribosomal protein,128.0,2,59,0.4609375,2,FLPS
Q7Z7H8,ribosomal protein,261.0,2,33,0.1264367816091954,2,FLPS
Q7Z7L1,tRNA,901.0,2,65,0.0721420643729189,2,FLPS
Q86SE5,mRNA,291.0,4,145,0.4982817869415807,3+,FLPS
Q86SE8,pre-rRNA,214.0,3,77,0.3598130841121495,3+,FLPS
Q86SG3,mRNA,579.0,6,112,0.1934369602763385,3+,FLPS
Q86TB9,mRNA,770.0,6,250,0.3246753246753247,3+,FLPS
Q86TG7,unknown,708.0,9,172,0.2429378531073446,3+,FLPS
Q86TM3,mRNA,631.0,2,41,0.0649762282091917,2,FLPS
Q86TS9,ribosomal protein,123.0,1,17,0.1382113821138211,1,FLPS
Q86U06,mRNA,439.0,2,106,0.2414578587699316,2,FLPS
Q86U38,pre-rRNA,636.0,6,146,0.2295597484276729,3+,FLPS
Q86U42,mRNA,306.0,4,213,0.696078431372549,3+,FLPS
Q86U44,mRNA,580.0,3,59,0.1017241379310344,3+,FLPS
Q86U90,tRNA,279.0,2,60,0.2150537634408602,2,FLPS
Q86UA1,snRNA,669.0,5,87,0.1300448430493273,3+,FLPS
Q86US8,mRNA,1419.0,10,244,0.1719520789288231,3+,FLPS
Q86VM9,mRNA,953.0,13,670,0.7030430220356768,3+,FLPS
Q86W42,mRNA,341.0,1,8,0.0234604105571847,1,FLPS
Q86W50,snRNA,562.0,3,49,0.0871886120996441,3+,FLPS
Q86WX3,unknown,136.0,2,45,0.3308823529411764,2,FLPS
Q86XI8,unknown,627.0,7,194,0.3094098883572568,3+,FLPS
Q86XN8,mRNA,651.0,8,383,0.5883256528417818,3+,FLPS
Q86XP3,mRNA,938.0,10,233,0.2484008528784648,3+,FLPS
Q86XU0,unknown,584.0,2,24,0.0410958904109589,2,FLPS
Q86XZ4,mRNA,545.0,5,100,0.1834862385321101,3+,FLPS
Q86Y13,mRNA,1208.0,9,156,0.1291390728476821,3+,FLPS
Q86Y79,tRNA,214.0,1,6,0.02803738317757,1,FLPS
Q86YF9,mRNA,867.0,8,169,0.1949250288350634,3+,FLPS
Q86YN6,unknown,1023.0,16,312,0.3049853372434017,3+,FLPS
Q8IU60,mRNA,420.0,1,13,0.0309523809523809,1,FLPS
Q8IUH3,mRNA,476.0,1,19,0.0399159663865546,1,FLPS
Q8IUX4,mRNA,373.0,1,16,0.0428954423592493,1,FLPS
Q8IV48,pre-rRNA,349.0,3,44,0.1260744985673352,3+,FLPS
Q8IWR0,unknown,971.0,3,107,0.1101956745623069,3+,FLPS
Q8IWX8,mRNA,916.0,10,548,0.5982532751091703,3+,FLPS
Q8IWZ3,unknown,2542.0,19,556,0.2187254130605822,3+,FLPS
Q8IWZ8,mRNA,645.0,8,189,0.2930232558139535,3+,FLPS
Q8IX01,mRNA,1082.0,7,187,0.1728280961182994,3+,FLPS
