uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
A0ACI8RCQ9,534.0,unknown,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,0.9899073576850952
A0ACI8QNN6,701.0,unknown,SEG_intermediate,1,2,0,3,3,3,4,3,5,4,-1,0.0
A0ACI8RR28,918.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,0,3,0,0.8751180010029173
A0ACI8QU73,864.0,unknown,SEG_intermediate,1,2,0,3,0,3,4,3,5,4,-1,0.0
A0ACI8R7A3,356.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8853699008558408
A0ACI8QY88,715.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
A0ACI8SEY7,629.0,unknown,SEG_intermediate,0,2,0,3,0,3,4,3,5,4,-1,0.0
A0ACI8S113,1253.0,unknown,SEG_intermediate,1,2,1,3,3,3,3,3,3,4,-1,0.0
A0ACI8S5T8,488.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8976614711147346
A0ACI8SXP5,451.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.860060547362386
A0ACI8SYT5,674.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
A0ACI8T823,380.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.9795121583476996
A0ACI8T9E2,234.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,0,0.8256979923892833
A0ACI8TFG6,1552.0,tRNA,SEG_intermediate,1,2,1,3,3,3,4,3,5,4,-1,0.0
A0ACI8TIT4,488.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8916884222437148
A0ACI8TLM1,106.0,unknown,SEG_intermediate,1,2,2,3,3,3,3,3,3,4,-1,0.0
A0ACI8TML7,1201.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,1.0
A0ACI8TMU3,1055.0,unknown,SEG_intermediate,0,2,0,3,2,3,0,3,0,3,-1,0.0
A0ACI8TQS2,3008.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
A0ACI8TS18,1048.0,unknown,SEG_intermediate,1,2,1,3,1,3,4,3,5,4,-1,0.0
A0ACI8TUA9,638.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
A0ACI8TSY6,1461.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
A0ACI8TXE9,1448.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,-1,0.0
A0ACI8U1B9,902.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
A0ACI8U6C5,1066.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,1.0
A0ACI8U804,2104.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
A0ACI8UES1,422.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
A0ACI8UNX3,1077.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
A0ACI8UMC2,837.0,unknown,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,1.0
A0ACI8UTL7,402.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,0,3,-1,0.0
A0ACI8UZB3,1252.0,unknown,SEG_intermediate,1,2,1,3,3,3,3,3,3,4,-1,0.0
A0ACI8V583,621.0,mRNA,SEG_intermediate,1,2,1,3,3,3,3,3,3,4,-1,0.0
A0ACI8VCM9,1180.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,-1,0.0
A0ACI8VD15,1437.0,unknown,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,0.788499134431695
A0ACI8VQD2,1043.0,unknown,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,0.8069089100140432
A0ACI8VSD4,674.0,mRNA,SEG_intermediate,1,2,1,3,3,3,0,3,4,3,-1,0.0
A0ACI8PHD2,261.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
A6NFN3,312.0,mRNA,SEG_intermediate,0,2,0,3,2,3,2,3,4,3,-1,0.0
O15056,1496.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
O15504,423.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
O43251,390.0,mRNA,SEG_intermediate,0,2,0,3,2,3,0,3,4,3,-1,0.0
O43426,1573.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8246125992099915
O60318,1980.0,mRNA,SEG_intermediate,1,2,1,3,3,3,4,3,5,4,-1,0.0
O75494,262.0,mRNA,SEG_intermediate,0,2,2,3,3,3,3,3,3,4,-1,0.0
O95319,508.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
P09651,372.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
P11940,636.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.900667997235315
P18615,380.0,mRNA,SEG_intermediate,1,2,1,3,3,3,4,3,5,4,-1,0.0
P22087,321.0,snRNA,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
P23588,611.0,mRNA,SEG_intermediate,1,2,1,3,3,3,3,3,3,4,-1,0.0
P26651,326.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8319136742985603
P29558,406.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
P35637,526.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
P38159,391.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,0,3,-1,0.0
P42694,1942.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
P51114,621.0,mRNA,SEG_intermediate,0,2,0,3,3,3,4,3,0,3,-1,0.0
P63162,240.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8724369025863085
P84103,164.0,mRNA,SEG_intermediate,0,2,2,3,3,3,3,3,3,4,-1,0.0
Q01130,221.0,mRNA,SEG_intermediate,1,2,2,3,3,3,3,3,3,4,-1,0.0
Q01844,656.0,unknown,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
Q05519,484.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,3,4,-1,0.0
Q07352,338.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
Q14011,172.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
Q14657,143.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,4,-1,0.0
Q14671,1186.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
Q15007,396.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.9342013330882486
Q15020,963.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
Q15056,248.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,2,3,-1,0.0
Q15459,793.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,-1,0.0
Q16629,238.0,mRNA,SEG_intermediate,0,2,2,3,3,3,3,3,3,4,-1,0.0
Q5VV67,1664.0,mRNA,SEG_intermediate,0,2,0,3,0,3,3,3,0,4,-1,0.0
Q659C4,914.0,mRNA,SEG_intermediate,0,2,2,3,2,3,2,3,0,3,0,0.8751180010029173
Q69YN4,1812.0,mRNA,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,-1,0.0
Q6XE24,437.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
Q7Z739,585.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
Q86VM9,953.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,3,4,-1,0.0
Q8IX12,1150.0,mRNA,SEG_intermediate,1,2,1,3,1,3,3,3,3,4,-1,0.0
Q8IYB3,904.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,3,4,-1,0.0
Q8N2M8,674.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,3,4,-1,0.0
Q8N684,471.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,-1,0.0
Q8TB72,1066.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
Q8WXF1,523.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.8514421778922424
Q96AE4,644.0,mRNA,SEG_intermediate,0,2,0,3,2,3,2,3,0,3,-1,0.0
Q96DH6,328.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,0.8853699008558408
Q96EV2,1170.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
Q96MU7,727.0,mRNA,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,-1,0.0
Q96N46,770.0,unknown,SEG_intermediate,1,2,2,3,3,3,3,3,3,4,-1,0.0
Q96PZ0,661.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,1.0
Q9BXP5,876.0,ncRNA,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,1,0.8999210818930259
Q9BXV9,100.0,tRNA,SEG_intermediate,1,2,1,3,1,3,1,3,1,4,-1,0.0
Q9BYJ9,559.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.9705880644288825
Q9H4Z3,704.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,4,3,-1,0.0
Q9H6E5,874.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,-1,0.0
Q9HCJ0,1936.0,mRNA,SEG_intermediate,0,2,0,2,0,2,4,2,5,2,-1,0.0
Q9NR56,388.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.9705963118305154
Q9P2K5,600.0,mRNA,SEG_intermediate,0,2,0,3,2,3,2,3,4,3,-1,0.0
Q9UGR2,977.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.8912414188544011
Q9UJJ7,312.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,0,1.0
Q9UKM9,306.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,3,-1,0.0
Q9UPT8,1303.0,unknown,SEG_intermediate,0,2,0,3,2,3,2,3,0,3,-1,0.0
Q9UQ35,2752.0,mRNA,SEG_intermediate,0,2,0,3,3,3,3,3,0,4,-1,0.0
Q9Y2U8,911.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,4,3,0,0.91243866858447
