uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q8WUQ7,mRNA,758.0,10,94,0.12401055408970976,3+,LCRFinder
Q8WVK2,snRNA,155.0,4,62,0.4,3+,LCRFinder
Q8WVV9,mRNA,542.0,2,15,0.027675276752767528,2,LCRFinder
Q8WW27,mRNA,367.0,1,8,0.021798365122615803,1,LCRFinder
Q8WWH5,tRNA,349.0,3,21,0.06017191977077364,3+,LCRFinder
Q8WWM7,mRNA,1075.0,17,102,0.09488372093023256,3+,LCRFinder
Q8WWY3,snRNA,499.0,2,13,0.026052104208416832,2,LCRFinder
Q8WXA9,mRNA,508.0,13,94,0.18503937007874016,3+,LCRFinder
Q8WXF0,mRNA,261.0,4,23,0.08812260536398467,3+,LCRFinder
Q8WXF1,ncRNA,523.0,11,69,0.13193116634799235,3+,LCRFinder
Q8WYQ5,ncRNA,773.0,1,4,0.00517464424320828,1,LCRFinder
Q8WYQ9,unknown,949.0,10,77,0.08113804004214963,3+,LCRFinder
Q92540,mRNA,1137.0,7,47,0.04133685136323659,3+,LCRFinder
Q92615,mRNA,738.0,7,33,0.044715447154471545,3+,LCRFinder
Q92620,mRNA,1227.0,11,57,0.04645476772616137,3+,LCRFinder
Q92664,pre-rRNA,365.0,1,6,0.01643835616438356,1,LCRFinder
Q92667,mRNA,903.0,4,18,0.019933554817275746,3+,LCRFinder
Q92797,mRNA,1274.0,4,29,0.022762951334379906,3+,LCRFinder
Q92879,mRNA,486.0,6,56,0.11522633744855967,3+,LCRFinder
Q92900,mRNA,1129.0,2,30,0.026572187776793623,2,LCRFinder
Q92945,mRNA,711.0,19,171,0.24050632911392406,3+,LCRFinder
Q92973,mRNA,898.0,2,17,0.01893095768374165,2,LCRFinder
Q93091,diverse,150.0,1,6,0.04,1,LCRFinder
Q969E8,pre-rRNA,191.0,2,9,0.04712041884816754,2,LCRFinder
Q969H6,ncRNA,163.0,2,16,0.09815950920245399,2,LCRFinder
Q969S3,unknown,477.0,3,20,0.041928721174004195,3+,LCRFinder
Q969Y2,tRNA,492.0,5,26,0.052845528455284556,3+,LCRFinder
Q969Z0,mRNA,631.0,4,23,0.03645007923930269,3+,LCRFinder
Q96AE4,mRNA,644.0,12,88,0.13664596273291926,3+,LCRFinder
Q96B70,unknown,501.0,2,9,0.017964071856287425,2,LCRFinder
Q96BK5,ncRNA,328.0,3,15,0.04573170731707317,3+,LCRFinder
Q96BP3,mRNA,646.0,4,28,0.043343653250773995,3+,LCRFinder
Q96CB8,snRNA,462.0,6,34,0.0735930735930736,3+,LCRFinder
Q96CB9,pre-rRNA,384.0,1,5,0.013020833333333334,1,LCRFinder
Q96CM3,mRNA,377.0,1,5,0.013262599469496022,1,LCRFinder
Q96DF8,mRNA,476.0,3,12,0.025210084033613446,3+,LCRFinder
Q96DH6,mRNA,328.0,3,16,0.04878048780487805,3+,LCRFinder
Q96DI7,snRNA,357.0,1,4,0.011204481792717087,1,LCRFinder
Q96DP5,tRNA,389.0,1,5,0.012853470437017995,1,LCRFinder
Q96E39,mRNA,390.0,10,67,0.1717948717948718,3+,LCRFinder
Q96EG3,unknown,531.0,3,13,0.02448210922787194,3+,LCRFinder
Q96EK7,unknown,910.0,2,10,0.01098901098901099,2,LCRFinder
Q96EP5,mRNA,407.0,10,60,0.14742014742014742,3+,LCRFinder
Q96EU6,pre-rRNA,259.0,3,19,0.07335907335907337,3+,LCRFinder
Q96EV2,mRNA,1170.0,23,169,0.14444444444444443,3+,LCRFinder
Q96EY7,mRNA,689.0,2,19,0.027576197387518143,2,LCRFinder
Q96F86,mRNA,508.0,3,12,0.023622047244094488,3+,LCRFinder
Q96FC9,unknown,970.0,4,21,0.021649484536082474,3+,LCRFinder
Q96G46,tRNA,650.0,1,4,0.006153846153846154,1,LCRFinder
Q96GM8,unknown,510.0,1,7,0.013725490196078431,1,LCRFinder
Q96HR8,snoRNA,494.0,5,63,0.12753036437246965,3+,LCRFinder
Q96HW7,snRNA,963.0,2,11,0.01142263759086189,2,LCRFinder
Q96I24,mRNA,572.0,6,33,0.057692307692307696,3+,LCRFinder
Q96I25,mRNA,401.0,3,19,0.04738154613466334,3+,LCRFinder
Q96IC2,pre-rRNA,774.0,1,4,0.00516795865633075,1,LCRFinder
Q96IP4,unknown,442.0,2,31,0.07013574660633484,2,LCRFinder
Q96IZ7,mRNA,334.0,9,75,0.2245508982035928,3+,LCRFinder
Q96J87,mRNA,481.0,4,27,0.056133056133056136,3+,LCRFinder
Q96J94,ncRNA,861.0,3,16,0.018583042973286876,3+,LCRFinder
Q96K58,unknown,619.0,3,18,0.029079159935379646,3+,LCRFinder
Q96K80,unknown,434.0,5,47,0.10829493087557604,3+,LCRFinder
Q96KR1,unknown,1074.0,14,133,0.12383612662942271,3+,LCRFinder
Q96L12,unknown,384.0,1,6,0.015625,1,LCRFinder
Q96L91,unknown,3159.0,45,318,0.100664767331434,3+,LCRFinder
Q96MT3,unknown,831.0,4,19,0.02286401925391095,3+,LCRFinder
Q96MU7,mRNA,727.0,8,87,0.11966987620357634,3+,LCRFinder
Q96MX3,unknown,618.0,5,21,0.03398058252427184,3+,LCRFinder
Q96N16,mRNA,626.0,3,16,0.025559105431309903,3+,LCRFinder
Q96N46,unknown,770.0,9,59,0.07662337662337662,3+,LCRFinder
Q96P70,mRNA,1041.0,4,31,0.029779058597502402,3+,LCRFinder
Q96PK6,mRNA,669.0,12,72,0.10762331838565023,3+,LCRFinder
Q96PZ0,pre-rRNA,661.0,2,13,0.019667170953101363,2,LCRFinder
Q96Q15,mRNA,3661.0,14,72,0.01966675771647091,3+,LCRFinder
Q96QC0,unknown,940.0,17,134,0.1425531914893617,3+,LCRFinder
Q96QR8,mRNA,312.0,5,37,0.11858974358974358,3+,LCRFinder
Q96QU8,mRNA,1125.0,2,12,0.010666666666666666,2,LCRFinder
Q96RS0,snRNA,853.0,4,29,0.03399765533411489,3+,LCRFinder
Q96S44,tRNA,253.0,2,14,0.05533596837944664,2,LCRFinder
Q96SZ4,unknown,780.0,6,30,0.038461538461538464,3+,LCRFinder
Q96T21,mRNA,854.0,3,14,0.01639344262295082,3+,LCRFinder
Q96T37,mRNA,977.0,20,118,0.12077789150460594,3+,LCRFinder
Q96T58,mRNA,3664.0,33,235,0.06413755458515284,3+,LCRFinder
Q99459,mRNA,802.0,5,29,0.03615960099750624,3+,LCRFinder
Q99590,mRNA,1463.0,15,91,0.06220095693779904,3+,LCRFinder
Q99613,mRNA,913.0,6,49,0.05366922234392114,3+,LCRFinder
Q99728,ncRNA,777.0,4,18,0.023166023166023165,3+,LCRFinder
Q99729,mRNA,332.0,8,53,0.15963855421686746,3+,LCRFinder
Q99973,ncRNA,2627.0,10,55,0.020936429387133613,3+,LCRFinder
Q9BPZ3,mRNA,127.0,2,13,0.10236220472440945,2,LCRFinder
Q9BQ04,mRNA,359.0,3,23,0.06406685236768803,3+,LCRFinder
Q9BQ39,pre-rRNA,737.0,3,27,0.036635006784260515,3+,LCRFinder
Q9BQ67,pre-rRNA,446.0,1,13,0.02914798206278027,1,LCRFinder
Q9BQI3,mRNA,630.0,3,18,0.02857142857142857,3+,LCRFinder
Q9BRD0,mRNA,619.0,14,70,0.11308562197092084,3+,LCRFinder
Q9BRJ7,snoRNA,211.0,1,6,0.02843601895734597,1,LCRFinder
Q9BRR8,mRNA,931.0,4,32,0.034371643394199784,3+,LCRFinder
Q9BRS2,pre-rRNA,568.0,2,18,0.03169014084507042,2,LCRFinder
Q9BRS8,mRNA,491.0,3,16,0.032586558044806514,3+,LCRFinder
Q9BRZ2,unknown,755.0,7,34,0.045033112582781455,3+,LCRFinder
Q9BSC4,pre-rRNA,688.0,3,15,0.02180232558139535,3+,LCRFinder
Q9BSV6,tRNA,310.0,3,20,0.06451612903225806,3+,LCRFinder
Q9BTD8,mRNA,480.0,12,108,0.225,3+,LCRFinder
Q9BUJ2,mRNA,856.0,14,117,0.1366822429906542,3+,LCRFinder
Q9BUQ8,snRNA,820.0,11,92,0.11219512195121951,3+,LCRFinder
Q9BV44,tRNA,507.0,1,4,0.007889546351084813,1,LCRFinder
Q9BWE0,unknown,567.0,2,13,0.02292768959435626,2,LCRFinder
Q9BWF3,mRNA,364.0,3,27,0.07417582417582418,3+,LCRFinder
Q9BWT3,mRNA,736.0,2,8,0.010869565217391304,2,LCRFinder
Q9BWU0,unknown,742.0,6,43,0.057951482479784364,3+,LCRFinder
Q9BX46,mRNA,236.0,5,39,0.1652542372881356,3+,LCRFinder
Q9BXP5,ncRNA,876.0,14,88,0.1004566210045662,3+,LCRFinder
Q9BXY0,pre-rRNA,300.0,3,27,0.09,3+,LCRFinder
Q9BYG3,pre-rRNA,293.0,2,11,0.03754266211604096,2,LCRFinder
Q9BYJ9,mRNA,559.0,6,32,0.057245080500894455,3+,LCRFinder
Q9BYX4,ncRNA,1025.0,8,42,0.04097560975609756,3+,LCRFinder
Q9BZC1,mRNA,486.0,3,17,0.03497942386831276,3+,LCRFinder
Q9BZI7,mRNA,483.0,10,58,0.12008281573498965,3+,LCRFinder
Q9BZJ0,mRNA,848.0,6,36,0.04245283018867924,3+,LCRFinder
Q9C0B0,unknown,810.0,5,37,0.04567901234567901,3+,LCRFinder
Q9C0B9,unknown,1178.0,13,90,0.07640067911714771,3+,LCRFinder
Q9C0D7,unknown,883.0,2,10,0.011325028312570781,2,LCRFinder
Q9GZL7,pre-rRNA,423.0,1,4,0.009456264775413711,1,LCRFinder
Q9GZR2,pre-rRNA,422.0,1,7,0.016587677725118485,1,LCRFinder
Q9GZY0,mRNA,626.0,2,8,0.012779552715654952,2,LCRFinder
Q9H089,pre-rRNA,658.0,4,18,0.02735562310030395,3+,LCRFinder
Q9H0A0,pre-rRNA,1025.0,3,14,0.013658536585365854,3+,LCRFinder
Q9H0A6,unknown,362.0,1,5,0.013812154696132596,1,LCRFinder
Q9H0H0,snRNA,1196.0,1,5,0.004180602006688963,1,LCRFinder
Q9H0L4,mRNA,616.0,4,30,0.048701298701298704,3+,LCRFinder
Q9H0R6,tRNA,528.0,2,14,0.026515151515151516,2,LCRFinder
Q9H0W8,mRNA,520.0,7,46,0.08846153846153847,3+,LCRFinder
Q9H1E1,diverse,156.0,1,7,0.04487179487179487,1,LCRFinder
Q9H1J1,mRNA,476.0,4,38,0.07983193277310924,3+,LCRFinder
Q9H2U1,mRNA,1008.0,2,30,0.02976190476190476,2,LCRFinder
Q9H307,mRNA,717.0,13,127,0.17712691771269176,3+,LCRFinder
Q9H361,mRNA,631.0,3,18,0.028526148969889066,3+,LCRFinder
Q9H3H3,unknown,292.0,3,17,0.05821917808219178,3+,LCRFinder
Q9H4L7,unknown,1026.0,2,9,0.008771929824561403,2,LCRFinder
Q9H4Z3,mRNA,704.0,1,10,0.014204545454545454,1,LCRFinder
Q9H501,pre-rRNA,851.0,16,103,0.12103407755581669,3+,LCRFinder
Q9H583,snoRNA,2144.0,4,20,0.009328358208955223,3+,LCRFinder
Q9H5H4,unknown,540.0,2,9,0.016666666666666666,2,LCRFinder
Q9H694,mRNA,974.0,4,30,0.030800821355236138,3+,LCRFinder
Q9H6E5,snRNA,874.0,6,39,0.04462242562929062,3+,LCRFinder
Q9H6F5,unknown,360.0,1,15,0.041666666666666664,1,LCRFinder
Q9H6R0,mRNA,707.0,1,8,0.011315417256011316,1,LCRFinder
Q9H6S0,mRNA,1430.0,6,32,0.022377622377622378,3+,LCRFinder
Q9H6T0,mRNA,727.0,4,27,0.037138927097661624,3+,LCRFinder
Q9H7N4,mRNA,1312.0,29,346,0.26371951219512196,3+,LCRFinder
Q9H7Z6,ncRNA,458.0,2,15,0.03275109170305677,2,LCRFinder
Q9H814,snRNA,394.0,3,16,0.04060913705583756,3+,LCRFinder
Q9H9A5,mRNA,744.0,4,17,0.0228494623655914,3+,LCRFinder
Q9H9L3,pre-rRNA,353.0,1,11,0.031161473087818695,1,LCRFinder
Q9H9Z2,mRNA,209.0,2,10,0.04784688995215311,2,LCRFinder
Q9HA77,tRNA,564.0,1,5,0.008865248226950355,1,LCRFinder
Q9HAU5,mRNA,1272.0,11,81,0.06367924528301887,3+,LCRFinder
Q9HAV4,ncRNA,1204.0,1,6,0.0049833887043189366,1,LCRFinder
Q9HBD1,mRNA,1191.0,5,23,0.019311502938706968,3+,LCRFinder
Q9HBD4,unknown,1679.0,20,144,0.08576533650982728,3+,LCRFinder
Q9HC10,unknown,1997.0,9,62,0.03104656985478217,3+,LCRFinder
Q9HC44,unknown,474.0,1,6,0.012658227848101266,1,LCRFinder
Q9HCE5,mRNA,456.0,5,32,0.07017543859649122,3+,LCRFinder
Q9HCJ0,mRNA,1936.0,24,160,0.08264462809917356,3+,LCRFinder
Q9HCK8,mRNA,2581.0,22,149,0.057729562185199534,3+,LCRFinder
Q9HCS7,mRNA,855.0,3,15,0.017543859649122806,3+,LCRFinder
Q9NP64,unknown,241.0,5,40,0.16597510373443983,3+,LCRFinder
Q9NP92,ribosomal protein,439.0,4,32,0.07289293849658314,3+,LCRFinder
Q9NQ29,mRNA,371.0,4,45,0.12129380053908356,3+,LCRFinder
Q9NQ94,mRNA,594.0,1,5,0.008417508417508417,1,LCRFinder
Q9NQI0,mRNA,724.0,5,22,0.03038674033149171,3+,LCRFinder
Q9NQZ2,snoRNA,479.0,8,54,0.1127348643006263,3+,LCRFinder
Q9NQZ3,mRNA,744.0,9,45,0.06048387096774194,3+,LCRFinder
Q9NR30,pre-rRNA,783.0,5,40,0.05108556832694764,3+,LCRFinder
Q9NR48,ncRNA,2969.0,20,115,0.03873358033007747,3+,LCRFinder
Q9NR56,mRNA,388.0,3,25,0.06443298969072164,3+,LCRFinder
Q9NR90,mRNA,486.0,1,5,0.0102880658436214,1,LCRFinder
Q9NR97,ncRNA,1041.0,3,14,0.013448607108549471,3+,LCRFinder
Q9NRA8,mRNA,985.0,4,16,0.016243654822335026,3+,LCRFinder
Q9NRJ5,mRNA,637.0,1,5,0.007849293563579277,1,LCRFinder
Q9NS39,mRNA,739.0,4,29,0.03924221921515562,3+,LCRFinder
Q9NTZ6,mRNA,932.0,11,86,0.09227467811158799,3+,LCRFinder
Q9NUL7,pre-rRNA,540.0,7,39,0.07222222222222222,3+,LCRFinder
Q9NV66,tRNA,732.0,2,9,0.012295081967213115,2,LCRFinder
Q9NVH2,snRNA,962.0,5,40,0.04158004158004158,3+,LCRFinder
Q9NVM6,unknown,304.0,5,26,0.08552631578947369,3+,LCRFinder
Q9NVP1,pre-rRNA,670.0,2,15,0.022388059701492536,2,LCRFinder
Q9NVR2,snRNA,710.0,1,5,0.007042253521126761,1,LCRFinder
Q9NVR5,unknown,837.0,5,25,0.02986857825567503,3+,LCRFinder
Q9NW07,unknown,568.0,5,46,0.08098591549295775,3+,LCRFinder
Q9NW13,snRNA,759.0,6,51,0.06719367588932806,3+,LCRFinder
Q9NW64,mRNA,420.0,5,23,0.05476190476190476,3+,LCRFinder
Q9NWB1,mRNA,397.0,5,26,0.0654911838790932,3+,LCRFinder
Q9NWH9,mRNA,1034.0,19,154,0.14893617021276595,3+,LCRFinder
Q9NWK9,snoRNA,470.0,1,8,0.01702127659574468,1,LCRFinder
Q9NX05,unknown,1096.0,8,54,0.04927007299270073,3+,LCRFinder
Q9NX07,tRNA,287.0,2,15,0.05226480836236934,2,LCRFinder
Q9NXL6,ncRNA,827.0,1,4,0.0048367593712212815,1,LCRFinder
Q9NXW9,unknown,302.0,1,5,0.016556291390728478,1,LCRFinder
Q9NY12,snoRNA,217.0,6,83,0.3824884792626728,3+,LCRFinder
Q9NYF8,mRNA,920.0,17,129,0.14021739130434782,3+,LCRFinder
Q9NYK1,ncRNA,1049.0,2,8,0.0076263107721639654,2,LCRFinder
Q9NZB2,mRNA,1118.0,9,56,0.05008944543828265,3+,LCRFinder
Q9NZI8,mRNA,577.0,2,17,0.029462738301559793,2,LCRFinder
Q9NZJ5,mRNA,1116.0,6,38,0.034050179211469536,3+,LCRFinder
Q9P031,unknown,241.0,4,21,0.08713692946058091,3+,LCRFinder
Q9P1Y6,mRNA,1649.0,20,147,0.08914493632504548,3+,LCRFinder
Q9P2E3,unknown,1918.0,5,30,0.01564129301355579,3+,LCRFinder
Q9P2E9,mRNA,1410.0,13,67,0.0475177304964539,3+,LCRFinder
Q9P2J5,tRNA,1176.0,3,17,0.01445578231292517,3+,LCRFinder
Q9P2K5,mRNA,600.0,4,20,0.03333333333333333,3+,LCRFinder
Q9P2K8,tRNA,1649.0,4,28,0.016979987871437233,3+,LCRFinder
Q9P2N5,mRNA,1060.0,12,114,0.10754716981132076,3+,LCRFinder
Q9P2P1,unknown,1898.0,10,55,0.02897787144362487,3+,LCRFinder
Q9UBB9,mRNA,837.0,2,12,0.014336917562724014,2,LCRFinder
Q9UBC3,diverse,853.0,4,25,0.029308323563892145,3+,LCRFinder
Q9UBK2,unknown,798.0,8,45,0.05639097744360902,3+,LCRFinder
Q9UEG4,unknown,869.0,5,26,0.02991944764096663,3+,LCRFinder
Q9UGR2,ncRNA,977.0,3,14,0.014329580348004094,3+,LCRFinder
Q9UGY1,pre-rRNA,213.0,3,15,0.07042253521126761,3+,LCRFinder
Q9UHB9,ncRNA,627.0,2,27,0.0430622009569378,2,LCRFinder
Q9UHC7,mRNA,482.0,7,45,0.09336099585062241,3+,LCRFinder
Q9UHK0,snoRNA,495.0,4,22,0.044444444444444446,3+,LCRFinder
Q9UHX1,mRNA,559.0,5,37,0.06618962432915922,3+,LCRFinder
Q9UIF8,ncRNA,2168.0,23,190,0.08763837638376384,3+,LCRFinder
Q9UIF9,ncRNA,1905.0,19,108,0.05669291338582677,3+,LCRFinder
Q9UJA5,tRNA,497.0,3,23,0.04627766599597585,3+,LCRFinder
Q9UJJ7,unknown,312.0,2,21,0.0673076923076923,2,LCRFinder
Q9UJV8,mRNA,347.0,2,14,0.040345821325648415,2,LCRFinder
Q9UJV9,mRNA,622.0,1,7,0.011254019292604502,1,LCRFinder
Q9UK39,mRNA,431.0,4,27,0.06264501160092807,3+,LCRFinder
Q9UK59,mRNA,544.0,3,15,0.027573529411764705,3+,LCRFinder
Q9UKA9,mRNA,531.0,1,10,0.018832391713747645,1,LCRFinder
Q9UKJ3,unknown,1502.0,26,236,0.15712383488681758,3+,LCRFinder
Q9UKK3,ncRNA,1724.0,4,24,0.013921113689095127,3+,LCRFinder
Q9UKM9,mRNA,306.0,2,30,0.09803921568627451,2,LCRFinder
Q9UKV3,mRNA,1341.0,26,203,0.15137956748695003,3+,LCRFinder
Q9UKV8,ncRNA,859.0,1,7,0.008149010477299184,1,LCRFinder
Q9UKZ1,mRNA,510.0,9,56,0.10980392156862745,3+,LCRFinder
Q9UL03,snRNA,887.0,2,9,0.010146561443066516,2,LCRFinder
Q9ULG1,unknown,1556.0,8,63,0.04048843187660668,3+,LCRFinder
Q9ULR0,mRNA,285.0,2,16,0.056140350877192984,2,LCRFinder
Q9ULW3,mRNA,272.0,2,19,0.06985294117647059,2,LCRFinder
Q9ULX3,pre-rRNA,412.0,2,13,0.03155339805825243,2,LCRFinder
Q9ULX6,mRNA,646.0,12,73,0.1130030959752322,3+,LCRFinder
Q9UMY1,unknown,257.0,5,26,0.10116731517509728,3+,LCRFinder
Q9UN86,mRNA,482.0,7,53,0.10995850622406639,3+,LCRFinder
Q9UNQ2,pre-rRNA,313.0,1,4,0.012779552715654952,1,LCRFinder
Q9UNW9,mRNA,492.0,8,79,0.16056910569105692,3+,LCRFinder
Q9UNY4,mRNA,1162.0,5,29,0.02495697074010327,3+,LCRFinder
Q9UPN6,mRNA,1271.0,17,118,0.09284028324154209,3+,LCRFinder
Q9UPQ9,mRNA,1833.0,20,138,0.07528641571194762,3+,LCRFinder
Q9UPR3,mRNA,1016.0,6,35,0.0344488188976378,3+,LCRFinder
Q9UPR6,unknown,939.0,9,55,0.058572949946751864,3+,LCRFinder
Q9UPS6,ncRNA,1966.0,32,320,0.16276703967446593,3+,LCRFinder
Q9UPT8,unknown,1303.0,29,243,0.18649270913277052,3+,LCRFinder
Q9UPY3,ncRNA,1922.0,6,34,0.01768990634755463,3+,LCRFinder
Q9UQ35,mRNA,2752.0,91,780,0.28343023255813954,3+,LCRFinder
Q9UQ80,pre-rRNA,394.0,1,6,0.015228426395939087,1,LCRFinder
Q9UQ84,diverse,846.0,2,11,0.013002364066193853,2,LCRFinder
Q9Y230,mRNA,463.0,1,6,0.012958963282937365,1,LCRFinder
Q9Y295,mRNA,367.0,1,6,0.01634877384196185,1,LCRFinder
Q9Y2L1,diverse,958.0,3,14,0.014613778705636743,3+,LCRFinder
Q9Y2P0,unknown,537.0,1,4,0.0074487895716946,1,LCRFinder
Q9Y2R4,pre-rRNA,599.0,2,11,0.018363939899833055,2,LCRFinder
Q9Y2T7,mRNA,364.0,7,58,0.15934065934065933,3+,LCRFinder
Q9Y2U8,snRNA,911.0,12,89,0.09769484083424808,3+,LCRFinder
Q9Y2V2,mRNA,147.0,1,8,0.05442176870748299,1,LCRFinder
Q9Y2W1,mRNA,955.0,17,161,0.16858638743455498,3+,LCRFinder
Q9Y2X3,snoRNA,529.0,7,48,0.09073724007561437,3+,LCRFinder
Q9Y2Z4,tRNA,477.0,2,9,0.018867924528301886,2,LCRFinder
Q9Y388,mRNA,322.0,6,52,0.16149068322981366,3+,LCRFinder
Q9Y3A2,snoRNA,253.0,1,6,0.023715415019762844,1,LCRFinder
Q9Y3T9,pre-rRNA,749.0,5,36,0.04806408544726302,3+,LCRFinder
Q9Y3Y2,mRNA,248.0,8,71,0.2862903225806452,3+,LCRFinder
Q9Y473,unknown,711.0,1,6,0.008438818565400843,1,LCRFinder
Q9Y4B4,unknown,1467.0,8,41,0.02794819359236537,3+,LCRFinder
Q9Y4C8,pre-rRNA,960.0,7,56,0.058333333333333334,3+,LCRFinder
Q9Y4F3,ncRNA,1742.0,11,60,0.03444316877152698,3+,LCRFinder
Q9Y4Z0,snRNA,139.0,2,17,0.1223021582733813,2,LCRFinder
Q9Y580,mRNA,266.0,3,13,0.04887218045112782,3+,LCRFinder
Q9Y5A9,mRNA,579.0,7,35,0.06044905008635579,3+,LCRFinder
Q9Y5J1,snoRNA,556.0,6,38,0.0683453237410072,3+,LCRFinder
Q9Y6K5,ncRNA,1087.0,1,4,0.0036798528058877645,1,LCRFinder
Q9Y6M1,mRNA,599.0,1,6,0.01001669449081803,1,LCRFinder
X6R7H2,mRNA,631.0,6,85,0.1347068145800317,3+,LCRFinder
X6RDA4,ncRNA,248.0,3,18,0.07258064516129033,3+,LCRFinder
