uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,mRNA,,basic_enriched_region,31,,FLPS
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,mRNA,,disorder_rich_spacer_region,55,,FLPS
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,mRNA,,other,71,,FLPS
Q14137|ensembl_protein_id=ENSP00000455106|entry=BOP1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,acidic_region,14,,FLPS
Q14137|ensembl_protein_id=ENSP00000455106|entry=BOP1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,arginine_rich_rna_contact_region,10,,FLPS
Q14137|ensembl_protein_id=ENSP00000455106|entry=BOP1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,disorder_rich_spacer_region,38,,FLPS
Q14137|ensembl_protein_id=ENSP00000455106|entry=BOP1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,gs_rich_neutral_region,50,,FLPS
Q14137|ensembl_protein_id=ENSP00000455106|entry=BOP1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,unmapped_physicochemical_properties,34,,FLPS
Q14146|ensembl_protein_id=ENSP00000258243|entry=URB2_HUMAN|source=pfam27|protein_name=Unhealthy,pre-rRNA,,aromatic_sticker_region,47,,FLPS
Q14146|ensembl_protein_id=ENSP00000258243|entry=URB2_HUMAN|source=pfam27|protein_name=Unhealthy,pre-rRNA,,hydrophobic_region,6,,FLPS
Q14146|ensembl_protein_id=ENSP00000258243|entry=URB2_HUMAN|source=pfam27|protein_name=Unhealthy,pre-rRNA,,other,16,,FLPS
Q14147|ensembl_protein_id=ENSP00000331907|entry=DHX34_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,acidic_region,5,,FLPS
Q14147|ensembl_protein_id=ENSP00000331907|entry=DHX34_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,arginine_rich_rna_contact_region,76,,FLPS
Q14147|ensembl_protein_id=ENSP00000331907|entry=DHX34_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,aromatic_sticker_region,21,,FLPS
Q14147|ensembl_protein_id=ENSP00000331907|entry=DHX34_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,hydrophobic_region,5,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,acidic_region,71,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,arginine_rich_rna_contact_region,22,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,aromatic_sticker_region,225,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,basic_enriched_region,23,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,disorder_rich_spacer_region,35,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,hydrophobic_region,6,,FLPS
Q14151|ensembl_protein_id=ENSP00000252542|entry=SAFB2_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,other,65,,FLPS
Q14152|ensembl_protein_id=ENSP00000358140|entry=EIF3A_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,acidic_region,31,,FLPS
Q14152|ensembl_protein_id=ENSP00000358140|entry=EIF3A_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,aromatic_sticker_region,24,,FLPS
Q14152|ensembl_protein_id=ENSP00000358140|entry=EIF3A_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,other,639,,FLPS
Q14157|ensembl_protein_id=ENSP00000345308|entry=UBP2L_HUMAN|source=pfam27|protein_name=Ubiquitin-associated,mRNA,,aromatic_sticker_region,205,,FLPS
Q14157|ensembl_protein_id=ENSP00000345308|entry=UBP2L_HUMAN|source=pfam27|protein_name=Ubiquitin-associated,mRNA,,disorder_rich_spacer_region,152,,FLPS
Q14157|ensembl_protein_id=ENSP00000345308|entry=UBP2L_HUMAN|source=pfam27|protein_name=Ubiquitin-associated,mRNA,,other,220,,FLPS
Q14197|ensembl_protein_id=ENSP00000301585|entry=ICT1_HUMAN|source=pfam27|protein_name=Large,tRNA,,arginine_rich_rna_contact_region,50,,FLPS
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,acidic_region,48,,FLPS
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,disorder_rich_spacer_region,51,,FLPS
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,hydrophobic_region,10,,FLPS
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,other,64,,FLPS
Q14204|ensembl_protein_id=ENSP00000348965|entry=DYHC1_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,unmapped_physicochemical_properties,23,,FLPS
Q14206|ensembl_protein_id=ENSP00000305223|entry=RCAN2_HUMAN|source=rbpdb|protein_name=Calcipressin-2,unknown,,acidic_region,5,,FLPS
Q14206|ensembl_protein_id=ENSP00000305223|entry=RCAN2_HUMAN|source=rbpdb|protein_name=Calcipressin-2,unknown,,disorder_rich_spacer_region,28,,FLPS
Q14206|ensembl_protein_id=ENSP00000305223|entry=RCAN2_HUMAN|source=rbpdb|protein_name=Calcipressin-2,unknown,,hydrophobic_region,5,,FLPS
Q14206|ensembl_protein_id=ENSP00000305223|entry=RCAN2_HUMAN|source=rbpdb|protein_name=Calcipressin-2,unknown,,unmapped_physicochemical_properties,13,,FLPS
Q14249|ensembl_protein_id=ENSP00000361725|entry=NUCG_HUMAN|source=pfam27|protein_name=Endonuclease,diverse,,arginine_rich_rna_contact_region,8,,FLPS
Q14249|ensembl_protein_id=ENSP00000361725|entry=NUCG_HUMAN|source=pfam27|protein_name=Endonuclease,diverse,,disorder_rich_spacer_region,40,,FLPS
Q14249|ensembl_protein_id=ENSP00000361725|entry=NUCG_HUMAN|source=pfam27|protein_name=Endonuclease,diverse,,other,34,,FLPS
Q14258|ensembl_protein_id=ENSP00000323889|entry=TRI25_HUMAN|source=pfam27|protein_name=E3,mRNA,,aromatic_sticker_region,79,,FLPS
Q14258|ensembl_protein_id=ENSP00000323889|entry=TRI25_HUMAN|source=pfam27|protein_name=E3,mRNA,,basic_enriched_region,12,,FLPS
Q14258|ensembl_protein_id=ENSP00000323889|entry=TRI25_HUMAN|source=pfam27|protein_name=E3,mRNA,,disorder_rich_spacer_region,34,,FLPS
Q14258|ensembl_protein_id=ENSP00000323889|entry=TRI25_HUMAN|source=pfam27|protein_name=E3,mRNA,,unmapped_physicochemical_properties,34,,FLPS
Q14296|ensembl_protein_id=ENSP00000297532|entry=FASTK_HUMAN|source=pfam27|protein_name=Fas-activated,mRNA,,aromatic_sticker_region,82,,FLPS
Q14296|ensembl_protein_id=ENSP00000297532|entry=FASTK_HUMAN|source=pfam27|protein_name=Fas-activated,mRNA,,disorder_rich_spacer_region,46,,FLPS
Q14296|ensembl_protein_id=ENSP00000297532|entry=FASTK_HUMAN|source=pfam27|protein_name=Fas-activated,mRNA,,other,29,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,acidic_region,36,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,aromatic_sticker_region,57,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,basic_enriched_region,12,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,disorder_rich_spacer_region,36,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,gs_rich_neutral_region,25,,FLPS
Q14444|ensembl_protein_id=ENSP00000374296|entry=CAPR1_HUMAN|source=pfam27|protein_name=Caprin-1,mRNA,,other,110,,FLPS
Q14493|ensembl_protein_id=ENSP00000406322|entry=SLBP_HUMAN|source=rbpdb|protein_name=Histone,mRNA,,aromatic_sticker_region,33,,FLPS
Q14493|ensembl_protein_id=ENSP00000406322|entry=SLBP_HUMAN|source=rbpdb|protein_name=Histone,mRNA,,disorder_rich_spacer_region,25,,FLPS
Q14498|ensembl_protein_id=ENSP00000436747|entry=RBM39_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,17,,FLPS
Q14498|ensembl_protein_id=ENSP00000436747|entry=RBM39_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,other,117,,FLPS
Q14562|ensembl_protein_id=ENSP00000262415|entry=DHX8_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,acidic_region,38,,FLPS
Q14562|ensembl_protein_id=ENSP00000262415|entry=DHX8_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,arginine_rich_rna_contact_region,9,,FLPS
Q14562|ensembl_protein_id=ENSP00000262415|entry=DHX8_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,basic_enriched_region,23,,FLPS
Q14562|ensembl_protein_id=ENSP00000262415|entry=DHX8_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,other,94,,FLPS
Q14562|ensembl_protein_id=ENSP00000262415|entry=DHX8_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,unmapped_physicochemical_properties,50,,FLPS
Q14576|ensembl_protein_id=ENSP00000390878|entry=ELAV3_HUMAN|source=pfam27|protein_name=ELAV-like,mRNA,,gs_rich_neutral_region,18,,FLPS
Q14587|ensembl_protein_id=ENSP00000467781|entry=ZN268_HUMAN|source=pfam38|protein_name=Zinc,unknown,,acidic_region,5,,FLPS
Q14587|ensembl_protein_id=ENSP00000467781|entry=ZN268_HUMAN|source=pfam38|protein_name=Zinc,unknown,,aromatic_sticker_region,11,,FLPS
Q14587|ensembl_protein_id=ENSP00000467781|entry=ZN268_HUMAN|source=pfam38|protein_name=Zinc,unknown,,gs_rich_neutral_region,5,,FLPS
Q14657|ensembl_protein_id=ENSP00000349923|entry=LAGE3_HUMAN|source=modomics|protein_name=EKC/KEOPS,tRNA,,disorder_rich_spacer_region,42,,FLPS
Q14671|ensembl_protein_id=ENSP00000257075|entry=PUM1_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,aromatic_sticker_region,69,,FLPS
Q14671|ensembl_protein_id=ENSP00000257075|entry=PUM1_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,disorder_rich_spacer_region,134,,FLPS
Q14671|ensembl_protein_id=ENSP00000257075|entry=PUM1_HUMAN|source=rbpdb|protein_name=Pumilio,mRNA,,gs_rich_neutral_region,213,,FLPS
Q14684|ensembl_protein_id=ENSP00000339145|entry=RRP1B_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,arginine_rich_rna_contact_region,10,,FLPS
Q14684|ensembl_protein_id=ENSP00000339145|entry=RRP1B_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,aromatic_sticker_region,29,,FLPS
Q14684|ensembl_protein_id=ENSP00000339145|entry=RRP1B_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,basic_enriched_region,24,,FLPS
Q14684|ensembl_protein_id=ENSP00000339145|entry=RRP1B_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,disorder_rich_spacer_region,15,,FLPS
Q14684|ensembl_protein_id=ENSP00000339145|entry=RRP1B_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,gs_rich_neutral_region,25,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,acidic_region,8,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,aromatic_sticker_region,33,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,basic_enriched_region,50,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,disorder_rich_spacer_region,32,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,hydrophobic_region,6,,FLPS
Q14690|ensembl_protein_id=ENSP00000358812|entry=RRP5_HUMAN|source=pfam27|protein_name=Protein,snoRNA,,unmapped_physicochemical_properties,29,,FLPS
Q14692|ensembl_protein_id=ENSP00000363642|entry=BMS1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,acidic_region,123,,FLPS
Q14692|ensembl_protein_id=ENSP00000363642|entry=BMS1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,basic_enriched_region,110,,FLPS
Q14692|ensembl_protein_id=ENSP00000363642|entry=BMS1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,other,23,,FLPS
Q14694|ensembl_protein_id=ENSP00000219473|entry=UBP10_HUMAN|source=pfam27|protein_name=Ubiquitin,mRNA,,acidic_region,16,,FLPS
Q14694|ensembl_protein_id=ENSP00000219473|entry=UBP10_HUMAN|source=pfam27|protein_name=Ubiquitin,mRNA,,aromatic_sticker_region,40,,FLPS
Q14694|ensembl_protein_id=ENSP00000219473|entry=UBP10_HUMAN|source=pfam27|protein_name=Ubiquitin,mRNA,,basic_enriched_region,5,,FLPS
Q14694|ensembl_protein_id=ENSP00000219473|entry=UBP10_HUMAN|source=pfam27|protein_name=Ubiquitin,mRNA,,disorder_rich_spacer_region,6,,FLPS
Q14764|ensembl_protein_id=ENSP00000378760|entry=MVP_HUMAN|source=pfam27|protein_name=Major,ncRNA,,acidic_region,7,,FLPS
Q14764|ensembl_protein_id=ENSP00000378760|entry=MVP_HUMAN|source=pfam27|protein_name=Major,ncRNA,,arginine_rich_rna_contact_region,15,,FLPS
Q14764|ensembl_protein_id=ENSP00000378760|entry=MVP_HUMAN|source=pfam27|protein_name=Major,ncRNA,,unmapped_physicochemical_properties,13,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,acidic_region,253,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,aromatic_sticker_region,60,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,basic_enriched_region,124,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,disorder_rich_spacer_region,43,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,hydrophobic_region,5,,FLPS
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,other,88,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,acidic_region,151,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,arginine_rich_rna_contact_region,27,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,aromatic_sticker_region,41,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,basic_enriched_region,68,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,disorder_rich_spacer_region,25,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,other,193,,FLPS
Q14966|ensembl_protein_id=ENSP00000386433|entry=ZN638_HUMAN|source=pfam27|protein_name=Zinc,mRNA,,unmapped_physicochemical_properties,24,,FLPS
Q14974|ensembl_protein_id=ENSP00000290158|entry=IMB1_HUMAN|source=pfam27|protein_name=Importin,mRNA,,acidic_region,16,,FLPS
Q14974|ensembl_protein_id=ENSP00000290158|entry=IMB1_HUMAN|source=pfam27|protein_name=Importin,mRNA,,hydrophobic_region,15,,FLPS
Q14CZ7|ensembl_protein_id=ENSP00000264669|entry=FAKD3_HUMAN|source=pfam27|protein_name=FAST,mRNA,,aromatic_sticker_region,17,,FLPS
Q14CZ7|ensembl_protein_id=ENSP00000264669|entry=FAKD3_HUMAN|source=pfam27|protein_name=FAST,mRNA,,unmapped_physicochemical_properties,23,,FLPS
Q15007|ensembl_protein_id=ENSP00000336911|entry=FL2D_HUMAN|source=modomics|protein_name=Pre-mRNA-splicing,mRNA,,disorder_rich_spacer_region,111,,FLPS
Q15020|ensembl_protein_id=ENSP00000414453|entry=SART3_HUMAN|source=rbpdb|protein_name=Spliceosome,snRNA,,acidic_region,72,,FLPS
Q15020|ensembl_protein_id=ENSP00000414453|entry=SART3_HUMAN|source=rbpdb|protein_name=Spliceosome,snRNA,,basic_enriched_region,9,,FLPS
Q15020|ensembl_protein_id=ENSP00000414453|entry=SART3_HUMAN|source=rbpdb|protein_name=Spliceosome,snRNA,,disorder_rich_spacer_region,55,,FLPS
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,acidic_region,35,,FLPS
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,arginine_rich_rna_contact_region,6,,FLPS
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,aromatic_sticker_region,9,,FLPS
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,disorder_rich_spacer_region,8,,FLPS
Q15022|ensembl_protein_id=ENSP00000316578|entry=SUZ12_HUMAN|source=pfam27|protein_name=Polycomb,ncRNA,,gs_rich_neutral_region,44,,FLPS
Q15029|ensembl_protein_id=ENSP00000465058|entry=U5S1_HUMAN|source=pfam27|protein_name=116,tRNA,,acidic_region,34,,FLPS
Q15029|ensembl_protein_id=ENSP00000465058|entry=U5S1_HUMAN|source=pfam27|protein_name=116,tRNA,,other,5,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,acidic_region,19,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,aromatic_sticker_region,153,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,disorder_rich_spacer_region,89,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,gs_rich_neutral_region,133,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,hydrophobic_region,5,,FLPS
Q15032|ensembl_protein_id=ENSP00000264160|entry=R3HD1_HUMAN|source=pfam27|protein_name=R3H,unknown,,other,116,,FLPS
Q15050|ensembl_protein_id=ENSP00000322396|entry=RRS1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,arginine_rich_rna_contact_region,102,,FLPS
Q15050|ensembl_protein_id=ENSP00000322396|entry=RRS1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,other,24,,FLPS
Q15056|ensembl_protein_id=ENSP00000265753|entry=IF4H_HUMAN|source=rbpdb|protein_name=Eukaryotic,mRNA,,gs_rich_neutral_region,14,,FLPS
Q15056|ensembl_protein_id=ENSP00000265753|entry=IF4H_HUMAN|source=rbpdb|protein_name=Eukaryotic,mRNA,,other,75,,FLPS
Q15061|ensembl_protein_id=ENSP00000384302|entry=WDR43_HUMAN|source=pfam27|protein_name=WD,pre-rRNA,,acidic_region,78,,FLPS
Q15061|ensembl_protein_id=ENSP00000384302|entry=WDR43_HUMAN|source=pfam27|protein_name=WD,pre-rRNA,,disorder_rich_spacer_region,5,,FLPS
Q15072|ensembl_protein_id=ENSP00000392095|entry=OZF_HUMAN|source=pfam38|protein_name=Zinc,unknown,,aromatic_sticker_region,23,,FLPS
Q15185|ensembl_protein_id=ENSP00000262033|entry=TEBP_HUMAN|source=pfam27|protein_name=Prostaglandin,ncRNA,,acidic_region,45,,FLPS
Q15185|ensembl_protein_id=ENSP00000262033|entry=TEBP_HUMAN|source=pfam27|protein_name=Prostaglandin,ncRNA,,hydrophobic_region,5,,FLPS
Q15233|ensembl_protein_id=ENSP00000441364|entry=NONO_HUMAN|source=pfam27|protein_name=Non-POU,ncRNA,,aromatic_sticker_region,33,,FLPS
Q15233|ensembl_protein_id=ENSP00000441364|entry=NONO_HUMAN|source=pfam27|protein_name=Non-POU,ncRNA,,disorder_rich_spacer_region,41,,FLPS
Q15233|ensembl_protein_id=ENSP00000441364|entry=NONO_HUMAN|source=pfam27|protein_name=Non-POU,ncRNA,,hydrophobic_region,18,,FLPS
Q15233|ensembl_protein_id=ENSP00000441364|entry=NONO_HUMAN|source=pfam27|protein_name=Non-POU,ncRNA,,other,78,,FLPS
Q15269|ensembl_protein_id=ENSP00000291576|entry=PWP2_HUMAN|source=pfam27|protein_name=Periodic,snoRNA,,acidic_region,16,,FLPS
Q15269|ensembl_protein_id=ENSP00000291576|entry=PWP2_HUMAN|source=pfam27|protein_name=Periodic,snoRNA,,disorder_rich_spacer_region,5,,FLPS
Q15269|ensembl_protein_id=ENSP00000291576|entry=PWP2_HUMAN|source=pfam27|protein_name=Periodic,snoRNA,,hydrophobic_region,10,,FLPS
Q15269|ensembl_protein_id=ENSP00000291576|entry=PWP2_HUMAN|source=pfam27|protein_name=Periodic,snoRNA,,other,17,,FLPS
Q15287|ensembl_protein_id=ENSP00000301730|entry=RNPS1_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,arginine_rich_rna_contact_region,107,,FLPS
Q15287|ensembl_protein_id=ENSP00000301730|entry=RNPS1_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,gs_rich_neutral_region,61,,FLPS
Q15287|ensembl_protein_id=ENSP00000301730|entry=RNPS1_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,other,65,,FLPS
Q15365|ensembl_protein_id=ENSP00000305556|entry=PCBP1_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,unmapped_physicochemical_properties,30,,FLPS
Q15366|ensembl_protein_id=ENSP00000394116|entry=PCBP2_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,hydrophobic_region,11,,FLPS
Q15366|ensembl_protein_id=ENSP00000394116|entry=PCBP2_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,other,17,,FLPS
Q15366|ensembl_protein_id=ENSP00000394116|entry=PCBP2_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,unmapped_physicochemical_properties,30,,FLPS
Q15393|ensembl_protein_id=ENSP00000305790|entry=SF3B3_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,acidic_region,22,,FLPS
Q15393|ensembl_protein_id=ENSP00000305790|entry=SF3B3_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,aromatic_sticker_region,38,,FLPS
Q15397|ensembl_protein_id=ENSP00000380982|entry=PUM3_HUMAN|source=pfam27|protein_name=Pumilio,mRNA,,basic_enriched_region,67,,FLPS
Q15397|ensembl_protein_id=ENSP00000380982|entry=PUM3_HUMAN|source=pfam27|protein_name=Pumilio,mRNA,,hydrophobic_region,7,,FLPS
Q15415|ensembl_protein_id=ENSP00000250831|entry=RBY1F_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,gs_rich_neutral_region,38,,FLPS
Q15415|ensembl_protein_id=ENSP00000250831|entry=RBY1F_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,other,184,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,acidic_region,157,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,arginine_rich_rna_contact_region,17,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,basic_enriched_region,29,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,disorder_rich_spacer_region,6,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,gs_rich_neutral_region,28,,FLPS
Q15424|ensembl_protein_id=ENSP00000292123|entry=SAFB1_HUMAN|source=pfam27|protein_name=Scaffold,mRNA,,other,280,,FLPS
Q15427|ensembl_protein_id=ENSP00000271628|entry=SF3B4_HUMAN|source=pfam38|protein_name=Splicing,mRNA,,aromatic_sticker_region,209,,FLPS
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,arginine_rich_rna_contact_region,8,,FLPS
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,aromatic_sticker_region,246,,FLPS
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,basic_enriched_region,29,,FLPS
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,gs_rich_neutral_region,8,,FLPS
Q15428|ensembl_protein_id=ENSP00000221494|entry=SF3A2_HUMAN|source=pfam27|protein_name=Splicing,snRNA,,hydrophobic_region,7,,FLPS
Q15434|ensembl_protein_id=ENSP00000262031|entry=RBMS2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,44,,FLPS
Q15434|ensembl_protein_id=ENSP00000262031|entry=RBMS2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,hydrophobic_region,5,,FLPS
Q15434|ensembl_protein_id=ENSP00000262031|entry=RBMS2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,other,13,,FLPS
Q15459|ensembl_protein_id=ENSP00000215793|entry=SF3A1_HUMAN|source=rbpdb|protein_name=Splicing,snRNA,,acidic_region,86,,FLPS
