uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q8NEJ9,315.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q8N8A6,666.0,pre-rRNA,CAST,1,1,1,2,3,2,3,2,1,2,-1,0.0
Q52LJ0,433.0,tRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q15397,648.0,mRNA,CAST,0,1,2,2,1,2,4,2,4,2,-1,0.0
Q92945,711.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
Q9BRP8,204.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q3L8U1,2897.0,unknown,CAST,0,1,0,2,3,3,3,4,3,5,-1,0.0
Q6P6C2,394.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q8IXT5,1001.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q5TBQ0,296.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
P57052,281.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
B5MCF9,571.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9UBB9,837.0,mRNA,CAST,0,1,0,2,1,2,1,2,0,2,-1,0.0
Q15061,677.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q86XN8,651.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q15796,467.0,ncRNA,CAST,0,1,0,2,2,2,2,2,2,2,-1,0.0
Q12906,894.0,mRNA,CAST,1,1,1,2,3,3,4,3,1,4,-1,0.0
Q9NRJ5,637.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q9UPQ9,1833.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9NVR5,837.0,unknown,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9BY44,585.0,tRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q5U5Q3,659.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q8N201,2190.0,snRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q99575,1024.0,ncRNA,CAST,1,1,1,2,3,2,4,2,4,2,-1,0.0
B5MCU0,990.0,unknown,CAST,0,1,2,2,0,2,0,2,0,2,-1,0.0
G5E9G0,351.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
P42696,430.0,mRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q14966,1978.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A7N4I394,994.0,snRNA,CAST,0,1,0,2,0,2,0,2,5,2,-1,0.0
Q8N5P1,291.0,unknown,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9Y4B4,1467.0,unknown,CAST,1,1,1,2,0,2,0,2,1,2,-1,0.0
Q8WVV9,542.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
B8ZZ98,158.0,mRNA,CAST,1,1,2,2,1,2,1,2,5,2,-1,0.0
Q96N16,626.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P61129,1189.0,unknown,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
C9JAB2,235.0,mRNA,CAST,0,1,2,2,1,2,1,2,5,2,-1,0.0
O75923,2080.0,unknown,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
E7ETU5,370.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q8NDG6,1382.0,ncRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
E7EWR4,597.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q2VPK5,515.0,tRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
O95628,575.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
P62750,156.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q96QC0,940.0,unknown,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
J3QT46,619.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q7Z7A3,348.0,tRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9H3J6,166.0,mRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
C9J323,145.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q96LT9,517.0,snRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
P27824,592.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q16630,551.0,mRNA,CAST,0,1,0,2,0,2,0,2,5,2,-1,0.0
C9J9B2,264.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
O00571,662.0,mRNA,CAST,1,1,2,2,3,2,3,2,5,2,-1,0.0
X6RDA4,248.0,ncRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q00839,825.0,mRNA,CAST,1,1,2,2,1,2,1,2,1,2,-1,0.0
Q9UI10,523.0,mRNA,CAST,1,1,1,2,3,2,4,2,4,2,-1,0.0
Q7L2E3,1194.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q01085,375.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
P57723,403.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q6R2W3,1325.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
C9JCE0,148.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q8IY81,847.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q15637,639.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q8NDF8,572.0,diverse,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
O14787,897.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A0A7P0N5L0,480.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
E7EV40,204.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q8NE35,698.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q5RKV6,272.0,diverse,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P0C7P1,496.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9H9A5,744.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q76FK4,1167.0,pre-rRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
O75460,977.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
D4PHA4,493.0,unknown,CAST,1,1,1,2,3,2,3,2,1,2,-1,0.0
Q8WW01,171.0,tRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q9H7B2,306.0,pre-rRNA,CAST,0,1,2,2,1,2,4,2,4,2,-1,0.0
Q96Q15,3661.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q02878,288.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
P61218,127.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
P79522,188.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P78316,857.0,pre-rRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q6P158,1386.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
H0Y6E7,292.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q9UMY1,257.0,unknown,CAST,0,1,0,2,0,2,0,2,4,2,-1,0.0
J3KQ82,459.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9H7Z6,458.0,ncRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q8NAT2,981.0,ncRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A0A0MSN9,333.0,mRNA,CAST,0,1,0,2,0,2,0,2,5,2,-1,0.0
P15170,499.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
P51991,378.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
A6NDY0,278.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q13428,1488.0,pre-rRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9BQ75,279.0,pre-rRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q9P1Y6,1649.0,mRNA,CAST,0,1,0,2,3,2,4,2,5,2,-1,0.0
Q5QJE6,756.0,pre-rRNA,CAST,0,1,0,2,3,2,4,2,4,2,-1,0.0
Q13601,381.0,snoRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q9HBD1,1191.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
Q8NE71,845.0,mRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
X6RJY0,320.0,snoRNA,CAST,0,1,0,2,0,2,0,2,4,2,-1,0.0
F8VVL1,160.0,mRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q5T7F5,372.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q8WXF0,261.0,mRNA,CAST,0,1,2,2,1,2,4,2,5,2,-1,0.0
Q9NWK9,470.0,snoRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
F6TAI2,324.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q8WUQ7,758.0,mRNA,CAST,0,1,0,2,0,2,4,2,5,2,-1,0.0
Q96CB8,462.0,snRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
E7ETK0,131.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q5QPL9,237.0,mRNA,CAST,1,1,1,2,2,2,2,2,2,2,-1,0.0
P54253,815.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q9UHC7,482.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
A0A0C4DG89,1032.0,snRNA,CAST,1,1,1,2,1,2,1,2,5,2,-1,0.0
C9JE40,543.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9H2U1,1008.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9BWE0,567.0,unknown,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q8N7X1,1067.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q6PI26,577.0,snoRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P56182,461.0,pre-rRNA,CAST,1,1,2,2,1,2,1,2,5,2,-1,0.0
Q86TG7,708.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q96EK7,910.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
C9J6P4,1024.0,ncRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q8IZH2,1706.0,diverse,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
O15042,1029.0,snRNA,CAST,1,1,1,2,1,3,1,4,5,5,-1,0.0
P38398,1863.0,ncRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q5T7N2,865.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
C9JP00,348.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q00059,246.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
E9PFF5,490.0,mRNA,CAST,0,1,0,2,0,2,0,2,4,2,-1,0.0
P47914,159.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
P62945,25.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
E9PB61,264.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
E7ET15,1028.0,snRNA,CAST,1,1,1,2,1,3,1,4,5,5,-1,0.0
Q5H9U9,1706.0,ncRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q4G0J3,582.0,ncRNA,CAST,0,1,0,2,0,3,0,4,0,5,-1,0.0
D6R9W6,518.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
F6VAP0,555.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
A0A0B4J203,849.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
D6R954,199.0,tRNA,CAST,0,1,0,2,0,2,4,2,0,2,-1,0.0
Q9BTF0,503.0,tRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9NP92,439.0,ribosomal protein,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9NQI0,724.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q99729,332.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q92540,1137.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q8IU60,420.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q9P2J5,1176.0,tRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q15797,465.0,ncRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
P53999,127.0,mRNA,CAST,0,1,2,2,1,2,4,2,5,2,-1,0.0
G5EA06,358.0,ribosomal protein,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q8TC59,973.0,ncRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
Q2WGJ9,1857.0,unknown,CAST,1,1,1,2,3,2,4,2,4,2,-1,0.0
E5RHF4,198.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q5TAP6,766.0,snoRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
E7ESL0,212.0,ribosomal protein,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
E5RJM0,639.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
O15372,352.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
E7EPX0,491.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
Q86SE5,291.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
E5RJZ9,265.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
P49756,843.0,mRNA,CAST,0,1,2,2,2,2,2,2,5,2,-1,0.0
Q9UHX1,559.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
E9PIF2,835.0,pre-rRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q16560,246.0,snRNA,CAST,1,1,1,2,3,2,3,2,5,2,-1,0.0
A1L020,520.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
Q9H0A0,1025.0,pre-rRNA,CAST,0,1,2,2,1,2,4,2,4,2,-1,0.0
E9PMM9,218.0,ribosomal protein,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
E9PL19,596.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
P29692,281.0,tRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
P78344,907.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q9Y2W1,955.0,mRNA,CAST,1,1,1,2,3,2,3,2,1,2,-1,0.0
H0YDK8,900.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P62851,125.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
P62861,133.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
P08240,638.0,ncRNA,CAST,1,1,1,2,3,2,4,2,4,2,-1,0.0
Q8N9N8,165.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q14498,530.0,mRNA,CAST,0,1,2,2,1,2,4,2,5,2,-1,0.0
Q12872,951.0,mRNA,CAST,1,1,2,2,1,3,1,4,5,5,-1,0.0
Q8ND04,991.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
P51513,507.0,mRNA,CAST,0,1,0,2,2,2,2,2,2,2,-1,0.0
A0A0C4DGG8,1043.0,mRNA,CAST,0,1,0,2,0,3,0,4,0,5,-1,0.0
Q8IWX8,916.0,mRNA,CAST,0,1,2,2,3,2,3,2,3,2,-1,0.0
Q96FC9,970.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9BZJ0,848.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
F5GYR3,275.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q15233,471.0,ncRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
Q8N1W1,1705.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q99717,465.0,ncRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9Y4C8,960.0,pre-rRNA,CAST,0,1,0,2,1,2,1,2,0,2,-1,0.0
O60942,597.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9UPS6,1966.0,ncRNA,CAST,1,1,1,2,0,2,0,2,1,2,-1,0.0
O60522,2096.0,ncRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
P56270,477.0,unknown,CAST,0,1,0,2,2,2,2,2,2,2,-1,0.0
Q7Z5Q1,589.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
O95453,639.0,mRNA,CAST,0,1,0,2,0,2,0,2,4,2,-1,0.0
Q9Y5A9,579.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9NP64,241.0,unknown,CAST,1,1,1,2,3,2,4,2,4,2,-1,0.0
H0YGT4,134.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
F8VQP2,1073.0,mRNA,CAST,0,1,2,2,3,2,3,2,5,2,-1,0.0
Q5JTH9,1297.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
H0YH84,186.0,mRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q9UIF9,1905.0,ncRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P86452,979.0,unknown,CAST,1,1,2,2,3,2,4,2,4,2,-1,0.0
F8VU11,892.0,snRNA,CAST,0,1,2,2,0,2,0,2,0,2,-1,0.0
H0YI55,253.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
F8VXY6,228.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
F8VP89,275.0,mRNA,CAST,0,1,2,2,1,2,1,2,5,2,-1,0.0
O15037,678.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
Q13243,272.0,mRNA,CAST,0,1,2,2,1,2,1,2,5,2,-1,0.0
Q9HCK8,2581.0,mRNA,CAST,1,1,1,2,3,3,3,4,3,5,-1,0.0
G3V529,816.0,pre-rRNA,CAST,1,1,1,2,1,2,4,2,4,2,-1,0.0
H0YKX1,171.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
H0YLQ7,131.0,unknown,CAST,0,1,0,2,0,2,4,2,0,2,-1,0.0
H3BM89,333.0,ribosomal protein,CAST,0,1,2,2,2,2,4,2,4,2,-1,0.0
H3BMQ2,146.0,pre-rRNA,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q9H6T0,727.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
Q12788,808.0,snoRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
H3BNJ4,201.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q14137,746.0,pre-rRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
H3BPD0,197.0,unknown,CAST,1,1,2,2,1,2,1,2,2,2,-1,0.0
H3BPE7,527.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
H3BPG5,128.0,mRNA,CAST,0,1,2,2,1,2,4,2,5,2,-1,0.0
Q96F86,508.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
A5YKK6,2376.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9Y2V2,147.0,mRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
H3BSG4,173.0,tRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
H3BSW6,586.0,tRNA,CAST,1,1,2,2,2,2,2,2,2,2,-1,0.0
Q96J87,481.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
I3L0N7,115.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q96SZ4,780.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q92667,903.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A0A140TA76,344.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
J3QL05,130.0,mRNA,CAST,0,1,0,2,0,2,4,2,5,2,-1,0.0
P61254,145.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
J3QS41,1943.0,mRNA,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
Q9C0B9,1178.0,unknown,CAST,0,1,0,2,0,3,0,4,0,5,-1,0.0
K7EJ78,129.0,ribosomal protein,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
Q15029,972.0,tRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
K7EJB9,349.0,mRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
O95707,220.0,ncRNA,CAST,0,1,2,2,1,2,4,2,5,2,-1,0.0
D6W5Y5,297.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
K7EKH9,261.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
O00411,1230.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9BTD8,480.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
K7EPB9,110.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9UKJ3,1502.0,unknown,CAST,0,1,2,2,3,2,3,2,3,2,-1,0.0
O00267,1087.0,mRNA,CAST,1,1,1,2,3,2,3,2,1,2,-1,0.0
Q9Y4Z0,139.0,snRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
M0QY97,910.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
M0QZ34,200.0,pre-rRNA,CAST,0,1,0,2,0,2,4,2,0,2,-1,0.0
Q9ULX6,646.0,mRNA,CAST,1,1,2,2,1,2,1,2,1,2,-1,0.0
M0R1H0,178.0,snoRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
M0R226,184.0,ribosomal protein,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q9NW07,568.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
M0R2C6,588.0,tRNA,CAST,1,1,1,2,3,2,3,2,3,2,-1,0.0
Q9GZY0,626.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
P08621,437.0,snRNA,CAST,1,1,1,2,3,2,3,2,1,3,-1,0.0
A6NHQ2,334.0,snoRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
Q96T37,977.0,mRNA,CAST,0,1,2,2,3,3,3,4,3,5,-1,0.0
R4GNH1,168.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q96B70,501.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A6NFI3,1004.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A0A024R214,626.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A087WUV0,522.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A0A087WVF4,1798.0,unknown,CAST,1,1,1,2,3,2,3,2,1,2,-1,0.0
Q9Y2R4,599.0,pre-rRNA,CAST,0,1,2,2,1,2,4,2,4,2,-1,0.0
A0A024RCN4,479.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
O94761,1208.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A0A0D9SF53,733.0,unknown,CAST,1,1,2,2,3,2,3,2,5,2,-1,0.0
S4R469,234.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
A0A0D9SFM0,1687.0,unknown,CAST,1,1,1,2,1,2,4,2,1,2,-1,0.0
A0A1W2PPH5,198.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A2R8Y4L2,320.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q9HBD4,1679.0,unknown,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
A0A2R8Y6W8,807.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q14839,1912.0,unknown,CAST,1,1,1,2,0,3,0,4,1,5,-1,0.0
Q9BYX4,1025.0,ncRNA,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
A6NKG5,1358.0,unknown,CAST,1,1,1,2,1,2,1,2,1,2,-1,0.0
Q9ULG1,1556.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
Q99608,321.0,unknown,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
A0A590UJW6,1086.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A7I2V5M7,476.0,unknown,CAST,1,1,2,2,1,2,1,2,2,2,-1,0.0
A0A8I5KX04,1686.0,mRNA,CAST,1,1,1,2,3,3,3,4,3,5,-1,0.0
A0A8I5KNN2,808.0,pre-rRNA,CAST,0,1,2,2,1,2,1,2,5,2,-1,0.0
A0A8I5KSH6,925.0,unknown,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A8I5KVU2,1735.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0A8V8TR54,2114.0,unknown,CAST,1,1,1,2,0,3,0,4,1,5,-1,0.0
A0ABB0MN55,322.0,mRNA,CAST,0,1,2,2,2,2,2,2,2,2,-1,0.0
A0A994J7T5,750.0,mRNA,CAST,1,1,2,2,2,3,2,4,2,5,-1,0.0
A0AA34QW03,678.0,mRNA,CAST,1,1,2,2,3,2,3,2,3,2,-1,0.0
Q5T890,1561.0,unknown,CAST,0,1,0,2,3,2,3,2,3,2,-1,0.0
A0ABB0MV08,369.0,mRNA,CAST,0,1,0,2,0,2,0,2,0,2,-1,0.0
A0ACI8Q0P4,829.0,unknown,CAST,0,1,2,2,3,2,3,2,5,2,-1,0.0
A0ACI8P9Y7,1707.0,unknown,CAST,0,1,0,2,0,2,4,2,4,2,-1,0.0
