protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,is_medoid
Q14444,709.0,0,10,276.0,27.6,0.38928067700987307,3+,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,False
Q96B26,276.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8IYL2,757.0,0,4,92.0,23.0,0.1215323645970938,3+,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q8N5X7,224.0,0,3,82.0,27.333333333333332,0.36607142857142855,3+,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
A0A0C4DH24,114.0,1,1,16.0,16.0,0.14035087719298245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
A0A2U3TZN1,101.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P40429,203.0,2,2,38.0,19.0,0.18719211822660098,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q7Z6M4,381.0,1,1,71.0,71.0,0.18635170603674542,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BUJ2,856.0,0,8,339.0,42.375,0.39602803738317754,3+,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,False
Q9UPU9,718.0,0,6,80.0,13.333333333333334,0.11142061281337047,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,False
Q5MCW4,686.0,1,1,12.0,12.0,0.01749271137026239,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q969W8,418.0,0,3,22.0,7.333333333333333,0.05263157894736842,3+,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P24534,225.0,0,3,33.0,11.0,0.14666666666666667,3+,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NYF8,920.0,0,10,409.0,40.9,0.44456521739130433,3+,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,False
Q66PJ3,237.0,0,4,86.0,21.5,0.3628691983122363,3+,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
Q13595,282.0,0,3,168.0,56.0,0.5957446808510638,3+,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
P63167,89.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P29728,719.0,1,1,7.0,7.0,0.009735744089012517,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9HD33,250.0,2,2,96.0,48.0,0.384,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P55010,431.0,0,6,77.0,12.833333333333334,0.17865429234338748,3+,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9H0A6,362.0,0,3,40.0,13.333333333333334,0.11049723756906077,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
H0Y3K3,84.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9UIF8,2168.0,0,29,869.0,29.96551724137931,0.400830258302583,3+,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,False
Q9Y291,106.0,1,1,24.0,24.0,0.22641509433962265,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
J3KPP4,489.0,0,3,215.0,71.66666666666667,0.4396728016359918,3+,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q9ULR0,285.0,2,2,61.0,30.5,0.21403508771929824,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q6P2D0,407.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P31943,449.0,2,2,103.0,51.5,0.22939866369710468,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False
X6RAY8,357.0,2,2,52.0,26.0,0.14565826330532214,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8IY21,1712.0,0,6,138.0,23.0,0.08060747663551401,3+,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
P09543,421.0,1,1,6.0,6.0,0.014251781472684086,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P49406,292.0,2,2,67.0,33.5,0.22945205479452055,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8TE96,717.0,0,6,81.0,13.5,0.11297071129707113,3+,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
A0A0B4J1V9,884.0,0,4,83.0,20.75,0.09389140271493213,3+,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
P83731,157.0,2,2,65.0,32.5,0.4140127388535032,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O14647,1828.0,0,24,684.0,28.5,0.3741794310722101,3+,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,False
P35269,517.0,0,7,134.0,19.142857142857142,0.25918762088974856,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P46199,727.0,0,4,113.0,28.25,0.15543328748280605,3+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,False
P49207,117.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BPZ3,127.0,2,2,43.0,21.5,0.33858267716535434,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9BVP2,549.0,0,7,204.0,29.142857142857142,0.37158469945355194,3+,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
A8MXP9,895.0,0,11,358.0,32.54545454545455,0.4,3+,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False
Q8N9N2,400.0,0,3,49.0,16.333333333333332,0.1225,3+,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5T760,491.0,0,6,255.0,42.5,0.5193482688391039,3+,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,False
P51825,1210.0,0,16,572.0,35.75,0.4727272727272727,3+,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,False
Q14764,893.0,0,3,35.0,11.666666666666666,0.03919372900335946,3+,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
Q99613,913.0,0,8,148.0,18.5,0.16210295728368018,3+,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False
Q96QR8,312.0,0,5,70.0,14.0,0.22435897435897437,3+,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
P78406,368.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9P2E3,1918.0,0,10,468.0,46.8,0.2440041710114703,3+,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
P50914,215.0,1,1,124.0,124.0,0.5767441860465117,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y4F3,1742.0,0,14,247.0,17.642857142857142,0.1417910447761194,3+,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,False
Q9BSV6,310.0,2,2,44.0,22.0,0.14193548387096774,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P62241,208.0,2,2,51.0,25.5,0.24519230769230768,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NUM4,274.0,0,3,23.0,7.666666666666667,0.08394160583941605,3+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
A0A5H1ZRQ2,731.0,0,9,241.0,26.77777777777778,0.32968536251709984,3+,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
Q8NEJ9,315.0,0,4,42.0,10.5,0.13333333333333333,3+,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
A2A2Q9,398.0,1,1,6.0,6.0,0.01507537688442211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8N8A6,666.0,0,4,111.0,27.75,0.16666666666666666,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P82930,218.0,2,2,67.0,33.5,0.3073394495412844,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q52LJ0,433.0,2,2,107.0,53.5,0.2471131639722864,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
H9KVA5,152.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q15397,648.0,2,2,74.0,37.0,0.11419753086419752,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q9NVR2,710.0,2,2,18.0,9.0,0.02535211267605634,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q8TAA1,199.0,1,1,10.0,10.0,0.05025125628140704,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q92945,711.0,0,9,345.0,38.333333333333336,0.48523206751054854,3+,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,False
P57081,412.0,0,3,57.0,19.0,0.1383495145631068,3+,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9BRP8,204.0,0,3,44.0,14.666666666666666,0.21568627450980393,3+,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q3L8U1,2897.0,0,23,599.0,26.043478260869566,0.20676561960648948,3+,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,False
Q6P6C2,394.0,0,4,81.0,20.25,0.20558375634517767,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8IXT5,1001.0,0,9,464.0,51.55555555555556,0.46353646353646355,3+,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P82932,125.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P57721,371.0,2,2,47.0,23.5,0.12668463611859837,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
Q5TBQ0,296.0,1,1,22.0,22.0,0.07432432432432433,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P57052,281.0,0,3,23.0,7.666666666666667,0.08185053380782918,3+,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
F8WDU6,201.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B1AHD1,132.0,1,1,11.0,11.0,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
B5MCF9,571.0,0,6,142.0,23.666666666666668,0.2486865148861646,3+,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q9UBB9,837.0,0,5,84.0,16.8,0.1003584229390681,3+,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q15061,677.0,2,2,83.0,41.5,0.12259970457902511,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
B5MCY1,1934.0,0,5,56.0,11.2,0.028955532574974147,3+,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,False
Q86XN8,651.0,0,8,383.0,47.875,0.5883256528417818,3+,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,False
Q15796,467.0,0,4,53.0,13.25,0.11349036402569593,3+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q9NQZ3,744.0,0,8,134.0,16.75,0.18010752688172044,3+,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q12906,894.0,0,10,367.0,36.7,0.4105145413870246,3+,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,False
Q9NRJ5,637.0,0,7,136.0,19.428571428571427,0.21350078492935637,3+,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
Q9UPQ9,1833.0,0,22,671.0,30.5,0.36606655755591927,3+,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,False
Q9NVR5,837.0,0,6,225.0,37.5,0.26881720430107525,3+,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
P62081,194.0,1,1,23.0,23.0,0.11855670103092783,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9HC16,384.0,1,1,7.0,7.0,0.018229166666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Q9BY44,585.0,2,2,30.0,15.0,0.05128205128205128,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O14980,1071.0,1,1,12.0,12.0,0.011204481792717087,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
B5MCH7,343.0,1,1,10.0,10.0,0.029154518950437316,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5U5Q3,659.0,0,9,266.0,29.555555555555557,0.40364188163884673,3+,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,False
Q8N201,2190.0,0,13,189.0,14.538461538461538,0.0863013698630137,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,False
Q99575,1024.0,0,5,98.0,19.6,0.095703125,3+,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q16762,297.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B5MCU0,990.0,0,13,467.0,35.92307692307692,0.4717171717171717,3+,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,False
G5E9G0,351.0,2,2,78.0,39.0,0.2222222222222222,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
Q8IZ13,594.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P42696,430.0,0,4,45.0,11.25,0.10465116279069768,3+,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q14966,1978.0,0,15,529.0,35.266666666666666,0.26744186046511625,3+,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,False
A0A7N4I394,994.0,0,12,385.0,32.083333333333336,0.3873239436619718,3+,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,False
Q13901,141.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8N5P1,291.0,2,2,61.0,30.5,0.20962199312714777,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y4B4,1467.0,0,13,229.0,17.615384615384617,0.15610088616223586,3+,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,False
Q8WVV9,542.0,0,6,87.0,14.5,0.16051660516605165,3+,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,False
B8ZZ98,158.0,0,3,112.0,37.333333333333336,0.7088607594936709,3+,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
Q9Y4Y9,91.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96N16,626.0,2,2,41.0,20.5,0.06549520766773163,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P61129,1189.0,0,14,486.0,34.714285714285715,0.4087468460891506,3+,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,False
C9JAB2,235.0,2,2,179.0,89.5,0.7617021276595745,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
O75923,2080.0,0,10,131.0,13.1,0.06298076923076923,3+,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
B8ZZV5,101.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B8ZZK4,79.0,1,1,8.0,8.0,0.10126582278481013,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B9A037,69.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E7ETU5,370.0,2,2,42.0,21.0,0.11351351351351352,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8NDG6,1382.0,0,3,67.0,22.333333333333332,0.04848046309696093,3+,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
F6XMP4,155.0,0,3,48.0,16.0,0.3096774193548387,3+,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P26639,723.0,2,2,38.0,19.0,0.05255878284923928,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False
E7EX53,133.0,1,1,54.0,54.0,0.40601503759398494,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E7EWR4,597.0,0,6,248.0,41.333333333333336,0.4154103852596315,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,False
Q2VPK5,515.0,0,6,117.0,19.5,0.22718446601941747,3+,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,False
F6YDS7,81.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O95628,575.0,0,6,177.0,29.5,0.30782608695652175,3+,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
F6XX82,94.0,2,2,43.0,21.5,0.4574468085106383,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P62750,156.0,2,2,66.0,33.0,0.4230769230769231,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P78346,268.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96QC0,940.0,0,9,455.0,50.55555555555556,0.48404255319148937,3+,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,False
C9JQX9,83.0,1,1,33.0,33.0,0.39759036144578314,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q96EH5,51.0,1,1,6.0,6.0,0.11764705882352941,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z2W9,205.0,2,2,71.0,35.5,0.3463414634146341,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
H0Y450,441.0,1,1,25.0,25.0,0.05668934240362812,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
E7ENR5,236.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
J3QT46,619.0,0,3,32.0,10.666666666666666,0.051696284329563816,3+,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z7A3,348.0,0,6,159.0,26.5,0.45689655172413796,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
Q8NB42,609.0,1,1,5.0,5.0,0.008210180623973728,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
C9JGP4,144.0,1,1,13.0,13.0,0.09027777777777778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H3J6,166.0,1,1,36.0,36.0,0.21686746987951808,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5T8Z2,184.0,2,2,49.0,24.5,0.266304347826087,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q14576,367.0,1,1,18.0,18.0,0.04904632152588556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q5SZ64,190.0,1,1,9.0,9.0,0.04736842105263158,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
O77932,396.0,0,3,47.0,15.666666666666666,0.11868686868686869,3+,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
C9J323,145.0,1,1,18.0,18.0,0.12413793103448276,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q96LT9,517.0,0,5,128.0,25.6,0.24758220502901354,3+,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
C9J2Y9,1167.0,0,7,133.0,19.0,0.11396743787489289,3+,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
P27824,592.0,0,6,157.0,26.166666666666668,0.2652027027027027,3+,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q16630,551.0,0,3,320.0,106.66666666666667,0.5807622504537205,3+,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False
H7BZW6,143.0,1,1,8.0,8.0,0.055944055944055944,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
C9J9B2,264.0,0,4,71.0,17.75,0.2689393939393939,3+,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
Q15072,292.0,2,2,23.0,11.5,0.07876712328767123,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y3F4,350.0,2,2,18.0,9.0,0.05142857142857143,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9UI43,246.0,1,1,6.0,6.0,0.024390243902439025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O00571,662.0,2,2,142.0,71.0,0.21450151057401812,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False
Q5TA45,600.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P52434,150.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5GAN6,216.0,1,1,17.0,17.0,0.0787037037037037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
P0CF97,657.0,0,3,17.0,5.666666666666667,0.0258751902587519,3+,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
X6RDA4,248.0,2,2,35.0,17.5,0.14112903225806453,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
Q96P11,429.0,1,1,9.0,9.0,0.02097902097902098,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q00839,825.0,0,9,369.0,41.0,0.44727272727272727,3+,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,False
P31944,242.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q15366,365.0,0,3,58.0,19.333333333333332,0.1589041095890411,3+,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,False
Q96I27,306.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9UI10,523.0,0,4,87.0,21.75,0.16634799235181644,3+,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
B1APK8,227.0,3,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
