uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q03701,pre-rRNA,1054.0,6,211,0.20018975332068312,3+,FLPS
Q04637,mRNA,1599.0,16,503,0.3145716072545341,3+,FLPS
Q05048,mRNA,431.0,1,21,0.048723897911832945,1,FLPS
Q05481,unknown,1191.0,2,70,0.05877413937867338,2,FLPS
Q05519,mRNA,484.0,4,242,0.5,3+,FLPS
Q05823,ncRNA,741.0,1,8,0.010796221322537112,1,FLPS
Q06265,diverse,439.0,4,63,0.14350797266514806,3+,FLPS
Q06787,mRNA,632.0,4,95,0.15031645569620253,3+,FLPS
Q06830,mRNA,199.0,1,10,0.05025125628140704,1,FLPS
Q07020,ribosomal protein,188.0,2,52,0.2765957446808511,2,FLPS
Q07021,mRNA,282.0,2,23,0.08156028368794327,2,FLPS
Q07352,mRNA,338.0,2,63,0.1863905325443787,2,FLPS
Q07666,mRNA,443.0,6,208,0.46952595936794583,3+,FLPS
Q07864,unknown,2286.0,7,100,0.04374453193350831,3+,FLPS
Q07955,mRNA,248.0,2,65,0.2620967741935484,2,FLPS
Q08117,unknown,197.0,3,94,0.47715736040609136,3+,FLPS
Q08170,mRNA,494.0,5,338,0.6842105263157895,3+,FLPS
Q08211,ncRNA,1270.0,8,219,0.17244094488188977,3+,FLPS
Q08AF3,unknown,891.0,2,13,0.014590347923681257,2,FLPS
Q08J23,tRNA,767.0,4,60,0.07822685788787484,3+,FLPS
Q09161,mRNA,790.0,6,68,0.08607594936708861,3+,FLPS
Q12788,snoRNA,808.0,2,40,0.04950495049504951,2,FLPS
Q12849,mRNA,480.0,7,135,0.28125,3+,FLPS
Q12872,mRNA,951.0,13,399,0.4195583596214511,3+,FLPS
Q12874,snRNA,501.0,4,71,0.14171656686626746,3+,FLPS
Q12904,tRNA,312.0,2,39,0.125,2,FLPS
Q12905,mRNA,390.0,3,85,0.21794871794871795,3+,FLPS
Q12906,mRNA,894.0,10,367,0.4105145413870246,3+,FLPS
Q12926,mRNA,359.0,1,38,0.10584958217270195,1,FLPS
Q12972,diverse,351.0,4,88,0.25071225071225073,3+,FLPS
Q12986,mRNA,1120.0,7,595,0.53125,3+,FLPS
Q12996,mRNA,717.0,3,96,0.13389121338912133,3+,FLPS
Q13064,mRNA,507.0,7,155,0.3057199211045365,3+,FLPS
Q13117,mRNA,558.0,4,90,0.16129032258064516,3+,FLPS
Q13148,mRNA,414.0,3,163,0.39371980676328505,3+,FLPS
Q13151,mRNA,305.0,3,137,0.4491803278688525,3+,FLPS
Q13155,tRNA,320.0,2,28,0.0875,2,FLPS
Q13242,mRNA,221.0,2,63,0.2850678733031674,2,FLPS
Q13243,mRNA,272.0,2,128,0.47058823529411764,2,FLPS
Q13247,mRNA,344.0,2,202,0.5872093023255814,2,FLPS
Q13283,mRNA,466.0,6,222,0.47639484978540775,3+,FLPS
Q13310,mRNA,644.0,4,112,0.17391304347826086,3+,FLPS
Q13325,tRNA,482.0,1,26,0.05394190871369295,1,FLPS
Q13360,unknown,481.0,1,24,0.0498960498960499,1,FLPS
Q13395,mRNA,1621.0,10,243,0.1499074645280691,3+,FLPS
Q13405,ribosomal protein,166.0,1,31,0.18674698795180722,1,FLPS
Q13428,pre-rRNA,1488.0,29,564,0.3790322580645161,3+,FLPS
Q13435,mRNA,895.0,16,455,0.5083798882681564,3+,FLPS
Q13485,ncRNA,552.0,5,108,0.1956521739130435,3+,FLPS
Q13523,snRNA,1007.0,9,443,0.4399205561072492,3+,FLPS
Q13573,mRNA,536.0,4,108,0.20149253731343283,3+,FLPS
Q13595,mRNA,282.0,3,168,0.5957446808510638,3+,FLPS
Q13601,snoRNA,381.0,3,82,0.2152230971128609,3+,FLPS
Q13686,mRNA,389.0,2,36,0.09254498714652956,2,FLPS
Q13823,pre-rRNA,731.0,9,170,0.23255813953488372,3+,FLPS
Q13825,mRNA,339.0,2,32,0.0943952802359882,2,FLPS
Q13895,pre-rRNA,437.0,2,35,0.08009153318077804,2,FLPS
Q14011,mRNA,172.0,3,88,0.5116279069767442,3+,FLPS
Q14103,mRNA,355.0,4,164,0.4619718309859155,3+,FLPS
Q14137,pre-rRNA,746.0,6,146,0.19571045576407506,3+,FLPS
Q14146,pre-rRNA,1524.0,5,69,0.045275590551181105,3+,FLPS
Q14147,mRNA,1143.0,7,107,0.09361329833770779,3+,FLPS
Q14151,mRNA,953.0,10,447,0.4690451206715635,3+,FLPS
Q14152,mRNA,1382.0,6,694,0.5021707670043415,3+,FLPS
Q14157,mRNA,1087.0,14,577,0.53081876724931,3+,FLPS
Q14197,tRNA,206.0,2,50,0.24271844660194175,2,FLPS
Q14204,mRNA,4646.0,10,196,0.04218682737839001,3+,FLPS
Q14206,unknown,197.0,4,51,0.25888324873096447,3+,FLPS
Q14249,diverse,297.0,3,82,0.2760942760942761,3+,FLPS
Q14258,mRNA,630.0,6,159,0.2523809523809524,3+,FLPS
Q14296,mRNA,549.0,7,157,0.2859744990892532,3+,FLPS
Q14444,mRNA,709.0,10,276,0.38928067700987307,3+,FLPS
Q14493,mRNA,270.0,3,58,0.21481481481481482,3+,FLPS
Q14498,mRNA,530.0,3,134,0.2528301886792453,3+,FLPS
Q14562,mRNA,1220.0,7,214,0.17540983606557378,3+,FLPS
Q14576,mRNA,367.0,1,18,0.04904632152588556,1,FLPS
Q14587,unknown,947.0,3,21,0.022175290390707498,3+,FLPS
Q14657,tRNA,143.0,2,42,0.2937062937062937,2,FLPS
Q14671,mRNA,1186.0,13,416,0.35075885328836426,3+,FLPS
Q14684,pre-rRNA,758.0,7,103,0.1358839050131926,3+,FLPS
Q14690,snoRNA,1871.0,9,158,0.08444681988241583,3+,FLPS
Q14692,pre-rRNA,1282.0,13,256,0.1996879875195008,3+,FLPS
Q14694,mRNA,798.0,5,67,0.08395989974937343,3+,FLPS
Q14764,ncRNA,893.0,3,35,0.03919372900335946,3+,FLPS
Q14839,unknown,1912.0,23,573,0.2996861924686193,3+,FLPS
Q14966,mRNA,1978.0,15,529,0.26744186046511625,3+,FLPS
Q14974,mRNA,876.0,3,31,0.03538812785388128,3+,FLPS
Q14CZ7,mRNA,662.0,2,40,0.06042296072507553,2,FLPS
Q15007,mRNA,396.0,3,111,0.2803030303030303,3+,FLPS
Q15020,snRNA,963.0,8,136,0.14122533748701974,3+,FLPS
Q15022,ncRNA,739.0,5,102,0.13802435723951287,3+,FLPS
Q15029,tRNA,972.0,2,39,0.040123456790123455,2,FLPS
Q15032,unknown,1099.0,12,515,0.46860782529572337,3+,FLPS
Q15050,pre-rRNA,365.0,3,126,0.3452054794520548,3+,FLPS
Q15056,mRNA,248.0,2,89,0.3588709677419355,2,FLPS
Q15061,pre-rRNA,677.0,2,83,0.12259970457902511,2,FLPS
Q15072,unknown,292.0,2,23,0.07876712328767123,2,FLPS
Q15185,ncRNA,160.0,3,50,0.3125,3+,FLPS
Q15233,ncRNA,471.0,7,170,0.3609341825902335,3+,FLPS
Q15269,snoRNA,919.0,5,48,0.05223068552774755,3+,FLPS
Q15287,mRNA,305.0,4,233,0.7639344262295082,3+,FLPS
Q15365,mRNA,356.0,1,30,0.08426966292134831,1,FLPS
Q15366,mRNA,365.0,3,58,0.1589041095890411,3+,FLPS
Q15393,mRNA,1217.0,3,60,0.049301561216105176,3+,FLPS
Q15397,mRNA,648.0,2,74,0.11419753086419752,2,FLPS
Q15415,mRNA,496.0,4,222,0.4475806451612903,3+,FLPS
Q15424,mRNA,915.0,13,517,0.5650273224043716,3+,FLPS
Q15427,mRNA,424.0,1,209,0.49292452830188677,1,FLPS
Q15428,snRNA,464.0,5,298,0.6422413793103449,3+,FLPS
Q15434,mRNA,407.0,5,62,0.15233415233415235,3+,FLPS
Q15459,snRNA,793.0,10,346,0.43631778058007564,3+,FLPS
Q15477,mRNA,1246.0,6,55,0.044141252006420544,3+,FLPS
Q15633,mRNA,366.0,4,60,0.16393442622950818,3+,FLPS
Q15637,mRNA,639.0,7,285,0.4460093896713615,3+,FLPS
Q15646,ncRNA,514.0,2,34,0.06614785992217899,2,FLPS
Q15696,mRNA,482.0,3,237,0.491701244813278,3+,FLPS
Q15796,ncRNA,467.0,4,53,0.11349036402569593,3+,FLPS
Q15797,ncRNA,465.0,4,124,0.26666666666666666,3+,FLPS
Q15910,ncRNA,746.0,9,192,0.257372654155496,3+,FLPS
Q16206,mRNA,610.0,6,199,0.3262295081967213,3+,FLPS
Q16560,snRNA,246.0,2,108,0.43902439024390244,2,FLPS
Q16587,unknown,644.0,2,33,0.05124223602484472,2,FLPS
Q16594,snoRNA,264.0,3,75,0.2840909090909091,3+,FLPS
Q16600,unknown,458.0,1,5,0.010917030567685589,1,FLPS
Q16629,mRNA,238.0,2,182,0.7647058823529411,2,FLPS
Q16630,mRNA,551.0,3,320,0.5807622504537205,3+,FLPS
Q16637,snRNA,294.0,5,102,0.3469387755102041,3+,FLPS
Q17RN3,unknown,349.0,3,35,0.10028653295128939,3+,FLPS
Q17RY0,mRNA,729.0,7,174,0.23868312757201646,3+,FLPS
Q1KMD3,mRNA,747.0,9,291,0.3895582329317269,3+,FLPS
Q2M296,mRNA,383.0,3,78,0.20365535248041775,3+,FLPS
Q2NKX8,unknown,1250.0,5,147,0.1176,3+,FLPS
Q2NL82,pre-rRNA,804.0,5,165,0.20522388059701493,3+,FLPS
Q2Q1W2,ncRNA,868.0,9,148,0.17050691244239632,3+,FLPS
Q2TBE0,mRNA,894.0,6,74,0.08277404921700224,3+,FLPS
Q2VIR3,tRNA,472.0,2,53,0.11228813559322035,2,FLPS
Q2VPK5,tRNA,515.0,6,117,0.22718446601941747,3+,FLPS
Q2WGJ9,unknown,1857.0,11,295,0.15885837372105546,3+,FLPS
Q32MZ4,ncRNA,808.0,5,189,0.23391089108910892,3+,FLPS
Q32P41,tRNA,509.0,1,25,0.04911591355599214,1,FLPS
Q32P51,mRNA,320.0,2,118,0.36875,2,FLPS
Q3L8U1,unknown,2897.0,23,599,0.20676561960648948,3+,FLPS
Q3MHD2,mRNA,195.0,1,13,0.06666666666666667,1,FLPS
Q3MIT2,tRNA,529.0,2,23,0.043478260869565216,2,FLPS
Q3SXZ3,unknown,478.0,2,46,0.09623430962343096,2,FLPS
Q460N5,unknown,1801.0,6,92,0.05108273181565797,3+,FLPS
Q499Z4,unknown,452.0,4,130,0.28761061946902655,3+,FLPS
Q4G0J3,ncRNA,582.0,6,93,0.15979381443298968,3+,FLPS
Q4VXA5,mRNA,237.0,1,19,0.08016877637130802,1,FLPS
Q4VXU2,mRNA,619.0,4,113,0.1825525040387722,3+,FLPS
Q4ZG55,unknown,1949.0,12,278,0.1426372498717291,3+,FLPS
Q504Q3,mRNA,1202.0,6,103,0.08569051580698835,3+,FLPS
Q52LJ0,tRNA,433.0,2,107,0.2471131639722864,2,FLPS
Q53EL6,mRNA,469.0,5,84,0.1791044776119403,3+,FLPS
Q53F19,unknown,620.0,9,167,0.2693548387096774,3+,FLPS
Q53GL7,unknown,1025.0,6,151,0.1473170731707317,3+,FLPS
Q53GS9,snRNA,565.0,5,112,0.19823008849557522,3+,FLPS
Q53H54,tRNA,448.0,2,25,0.05580357142857143,2,FLPS
Q53S33,unknown,107.0,1,9,0.08411214953271028,1,FLPS
Q587J7,ncRNA,1177.0,2,40,0.033984706881903144,2,FLPS
Q58A45,mRNA,887.0,9,308,0.34723788049605414,3+,FLPS
Q5C9Z4,pre-rRNA,860.0,8,269,0.3127906976744186,3+,FLPS
Q5CZA5,unknown,627.0,1,5,0.007974481658692184,1,FLPS
Q5D1E8,ncRNA,599.0,5,112,0.18697829716193656,3+,FLPS
Q5FWF4,unknown,1079.0,2,35,0.03243744207599629,2,FLPS
Q5GAN4,unknown,147.0,1,6,0.04081632653061224,1,FLPS
Q5GAN6,unknown,216.0,1,17,0.0787037037037037,1,FLPS
Q5H9U9,ncRNA,1706.0,6,87,0.050996483001172335,3+,FLPS
Q5HYM0,diverse,836.0,4,66,0.07894736842105263,3+,FLPS
Q5JPI9,tRNA,236.0,2,23,0.09745762711864407,2,FLPS
Q5JSJ4,mRNA,861.0,3,67,0.07781649245063879,3+,FLPS
Q5JTH9,pre-rRNA,1297.0,7,169,0.13030069390902083,3+,FLPS
Q5JTZ9,tRNA,985.0,7,62,0.06294416243654823,3+,FLPS
Q5JVS0,mRNA,413.0,8,173,0.4188861985472155,3+,FLPS
Q5JW28,unknown,199.0,4,110,0.5527638190954773,3+,FLPS
Q5MCW4,unknown,686.0,1,12,0.01749271137026239,1,FLPS
Q5PRF9,mRNA,694.0,9,210,0.3025936599423631,3+,FLPS
Q5QJE6,pre-rRNA,756.0,8,118,0.15608465608465608,3+,FLPS
Q5QPL9,mRNA,237.0,2,61,0.25738396624472576,2,FLPS
Q5RKV6,diverse,272.0,4,65,0.23897058823529413,3+,FLPS
Q5RL73,mRNA,367.0,5,86,0.23433242506811988,3+,FLPS
Q5ST30,tRNA,1063.0,4,51,0.04797742238946378,3+,FLPS
Q5SY16,pre-rRNA,702.0,5,148,0.21082621082621084,3+,FLPS
Q5SZ64,mRNA,190.0,1,9,0.04736842105263158,1,FLPS
Q5SZQ8,mRNA,465.0,4,169,0.3634408602150538,3+,FLPS
Q5T1V6,mRNA,619.0,2,40,0.06462035541195477,2,FLPS
Q5T200,unknown,1668.0,20,1031,0.61810551558753,3+,FLPS
Q5T280,unknown,376.0,2,38,0.10106382978723404,2,FLPS
Q5T481,mRNA,1227.0,9,383,0.3121434392828036,3+,FLPS
Q5T5C7,tRNA,536.0,4,42,0.07835820895522388,3+,FLPS
Q5T5J6,mRNA,900.0,3,63,0.07,3+,FLPS
Q5T619,unknown,568.0,2,41,0.0721830985915493,2,FLPS
Q5T6F2,mRNA,1119.0,15,544,0.48614834673815904,3+,FLPS
Q5T760,mRNA,491.0,6,255,0.5193482688391039,3+,FLPS
Q5T764,ncRNA,474.0,2,24,0.05063291139240506,2,FLPS
Q5T7F5,mRNA,372.0,2,46,0.12365591397849462,2,FLPS
Q5T7N2,mRNA,865.0,8,305,0.35260115606936415,3+,FLPS
Q5T890,unknown,1561.0,8,146,0.09352978859705317,3+,FLPS
Q5T8P6,mRNA,1007.0,10,365,0.3624627606752731,3+,FLPS
Q5T8Z2,unknown,184.0,2,49,0.266304347826087,2,FLPS
Q5T9H5,mRNA,84.0,1,9,0.10714285714285714,1,FLPS
Q5TAP6,snoRNA,766.0,7,137,0.17885117493472585,3+,FLPS
Q5TAX3,ncRNA,1644.0,14,361,0.21958637469586376,3+,FLPS
Q5TBB1,diverse,312.0,4,106,0.33974358974358976,3+,FLPS
Q5TBQ0,mRNA,296.0,1,22,0.07432432432432433,1,FLPS
Q5TC82,mRNA,1133.0,8,287,0.2533097969991174,3+,FLPS
Q5U5Q3,mRNA,659.0,9,266,0.40364188163884673,3+,FLPS
Q5VTE6,mRNA,544.0,2,33,0.06066176470588235,2,FLPS
Q5VTL8,snRNA,546.0,5,319,0.5842490842490843,3+,FLPS
Q5VUC9,ncRNA,145.0,1,16,0.1103448275862069,1,FLPS
Q5VUG0,unknown,894.0,8,136,0.15212527964205816,3+,FLPS
Q5VV42,tRNA,579.0,4,39,0.06735751295336788,3+,FLPS
Q5VV67,mRNA,1664.0,17,815,0.48978365384615385,3+,FLPS
Q5VWX1,mRNA,349.0,3,153,0.4383954154727794,3+,FLPS
Q5VYS8,ncRNA,1495.0,11,154,0.10301003344481606,3+,FLPS
Q5VZF2,mRNA,373.0,4,144,0.38605898123324395,3+,FLPS
Q5VZU3,pre-rRNA,215.0,1,5,0.023255813953488372,1,FLPS
Q5W0B1,unknown,726.0,6,175,0.24104683195592286,3+,FLPS
Q5XG87,diverse,792.0,12,332,0.41919191919191917,3+,FLPS
Q659C4,mRNA,914.0,9,190,0.20787746170678337,3+,FLPS
Q66PJ3,mRNA,237.0,4,86,0.3628691983122363,3+,FLPS
Q68D06,tRNA,897.0,3,85,0.0947603121516165,3+,FLPS
Q69YN2,mRNA,538.0,3,34,0.06319702602230483,3+,FLPS
Q69YN4,mRNA,1812.0,15,340,0.18763796909492272,3+,FLPS
Q6AZW8,unknown,331.0,2,18,0.054380664652567974,2,FLPS
Q6BEB4,unknown,398.0,6,180,0.45226130653266333,3+,FLPS
Q6GMV3,tRNA,140.0,1,27,0.19285714285714287,1,FLPS
Q6I9Y2,mRNA,204.0,2,52,0.2549019607843137,2,FLPS
Q6IEG0,snRNA,339.0,6,122,0.35988200589970504,3+,FLPS
Q6IN84,pre-rRNA,353.0,1,28,0.07932011331444759,1,FLPS
Q6IPR3,tRNA,259.0,1,5,0.019305019305019305,1,FLPS
Q6L8Q7,mRNA,609.0,2,17,0.027914614121510674,2,FLPS
Q6NTF7,ncRNA,200.0,2,21,0.105,2,FLPS
Q6NXG1,mRNA,681.0,4,83,0.12187958883994127,3+,FLPS
Q6NZI2,pre-rRNA,390.0,4,127,0.32564102564102565,3+,FLPS
Q6P087,mRNA,351.0,2,58,0.16524216524216523,2,FLPS
Q6P158,mRNA,1386.0,7,93,0.0670995670995671,3+,FLPS
Q6P161,ribosomal protein,138.0,1,23,0.16666666666666666,1,FLPS
Q6P1Q9,tRNA,378.0,1,5,0.013227513227513227,1,FLPS
Q6P2E9,mRNA,1401.0,9,155,0.11063526052819414,3+,FLPS
Q6P2Q9,snRNA,2335.0,12,188,0.08051391862955032,3+,FLPS
Q6P6C2,mRNA,394.0,4,81,0.20558375634517767,3+,FLPS
Q6P9B9,snRNA,1019.0,11,157,0.15407262021589793,3+,FLPS
Q6PF06,tRNA,316.0,1,29,0.09177215189873418,1,FLPS
Q6PI26,snoRNA,577.0,3,105,0.18197573656845753,3+,FLPS
Q6PIY7,mRNA,484.0,1,32,0.06611570247933884,1,FLPS
Q6PJT7,mRNA,736.0,6,183,0.24864130434782608,3+,FLPS
Q6PKG0,mRNA,1096.0,16,361,0.3293795620437956,3+,FLPS
Q6R2W3,unknown,1325.0,5,139,0.10490566037735849,3+,FLPS
Q6UX04,mRNA,472.0,8,107,0.2266949152542373,3+,FLPS
Q6XE24,mRNA,437.0,6,118,0.2700228832951945,3+,FLPS
Q6ZMS7,unknown,546.0,3,121,0.2216117216117216,3+,FLPS
Q6ZN04,mRNA,569.0,11,200,0.351493848857645,3+,FLPS
Q6ZN17,mRNA,250.0,4,80,0.32,3+,FLPS
Q6ZN19,unknown,808.0,2,16,0.019801980198019802,2,FLPS
Q6ZNH5,unknown,498.0,3,51,0.10240963855421686,3+,FLPS
Q6ZP01,mRNA,1051.0,3,69,0.06565176022835395,3+,FLPS
Q6ZRS2,unknown,3230.0,44,1706,0.5281733746130031,3+,FLPS
Q6ZRY4,mRNA,209.0,2,38,0.18181818181818182,2,FLPS
Q71RC2,mRNA,724.0,5,110,0.15193370165745856,3+,FLPS
Q75QN2,snRNA,995.0,3,72,0.07236180904522613,3+,FLPS
Q76FK4,pre-rRNA,1167.0,14,263,0.22536418166238217,3+,FLPS
Q76MJ5,mRNA,926.0,5,95,0.10259179265658748,3+,FLPS
Q7KZ85,mRNA,1726.0,13,379,0.21958285052143686,3+,FLPS
Q7KZF4,mRNA,910.0,5,106,0.11648351648351649,3+,FLPS
Q7L0Y3,ncRNA,403.0,2,37,0.09181141439205956,2,FLPS
Q7L2E3,mRNA,1194.0,11,183,0.15326633165829145,3+,FLPS
Q7L2H7,mRNA,374.0,2,17,0.045454545454545456,2,FLPS
Q7L2J0,ncRNA,689.0,11,222,0.32220609579100146,3+,FLPS
Q7L3T8,tRNA,475.0,2,22,0.04631578947368421,2,FLPS
Q7L775,unknown,607.0,2,19,0.03130148270181219,2,FLPS
Q7L8L6,mRNA,764.0,1,29,0.03795811518324607,1,FLPS
Q7RTV0,mRNA,110.0,1,75,0.6818181818181818,1,FLPS
Q7Z2E3,diverse,356.0,2,17,0.047752808988764044,2,FLPS
Q7Z2T5,tRNA,733.0,5,97,0.13233287858117326,3+,FLPS
Q7Z2W4,mRNA,902.0,7,160,0.17738359201773837,3+,FLPS
Q7Z2W9,ribosomal protein,205.0,2,71,0.3463414634146341,2,FLPS
Q7Z2Z2,tRNA,1120.0,4,104,0.09285714285714286,3+,FLPS
Q7Z333,mRNA,2677.0,15,346,0.1292491595069107,3+,FLPS
Q7Z3E1,unknown,657.0,3,30,0.045662100456621,3+,FLPS
Q7Z3Z4,ncRNA,852.0,3,52,0.06103286384976526,3+,FLPS
Q7Z417,mRNA,695.0,4,159,0.22877697841726619,3+,FLPS
Q7Z478,mRNA,1369.0,9,172,0.1256391526661797,3+,FLPS
Q7Z4G4,tRNA,463.0,1,26,0.056155507559395246,1,FLPS
Q7Z570,unknown,1209.0,7,173,0.14309346567411083,3+,FLPS
Q7Z5Q1,mRNA,589.0,4,125,0.21222410865874364,3+,FLPS
Q7Z5W3,ncRNA,292.0,2,59,0.20205479452054795,2,FLPS
Q7Z6E9,mRNA,1792.0,23,734,0.4095982142857143,3+,FLPS
Q7Z6J9,tRNA,526.0,4,86,0.1634980988593156,3+,FLPS
Q7Z6M4,pre-rRNA,381.0,1,71,0.18635170603674542,1,FLPS
Q7Z6V5,tRNA,191.0,1,22,0.11518324607329843,1,FLPS
Q7Z739,mRNA,585.0,9,222,0.37948717948717947,3+,FLPS
Q7Z7A3,tRNA,348.0,6,159,0.45689655172413796,3+,FLPS
Q7Z7F7,ribosomal protein,128.0,2,59,0.4609375,2,FLPS
Q7Z7H8,ribosomal protein,261.0,2,33,0.12643678160919541,2,FLPS
Q7Z7L1,tRNA,901.0,2,65,0.07214206437291898,2,FLPS
Q86SE5,mRNA,291.0,4,145,0.49828178694158076,3+,FLPS
Q86SE8,pre-rRNA,214.0,3,77,0.3598130841121495,3+,FLPS
Q86SG3,mRNA,579.0,6,112,0.19343696027633853,3+,FLPS
Q86TB9,mRNA,770.0,6,250,0.3246753246753247,3+,FLPS
Q86TG7,unknown,708.0,9,172,0.24293785310734464,3+,FLPS
Q86TM3,mRNA,631.0,2,41,0.06497622820919176,2,FLPS
Q86TS9,ribosomal protein,123.0,1,17,0.13821138211382114,1,FLPS
Q86U06,mRNA,439.0,2,106,0.24145785876993167,2,FLPS
Q86U38,pre-rRNA,636.0,6,146,0.22955974842767296,3+,FLPS
Q86U42,mRNA,306.0,4,213,0.696078431372549,3+,FLPS
Q86U44,mRNA,580.0,3,59,0.10172413793103448,3+,FLPS
Q86U90,tRNA,279.0,2,60,0.21505376344086022,2,FLPS
Q86UA1,snRNA,669.0,5,87,0.13004484304932734,3+,FLPS
Q86US8,mRNA,1419.0,10,244,0.1719520789288231,3+,FLPS
Q86VM9,mRNA,953.0,13,670,0.7030430220356768,3+,FLPS
Q86W42,mRNA,341.0,1,8,0.02346041055718475,1,FLPS
Q86W50,snRNA,562.0,3,49,0.08718861209964412,3+,FLPS
Q86WX3,unknown,136.0,2,45,0.33088235294117646,2,FLPS
Q86XI8,unknown,627.0,7,194,0.3094098883572568,3+,FLPS
Q86XN8,mRNA,651.0,8,383,0.5883256528417818,3+,FLPS
Q86XP3,mRNA,938.0,10,233,0.2484008528784648,3+,FLPS
Q86XU0,unknown,584.0,2,24,0.0410958904109589,2,FLPS
Q86XZ4,mRNA,545.0,5,100,0.1834862385321101,3+,FLPS
Q86Y13,mRNA,1208.0,9,156,0.1291390728476821,3+,FLPS
Q86Y79,tRNA,214.0,1,6,0.028037383177570093,1,FLPS
Q86YF9,mRNA,867.0,8,169,0.19492502883506344,3+,FLPS
Q86YN6,unknown,1023.0,16,312,0.30498533724340177,3+,FLPS
Q8IU60,mRNA,420.0,1,13,0.030952380952380953,1,FLPS
Q8IUH3,mRNA,476.0,1,19,0.03991596638655462,1,FLPS
Q8IUX4,mRNA,373.0,1,16,0.04289544235924933,1,FLPS
Q8IV48,pre-rRNA,349.0,3,44,0.12607449856733524,3+,FLPS
Q8IWR0,unknown,971.0,3,107,0.1101956745623069,3+,FLPS
Q8IWX8,mRNA,916.0,10,548,0.5982532751091703,3+,FLPS
Q8IWZ3,unknown,2542.0,19,556,0.2187254130605822,3+,FLPS
Q8IWZ8,mRNA,645.0,8,189,0.2930232558139535,3+,FLPS
Q8IX01,mRNA,1082.0,7,187,0.17282809611829944,3+,FLPS
Q8IX12,mRNA,1150.0,8,447,0.38869565217391305,3+,FLPS
Q8IX18,mRNA,779.0,3,46,0.059050064184852376,3+,FLPS
Q8IXM3,ribosomal protein,137.0,1,41,0.29927007299270075,1,FLPS
Q8IXM6,unknown,262.0,2,50,0.19083969465648856,2,FLPS
Q8IXT5,mRNA,1001.0,9,464,0.46353646353646355,3+,FLPS
Q8IXZ2,mRNA,948.0,12,308,0.32489451476793246,3+,FLPS
Q8IY21,ncRNA,1712.0,6,138,0.08060747663551401,3+,FLPS
Q8IY31,unknown,132.0,1,6,0.045454545454545456,1,FLPS
Q8IY37,snoRNA,1157.0,8,203,0.17545375972342264,3+,FLPS
Q8IY81,pre-rRNA,847.0,11,154,0.18181818181818182,3+,FLPS
Q8IYB3,mRNA,904.0,15,743,0.8219026548672567,3+,FLPS
Q8IYB8,mRNA,786.0,2,27,0.03435114503816794,2,FLPS
Q8IYL2,tRNA,757.0,4,92,0.1215323645970938,3+,FLPS
Q8IYT2,mRNA,770.0,2,44,0.05714285714285714,2,FLPS
Q8IYX4,mRNA,353.0,2,43,0.12181303116147309,2,FLPS
Q8IYY4,mRNA,767.0,6,256,0.33376792698826596,3+,FLPS
Q8IZ69,tRNA,625.0,3,54,0.0864,3+,FLPS
Q8IZ73,tRNA,545.0,5,86,0.1577981651376147,3+,FLPS
Q8IZD0,unknown,417.0,7,188,0.45083932853717024,3+,FLPS
Q8IZD4,mRNA,617.0,4,107,0.17341977309562398,3+,FLPS
Q8IZH2,diverse,1706.0,10,199,0.11664712778429073,3+,FLPS
Q8IZP6,snRNA,322.0,1,69,0.21428571428571427,1,FLPS
Q8N0Z8,tRNA,303.0,2,37,0.12211221122112212,2,FLPS
Q8N163,mRNA,923.0,5,152,0.1646803900325027,3+,FLPS
Q8N1G1,pre-rRNA,1221.0,15,328,0.26863226863226863,3+,FLPS
Q8N1G2,mRNA,835.0,4,68,0.081437125748503,3+,FLPS
Q8N1G4,unknown,583.0,6,130,0.22298456260720412,3+,FLPS
Q8N1W1,mRNA,1705.0,12,351,0.2058651026392962,3+,FLPS
Q8N201,snRNA,2190.0,13,189,0.0863013698630137,3+,FLPS
Q8N2A8,ncRNA,252.0,2,17,0.06746031746031746,2,FLPS
Q8N2G6,unknown,241.0,1,33,0.13692946058091288,1,FLPS
Q8N2M8,mRNA,674.0,10,408,0.6053412462908012,3+,FLPS
Q8N3J2,snRNA,472.0,3,38,0.08050847457627118,3+,FLPS
Q8N3Z6,diverse,543.0,9,217,0.3996316758747698,3+,FLPS
Q8N442,mRNA,669.0,2,61,0.09118086696562033,2,FLPS
Q8N567,unknown,271.0,2,18,0.06642066420664207,2,FLPS
Q8N5A5,unknown,531.0,5,154,0.2900188323917137,3+,FLPS
Q8N5C6,unknown,995.0,6,88,0.08844221105527639,3+,FLPS
Q8N5C7,tRNA,304.0,1,15,0.049342105263157895,1,FLPS
Q8N5L8,ncRNA,163.0,3,49,0.3006134969325153,3+,FLPS
Q8N5P1,unknown,291.0,2,61,0.20962199312714777,2,FLPS
Q8N5X7,mRNA,224.0,3,82,0.36607142857142855,3+,FLPS
Q8N5Y2,ncRNA,521.0,6,180,0.345489443378119,3+,FLPS
Q8N684,mRNA,471.0,4,237,0.5031847133757962,3+,FLPS
Q8N6W0,mRNA,485.0,4,35,0.07216494845360824,3+,FLPS
Q8N7X1,mRNA,1067.0,13,635,0.5951265229615745,3+,FLPS
Q8N8A6,pre-rRNA,666.0,4,111,0.16666666666666666,3+,FLPS
Q8N8D1,snRNA,485.0,4,262,0.5402061855670103,3+,FLPS
