protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
Q8N8A6,666.0,1,4,111,27.75,0.16666666666666666,3+,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.02702702702702703,0.35135135135135137,False
P82930,218.0,2,2,67,33.5,0.3073394495412844,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2537313432835821,0.373134328358209,False
Q52LJ0,433.0,0,2,107,53.5,0.2471131639722864,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04672897196261682,0.10280373831775699,False
Q15397,648.0,2,2,74,37.0,0.11419753086419752,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2297297297297297,0.44594594594594594,False
Q9NVR2,710.0,4,2,18,9.0,0.02535211267605634,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.33333333333333337,0.33333333333333337,False
Q8TAA1,199.0,3,1,10,10.0,0.05025125628140704,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q92945,711.0,0,9,345,38.333333333333336,0.48523206751054854,3+,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.011594202898550723,0.06376811594202898,False
P57081,412.0,3,3,57,19.0,0.1383495145631068,3+,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.2631578947368421,False
Q9BRP8,204.0,1,3,44,14.666666666666666,0.21568627450980393,3+,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.045454545454545456,0.4090909090909091,False
Q3L8U1,2897.0,1,23,599,26.043478260869566,0.20676561960648948,3+,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,-0.010016694490818026,0.21702838063439064,False
Q6P6C2,394.0,1,4,81,20.25,0.20558375634517767,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.049382716049382686,0.32098765432098764,True
Q8IXT5,1001.0,4,9,464,51.55555555555556,0.46353646353646355,3+,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.05172413793103447,0.4698275862068966,False
P57721,371.0,3,2,47,23.5,0.12668463611859837,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10638297872340426,0.19148936170212766,False
Q5TBQ0,296.0,2,1,22,22.0,0.07432432432432433,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,False
P57052,281.0,2,3,23,7.666666666666667,0.08185053380782918,3+,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30434782608695654,0.30434782608695654,False
B1AHD1,132.0,4,1,11,11.0,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,False
B5MCF9,571.0,1,6,142,23.666666666666668,0.2486865148861646,3+,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.16197183098591547,0.5845070422535211,False
Q9UBB9,837.0,4,5,84,16.8,0.1003584229390681,3+,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2261904761904762,0.5833333333333334,False
Q15061,677.0,1,2,83,41.5,0.12259970457902511,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5060240963855421,0.6265060240963856,False
B5MCY1,1934.0,3,5,56,11.2,0.028955532574974147,3+,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.17857142857142858,False
Q86XN8,651.0,0,8,383,47.875,0.5883256528417818,3+,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.05483028720626632,0.13838120104438642,False
Q15796,467.0,3,4,53,13.25,0.11349036402569593,3+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05660377358490568,0.2075471698113207,False
Q9NQZ3,744.0,0,8,134,16.75,0.18010752688172044,3+,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.007462686567164179,0.06716417910447761,False
Q12906,894.0,0,10,367,36.7,0.4105145413870246,3+,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0.04632152588555858,0.11716621253405994,False
Q9NRJ5,637.0,0,7,136,19.428571428571427,0.21350078492935637,3+,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.029411764705882346,0.20588235294117646,False
Q9UPQ9,1833.0,0,22,671,30.5,0.36606655755591927,3+,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0.007451564828614009,0.14157973174366617,False
Q9NVR5,837.0,0,6,225,37.5,0.26881720430107525,3+,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.10666666666666665,0.29333333333333333,False
P62081,194.0,2,1,23,23.0,0.11855670103092783,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5217391304347826,0.5217391304347826,False
Q9HC16,384.0,3,1,7,7.0,0.018229166666666668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
Q9BY44,585.0,3,2,30,15.0,0.05128205128205128,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666669,0.3,False
O14980,1071.0,3,1,12,12.0,0.011204481792717087,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1666666666666667,0.1666666666666667,False
B5MCH7,343.0,4,1,10,10.0,0.029154518950437316,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.7,False
Q5U5Q3,659.0,1,9,266,29.555555555555557,0.40364188163884673,3+,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.08270676691729323,0.18796992481203006,False
Q8N201,2190.0,1,13,189,14.538461538461538,0.0863013698630137,3+,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.09523809523809523,0.2857142857142857,False
Q99575,1024.0,2,5,98,19.6,0.095703125,3+,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.46938775510204084,False
B5MCU0,990.0,0,13,467,35.92307692307692,0.4717171717171717,3+,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,-0.004282655246252675,0.1841541755888651,False
G5E9G0,351.0,2,2,78,39.0,0.2222222222222222,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14102564102564102,0.3974358974358974,False
P42696,430.0,4,4,45,11.25,0.10465116279069768,3+,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4222222222222222,0.6444444444444445,False
Q14966,1978.0,1,15,529,35.266666666666666,0.26744186046511625,3+,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.03969754253308128,0.3761814744801512,False
A0A7N4I394,994.0,2,12,385,32.083333333333336,0.3873239436619718,3+,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0.054545454545454564,0.37662337662337664,False
Q8N5P1,291.0,4,2,61,30.5,0.20962199312714777,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01639344262295088,0.5409836065573771,False
Q9Y4B4,1467.0,1,13,229,17.615384615384617,0.15610088616223586,3+,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.11353711790393013,0.34934497816593885,False
Q8WVV9,542.0,1,6,87,14.5,0.16051660516605165,3+,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.06896551724137931,0.367816091954023,False
B8ZZ98,158.0,4,3,112,37.333333333333336,0.7088607594936709,3+,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.22321428571428573,0.6160714285714286,False
Q96N16,626.0,2,2,41,20.5,0.06549520766773163,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14634146341463414,0.3902439024390244,False
P61129,1189.0,1,14,486,34.714285714285715,0.4087468460891506,3+,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.026748971193415638,0.28189300411522633,False
C9JAB2,235.0,3,2,179,89.5,0.7617021276595745,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27374301675977647,0.3743016759776536,False
O75923,2080.0,1,10,131,13.1,0.06298076923076923,3+,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06870229007633588,0.31297709923664124,False
B8ZZK4,79.0,2,1,8,8.0,0.10126582278481013,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,False
E7ETU5,370.0,0,2,42,21.0,0.11351351351351352,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.09523809523809523,False
Q8NDG6,1382.0,0,3,67,22.333333333333332,0.04848046309696093,3+,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014925373134328358,0.13432835820895517,False
F6XMP4,155.0,0,3,48,16.0,0.3096774193548387,3+,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.020833333333333332,0.14583333333333331,False
P26639,723.0,4,2,38,19.0,0.05255878284923928,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.02631578947368421,0.3947368421052631,False
E7EX53,133.0,2,1,54,54.0,0.40601503759398494,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3703703703703703,False
E7EWR4,597.0,0,6,248,41.333333333333336,0.4154103852596315,3+,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.008064516129032258,0.1935483870967742,False
Q2VPK5,515.0,0,6,117,19.5,0.22718446601941747,3+,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.042735042735042736,0.14529914529914534,False
O95628,575.0,0,6,177,29.5,0.30782608695652175,3+,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.03954802259887006,0.12994350282485875,False
F6XX82,94.0,3,2,43,21.5,0.4574468085106383,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18604651162790697,0.18604651162790697,False
P62750,156.0,2,2,66,33.0,0.4230769230769231,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.42424242424242414,False
Q96QC0,940.0,0,9,455,50.55555555555556,0.48404255319148937,3+,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0.03296703296703297,0.18681318681318682,False
C9JQX9,83.0,3,1,33,33.0,0.39759036144578314,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0.3636363636363636,False
Q96EH5,51.0,2,1,6,6.0,0.11764705882352941,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,False
Q7Z2W9,205.0,3,2,71,35.5,0.3463414634146341,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16901408450704225,0.22535211267605634,False
H0Y450,441.0,3,1,25,25.0,0.05668934240362812,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.2,False
J3QT46,619.0,4,3,32,10.666666666666666,0.051696284329563816,3+,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21875,0.46875,False
Q7Z7A3,348.0,3,6,159,26.5,0.45689655172413796,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.09433962264150944,0.1949685534591195,False
Q8NB42,609.0,3,1,5,5.0,0.008210180623973728,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,False
C9JGP4,144.0,2,1,13,13.0,0.09027777777777778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,0.6153846153846154,False
Q9H3J6,166.0,2,1,36,36.0,0.21686746987951808,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.6666666666666666,False
Q5T8Z2,184.0,3,2,49,24.5,0.266304347826087,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02040816326530612,0.1428571428571429,False
Q14576,367.0,3,1,18,18.0,0.04904632152588556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,False
Q5SZ64,190.0,0,1,9,9.0,0.04736842105263158,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
O77932,396.0,0,3,47,15.666666666666666,0.11868686868686869,3+,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10638297872340424,0.14893617021276595,False
C9J323,145.0,0,1,18,18.0,0.12413793103448276,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,False
Q96LT9,517.0,1,5,128,25.6,0.24758220502901354,3+,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.4609375,False
C9J2Y9,1167.0,1,7,133,19.0,0.11396743787489289,3+,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06015037593984962,0.3007518796992481,False
P27824,592.0,1,6,157,26.166666666666668,0.2652027027027027,3+,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33121019108280253,0.6242038216560509,False
Q16630,551.0,1,3,320,106.66666666666667,0.5807622504537205,3+,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.021875,0.246875,False
H7BZW6,143.0,0,1,8,8.0,0.055944055944055944,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,False
C9J9B2,264.0,0,4,71,17.75,0.2689393939393939,3+,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.014084507042253521,0.07042253521126761,False
Q15072,292.0,3,2,23,11.5,0.07876712328767123,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04347826086956521,0.21739130434782608,False
Q9Y3F4,350.0,4,2,18,9.0,0.05142857142857143,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2777777777777778,0.3888888888888889,False
Q9UI43,246.0,2,1,6,6.0,0.024390243902439025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,False
O00571,662.0,0,2,142,71.0,0.21450151057401812,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.07746478873239435,0.2746478873239437,False
Q5GAN6,216.0,3,1,17,17.0,0.0787037037037037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,False
P0CF97,657.0,4,3,17,5.666666666666667,0.0258751902587519,3+,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05882352941176468,0.5294117647058824,False
X6RDA4,248.0,0,2,35,17.5,0.14112903225806453,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.08571428571428572,0.14285714285714285,False
Q96P11,429.0,3,1,9,9.0,0.02097902097902098,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,False
Q00839,825.0,1,9,369,41.0,0.44727272727272727,3+,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-0.04878048780487805,0.33062330623306235,False
Q15366,365.0,3,3,58,19.333333333333332,0.1589041095890411,3+,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.08620689655172414,0.15517241379310345,False
Q9UI10,523.0,1,4,87,21.75,0.16634799235181644,3+,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05747126436781606,0.42528735632183906,False
Q7L2E3,1194.0,1,11,183,16.636363636363637,0.15326633165829145,3+,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.31693989071038253,False
Q01085,375.0,0,3,65,21.666666666666668,0.17333333333333334,3+,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.015384615384615387,0.015384615384615387,False
P57723,403.0,0,3,73,24.333333333333332,0.18114143920595532,3+,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410958904109589,0.0958904109589041,False
X6RDS5,153.0,2,1,8,8.0,0.05228758169934641,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,False
Q6R2W3,1325.0,2,5,139,27.8,0.10490566037735849,3+,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.014388489208633094,0.302158273381295,False
C9JCE0,148.0,2,2,61,30.5,0.41216216216216217,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11475409836065574,0.2459016393442623,False
H0Y503,135.0,4,1,10,10.0,0.07407407407407407,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.7,False
Q8IY81,847.0,1,11,154,14.0,0.18181818181818182,3+,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.045454545454545456,0.577922077922078,False
Q15637,639.0,0,7,285,40.714285714285715,0.4460093896713615,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0070175438596491255,0.03508771929824561,False
Q8NDF8,572.0,0,5,88,17.6,0.15384615384615385,3+,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.02272727272727273,0.09090909090909091,False
O14787,897.0,4,3,48,16.0,0.05351170568561873,3+,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.125,0.25,False
A0A7P0N5L0,480.0,1,3,60,20.0,0.125,3+,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.43333333333333335,False
Q6PIY7,484.0,4,1,32,32.0,0.06611570247933884,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3125,False
P21128,410.0,0,3,123,41.0,0.3,3+,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12195121951219512,0.3008130081300813,False
F2Z2G3,333.0,0,3,50,16.666666666666668,0.15015015015015015,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.019999999999999997,0.019999999999999997,False
E7EV40,204.0,0,4,78,19.5,0.38235294117647056,3+,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.05128205128205128,False
Q8NE35,698.0,0,7,278,39.714285714285715,0.3982808022922636,3+,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.014388489208633094,0.10071942446043165,False
Q9H3H3,292.0,1,4,56,14.0,0.1917808219178082,3+,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.05357142857142856,0.3392857142857143,False
Q5RKV6,272.0,1,4,65,16.25,0.23897058823529413,3+,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12307692307692308,0.27692307692307694,False
P0C7P1,496.0,0,4,212,53.0,0.4274193548387097,3+,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.09433962264150944,0.32075471698113206,False
F6QDS0,479.0,4,1,5,5.0,0.010438413361169102,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,1.0,False
H7C1D4,185.0,2,1,22,22.0,0.11891891891891893,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,0.3636363636363636,False
Q9HCE1,1003.0,2,2,30,15.0,0.02991026919242273,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333,0.4666666666666667,False
Q9H9A5,744.0,4,2,27,13.5,0.036290322580645164,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2222222222222222,False
P26378,385.0,3,2,30,15.0,0.07792207792207792,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.06666666666666667,False
A0A087WXN2,151.0,3,2,44,22.0,0.2913907284768212,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09090909090909093,0.18181818181818182,False
P32969,192.0,2,2,11,5.5,0.057291666666666664,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.7272727272727273,False
Q8TCS8,783.0,0,4,72,18.0,0.09195402298850575,3+,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.013888888888888888,0.1527777777777778,False
E7ERQ6,390.0,0,3,59,19.666666666666668,0.15128205128205127,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01694915254237288,0.0847457627118644,False
Q76FK4,1167.0,1,14,263,18.785714285714285,0.22536418166238217,3+,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,-0.11406844106463877,0.43346007604562736,False
A0A0A0MSS9,486.0,0,4,90,22.5,0.18518518518518517,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.011111111111111112,0.05555555555555555,False
O75460,977.0,0,4,83,20.75,0.0849539406345957,3+,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.09638554216867472,False
D4PHA4,493.0,1,7,143,20.428571428571427,0.29006085192697767,3+,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04895104895104896,0.2867132867132867,False
Q8WW01,171.0,0,1,18,18.0,0.10526315789473684,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,False
F6S9K0,191.0,3,3,110,36.666666666666664,0.5759162303664922,3+,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0818181818181818,0.17272727272727273,False
Q9H7B2,306.0,2,3,86,28.666666666666668,0.28104575163398693,3+,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3023255813953488,0.4883720930232558,False
Q96Q15,3661.0,1,16,218,13.625,0.059546571974870253,3+,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-0.027522935779816505,0.24770642201834864,False
Q9BRX9,315.0,4,1,11,11.0,0.03492063492063492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3636363636363636,False
Q9Y676,258.0,0,3,67,22.333333333333332,0.2596899224806202,3+,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14925373134328357,0.23880597014925373,False
Q02878,288.0,2,3,66,22.0,0.22916666666666666,3+,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3939393939393939,0.6060606060606061,False
P62269,152.0,2,1,37,37.0,0.24342105263157895,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2702702702702703,0.4324324324324325,False
B1AHC9,559.0,2,3,31,10.333333333333334,0.055456171735241505,3+,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.5483870967741935,False
P61218,127.0,4,2,40,20.0,0.31496062992125984,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5,0.5,False
Q96K58,619.0,0,5,115,23.0,0.18578352180936994,3+,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.12173913043478263,0.2608695652173913,False
P79522,188.0,0,2,121,60.5,0.6436170212765957,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01652892561983471,0.16528925619834708,False
P78316,857.0,4,8,172,21.5,0.20070011668611434,3+,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12209302325581393,0.5058139534883721,False
Q6P158,1386.0,4,7,93,13.285714285714286,0.0670995670995671,3+,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.12903225806451613,0.3010752688172043,False
