uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q15050,365.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P05387,115.0,ribosomal protein,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P49411,455.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q07864,2286.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.6146311097890959
Q9NQT5,275.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H9L3,353.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BWU0,742.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.9227156351212135
Q8TDD1,881.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14258,630.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96MX3,618.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z7H8,261.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WWY3,499.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.7994659546061413
P62875,67.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BUR4,548.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6AZW8,331.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q02040,695.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P52272,730.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q3MIT2,529.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92615,738.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q69YN2,538.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86W42,341.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49759,484.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q86XZ4,545.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q8NDV7,1962.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q9NV31,184.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z6J9,526.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P9B9,1019.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9NRA8,985.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UBC3,853.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O94992,359.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P98175,930.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A4D1E1,1349.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y295,367.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q53H54,448.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6ZN04,569.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9UJV9,622.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q6GMV3,140.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T1V6,619.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B0QYK0,618.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q6ZSC3,357.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q53S33,107.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P161,138.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P26641,437.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14147,1143.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N5A5,531.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q8IYY4,767.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NUL7,540.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H0L4,616.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,1.0
Q00577,322.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P84022,425.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q71DI3,136.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NQ50,206.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8W6I7,307.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
P52815,198.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z4G4,463.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86WX3,136.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86XU0,584.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WXA9,508.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q2NKX8,1250.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NPJ4,139.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z5W3,292.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75533,1304.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BZC1,486.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92973,898.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.8339202072424382
Q6PKG0,1096.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
O15523,660.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
O43143,795.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
P03950,147.0,diverse,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P49450,140.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13523,1007.0,snRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
Q7Z7F7,128.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BQ52,826.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5TBB1,312.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P82979,210.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NQM4,214.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N3Z6,543.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A2RTX5,802.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NZE8,188.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P52597,415.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NVN8,582.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TAQ5,688.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WU90,426.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TDN6,353.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P68104,462.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8W727,153.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y388,322.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q14684,758.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86U06,439.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q9BV44,507.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6IEG0,339.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TBZ8,553.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q17RN3,349.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P60321,138.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BYC9,149.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P51508,661.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P06748,294.0,pre-rRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q8NEF9,429.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13485,552.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.39945679290311054
P51398,398.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P27635,214.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q969H6,163.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P60323,173.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P35789,620.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62316,118.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P53803,58.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P52756,815.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H7BXY3,1166.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q04637,1599.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,1,0.38456739995385725
Q9UPY3,1922.0,ncRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
P49761,490.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
Q5T619,568.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P07998,156.0,diverse,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UDW3,170.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6ZN17,250.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96MT3,831.0,unknown,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
Q9UJV8,347.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q14157,1087.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8WW36,166.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q5T9H5,84.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q969Q0,106.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P46778,160.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P05386,114.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9NR30,783.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TEX9,1081.0,mRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,1,0.9055369295231143
A2RUC4,315.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P22626,353.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q7KZF4,910.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86TS9,123.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NHU6,1098.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NI27,1593.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8IWR0,971.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86UA1,669.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q03468,1493.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.6756606254575993
Q9H0Z9,239.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13283,466.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
Q9HAU5,1272.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
P62854,115.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KP02,692.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14204,4646.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P18583,2426.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P26599,557.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
O75437,659.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6NZI2,390.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95985,862.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P23246,707.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
P78362,688.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q32P51,320.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
O00410,1097.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49642,420.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IY31,132.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12904,312.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UL40,294.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HCS7,855.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92879,486.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
O75179,2603.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P61964,334.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P2E9,1401.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.4163700895332977
Q9H4L7,1026.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UGY1,213.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P68431,136.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86XP3,938.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
B0QYY4,370.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q7Z2Z2,1120.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P26358,1616.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9NV66,732.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.9318010690282853
Q9NTZ6,932.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q8IYB8,786.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UN86,482.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9BXY0,300.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.5237538940809966
Q9NR50,452.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62495,437.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H7N4,1312.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
P36776,959.0,diverse,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.40845982319677704
Q9BZE4,634.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IWZ3,2542.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9BZE1,423.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P55884,814.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P11387,765.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O14602,144.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P30050,165.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96P70,1041.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q5T280,376.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49760,499.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q12905,390.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q86Y13,1208.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UPR3,1016.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
P62891,51.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UQ84,846.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H583,2144.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16695,136.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09874,1014.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PE20,66.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P07814,1512.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9Y3B9,282.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NVH2,962.0,snRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.40329093160904633
Q9H0U6,180.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WVM0,346.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UPN6,1271.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9UGC7,380.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P12270,2363.0,mRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
Q5T5J6,900.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z2T5,733.0,tRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q08211,1270.0,ncRNA,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,-1,0.0
Q05823,741.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BWJ5,86.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5TC82,1133.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96JY0,434.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96FB5,475.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NR48,2969.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P55265,1226.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VZ19,366.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y3Y2,248.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9Y2W6,561.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BYD2,267.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5JPI9,236.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IV42,348.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60508,579.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H0R6,528.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BW92,718.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14152,1382.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
O94874,794.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H9KV63,1113.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99590,1463.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,0,0.0
Q9UNY4,1162.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.6730161729220718
Q5T481,1227.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.4141718074036819
Q00013,466.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60832,514.0,snoRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
O75940,238.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60506,623.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9UHI6,824.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96IP4,442.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H668,368.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14690,1871.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T5C7,536.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0A0MRM9,708.0,snoRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
X6R7H2,631.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q5VTL8,546.0,snRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q5T8I9,393.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75607,178.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O00442,366.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NUP7,481.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UKA9,531.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q8N983,215.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y2Z2,717.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P46777,297.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NXZ2,648.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q4VXA5,237.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5JSQ8,128.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A2PYH4,1435.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q06787,632.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H9Y2,349.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5JSJ4,861.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NUK0,354.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6IPR3,259.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16206,610.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.3968765673084788
Q8NC51,408.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q7L3T8,475.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9ULC4,181.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15541,343.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IXM3,137.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61326,146.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99459,802.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y399,296.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13325,482.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09914,478.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T764,474.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O14879,490.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09913,472.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.40871956777820967
