uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q96EK7,910.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
C9J7E5,957.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
C9J6P4,1024.0,ncRNA,AlcoR,0,1,2,1,2,2,3,2,3,2,-1,0.0
Q8IZH2,1706.0,diverse,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O15042,1029.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9C0B1,505.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
C9J0B9,218.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P38398,1863.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
C9JYQ9,121.0,ribosomal protein,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q5RL73,367.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q13769,683.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
C9JP00,348.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q00059,246.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q969Z0,631.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q499Z4,452.0,unknown,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
E7ET15,1028.0,snRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9BTF0,503.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9NP92,439.0,ribosomal protein,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O43660,514.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8NI36,895.0,pre-rRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9NQI0,724.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q92540,1137.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q8IU60,420.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9P2J5,1176.0,tRNA,AlcoR,1,1,0,1,3,2,4,2,4,2,-1,0.0
Q15797,465.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
D6REA0,516.0,tRNA,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q969S9,779.0,mRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
D6RJB1,162.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
D6RIC3,150.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G3XAN0,64.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9H2T7,1088.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P62888,115.0,ribosomal protein,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8TC59,973.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q2WGJ9,1857.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
E5RHF4,198.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H0YB34,148.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5TAP6,766.0,snoRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
E5RJM0,639.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9NV88,658.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8N8Q3,282.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q96DE0,195.0,snoRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
E7ERJ7,604.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9UFF9,292.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
A1L020,520.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,5,2,-1,0.0
E9PN81,247.0,diverse,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q9H0A0,1025.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
E9PL19,596.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P29692,281.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9Y2W1,955.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
H0YDK8,900.0,mRNA,AlcoR,1,1,0,1,3,2,4,2,4,2,-1,0.0
P62851,125.0,ribosomal protein,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
E9PKU4,235.0,ribosomal protein,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
P62861,133.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P08240,638.0,ncRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P62277,151.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q7L2H7,374.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q12872,951.0,mRNA,AlcoR,1,1,1,1,0,1,4,1,4,1,-1,0.0
Q96CB9,384.0,pre-rRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q5VTE6,544.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P21399,889.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A0C4DGG8,1043.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q86Y79,214.0,tRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q8IWX8,916.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96FC9,970.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q9BZJ0,848.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
F5GYR3,275.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8N1W1,1705.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9Y4C8,960.0,pre-rRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
H0YG84,90.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O15226,690.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O60942,597.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9UPS6,1966.0,ncRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
H0YGG4,152.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O60522,2096.0,ncRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
H0YGJ7,106.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P56270,477.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q7Z5Q1,589.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
O95453,639.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q9Y5A9,579.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
H0YGT4,134.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q13360,481.0,unknown,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
Q8IYX4,353.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
F8VQP2,1073.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,5,2,-1,0.0
O75123,536.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q5JTH9,1297.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
P62826,216.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H0YH84,186.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0A0G2JKY3,1061.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
F8VZA0,365.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O43716,136.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9UIF9,1905.0,ncRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
F8VZY7,263.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A0B4J254,67.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H0YHU8,144.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P86452,979.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
F8VU11,892.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
H0YIP0,219.0,tRNA,AlcoR,1,1,1,1,0,1,4,1,4,1,-1,0.0
Q9Y6G3,142.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
F8VP89,275.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q5GAN4,147.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G3V2H6,54.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G3V2M5,61.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G3V2P5,207.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9HCK8,2581.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
G3V529,816.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G3V5X7,2519.0,ncRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
H0YKX1,171.0,mRNA,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
Q8IZ73,545.0,tRNA,AlcoR,0,1,0,1,3,2,2,2,5,2,-1,0.0
A8K979,691.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
H3BN59,261.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q12788,808.0,snoRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q14137,746.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
H3BPE7,527.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H3BPG5,128.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96F86,508.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A5YKK6,2376.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H3BQK0,484.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9Y2V2,147.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H3BSB3,131.0,pre-rRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
H3BSW6,586.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
P61970,127.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
H3BTT8,252.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
D6RA96,785.0,unknown,AlcoR,0,1,0,1,3,2,3,2,5,2,-1,0.0
Q9BUB4,502.0,tRNA,AlcoR,0,2,0,3,3,4,3,4,3,4,-1,0.0
H3BUK8,54.0,ribosomal protein,AlcoR,0,1,1,1,1,2,1,2,1,2,-1,0.0
Q96J87,481.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96SZ4,780.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q92667,903.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q6P2Q9,2335.0,snRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A140TA76,344.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
I3L4V1,148.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P0CB38,370.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
J3QKW2,183.0,ribosomal protein,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
J3QL05,130.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
J3QL17,468.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
P60842,406.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9Y3E5,179.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q9Y3U8,105.0,ribosomal protein,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
J3QS41,1943.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9C0B9,1178.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
K7EIU6,117.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A8MQ14,1090.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q15029,972.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
K7EJB9,349.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
K7EKH9,261.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O00411,1230.0,mRNA,AlcoR,1,1,0,1,3,2,1,2,1,2,-1,0.0
K7EL49,112.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BTD8,480.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9H840,131.0,snRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
K7ENA8,289.0,mRNA,AlcoR,0,1,2,1,0,2,0,2,5,2,-1,0.0
Q9UKJ3,1502.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q14587,947.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
K7EQP2,53.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
K7ER00,548.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
K7ERG4,78.0,snRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
M0QXD5,236.0,snoRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
O00267,1087.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
M0QY97,910.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q92979,244.0,pre-rRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9ULX6,646.0,mRNA,AlcoR,0,1,1,1,0,2,3,2,3,2,-1,0.0
M0R050,197.0,diverse,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A6NNF4,616.0,unknown,AlcoR,0,2,0,3,3,4,0,4,0,5,-1,0.0
Q15717,326.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
M0R226,184.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
G5E9R9,263.0,ncRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
Q9NW07,568.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
M0R2C6,588.0,tRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q9Y230,463.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A6NHQ2,334.0,snoRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
R4GMX9,53.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96T37,977.0,mRNA,AlcoR,1,2,0,2,0,3,4,3,4,3,-1,0.0
R4GNH1,168.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9UKT8,454.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5TEC6,136.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A6NFI3,1004.0,unknown,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q96EH8,262.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A024R214,626.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0A087WUV0,522.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
Q86XI8,627.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q3SXZ3,478.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
A0A024RCN4,479.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
O94761,1208.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0A087X0J2,248.0,diverse,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A0D9SF53,733.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
S4R469,234.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0A0D9SFM0,1687.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0A1W2PPH5,198.0,unknown,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
A0A286YFD1,2093.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A2R8Y4L2,320.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9HBD4,1679.0,unknown,AlcoR,0,1,0,1,3,2,3,2,5,2,-1,0.0
A0A2R8Y6W8,807.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q14839,1912.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q9BYX4,1025.0,ncRNA,AlcoR,0,2,0,3,3,4,3,4,3,4,-1,0.0
A6NKG5,1358.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q9ULG1,1556.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A494C0I1,1111.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A494C1N8,1116.0,unknown,AlcoR,0,1,0,1,3,2,2,2,5,2,-1,0.0
A0A590UJW6,1086.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0A5F9ZHS7,289.0,unknown,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
A0A7I2V5M7,476.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A804HKV4,723.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A8I5KX04,1686.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0A8I5KSH6,925.0,unknown,AlcoR,0,1,0,1,0,2,4,2,4,2,-1,0.0
A0A8I5KVU2,1735.0,mRNA,AlcoR,1,1,0,1,3,2,1,2,5,2,-1,0.0
A0A8Q3WL03,351.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A8V8TR54,2114.0,unknown,AlcoR,1,1,1,1,1,2,1,2,5,2,-1,0.0
A0A994J6B2,331.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ABB0MN55,322.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A994J7T5,750.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0AA34QW03,678.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q5T890,1561.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ABB0MV08,369.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ABB0MVJ3,604.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8QGH0,324.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8Q0P4,829.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8UUW5,527.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8P9Y7,1707.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8RL22,1967.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8PJP7,596.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8S0C5,927.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8PIT5,456.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8QTQ5,1388.0,diverse,AlcoR,1,1,0,1,3,2,0,2,0,2,-1,0.0
A0ACI8RI26,764.0,unknown,AlcoR,0,2,0,3,3,4,0,4,0,5,-1,0.0
A0ACI8PUZ8,1375.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8PR05,399.0,unknown,AlcoR,0,1,0,1,3,2,2,2,5,2,-1,0.0
A0ACI8RSP0,320.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8PX57,378.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8RLL6,729.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8R3H8,616.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QH16,558.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8PT71,1306.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8RWF6,608.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8S5H4,1122.0,unknown,AlcoR,1,1,1,1,1,2,1,2,5,2,-1,0.0
A0ACI8QV99,461.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8PVP6,744.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0ACI8RTZ8,489.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8RMB5,1003.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
A0ACI8Q010,418.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8R7Y8,131.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QLY8,321.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8S180,136.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QBP4,358.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QA17,371.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QUJ1,752.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SAU3,2066.0,unknown,AlcoR,0,2,0,3,3,4,3,4,5,4,-1,0.0
A0ACI8QHW6,749.0,unknown,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
A0ACI8SBH9,480.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0ACI8RHW9,182.0,unknown,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
A0ACI8RX58,750.0,unknown,AlcoR,0,2,0,3,3,4,3,4,3,5,-1,0.0
A0ACI8RCQ9,534.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8QNN6,701.0,unknown,AlcoR,1,1,0,1,0,2,4,2,4,2,-1,0.0
A0ACI8RR28,918.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8QU73,864.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8R7A3,356.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8QY88,715.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SEY7,629.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8S113,1253.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0ACI8S5T8,488.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SSD0,670.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SPJ0,2147.0,snRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8SQV4,211.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SRT4,223.0,ribosomal protein,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8SXP5,451.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8SYT5,674.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8SZ27,721.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8T7F0,1068.0,tRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8T9E2,234.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TCF1,435.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8TFG6,1552.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8TEP7,818.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TH72,1111.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TIT4,488.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TJ61,193.0,unknown,AlcoR,1,1,1,1,1,2,2,2,2,2,-1,0.0
A0ACI8TJP2,2207.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TLG3,1044.0,tRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8TLM1,106.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
